O*NET-SOC Code,Title,Conflict Situations,Contact With Others,Coordinate or Lead Others in Accomplishing Work Activities,Deal With External Customers or the Public in General,"Dealing With Unpleasant, Angry, or Discourteous People",Dealing with Violent or Physically Aggressive People,Face-to-Face Discussions with Individuals and Within Teams,Public Speaking,Telephone Conversations,Written Letters and Memos,Coordination Combined,Assisting and Caring for Others Combined,Developing and Building Teams Combined,Management of Personnel Resources Combined,"Guiding, Directing, and Motivating Subordinates Combined",Social Perceptiveness Combined,"Communicating with Supervisors, Peers, or Subordinates Combined",Speaking Combined,Selling or Influencing Others Combined,Establishing and Maintaining Interpersonal Relationships Combined,Oral Comprehension Combined,Interpreting the Meaning of Information for Others Combined,Oral Expression Combined,Instructing Combined,Providing Consultation and Advice to Others Combined,Resolving Conflicts and Negotiating with Others Combined,Performing for or Working Directly with the Public Combined,Staffing Organizational Units Combined,Coaching and Developing Others Combined,Training and Teaching Others Combined,Speech Clarity Combined,Speech Recognition Combined,Service Orientation Combined,Active Listening Combined,Coordinating the Work and Activities of Others Combined,Negotiation Combined,Persuasion Combined,Communicating with People Outside the Organization Combined,Work With or Contribute to a Work Group or Team
51-6021.00,"Pressers, Textile, Garment, and Related Materials",2.05,3.43,2.24,2.58,2.65,1.35,4.08,1.9,1.88,1.51,1.25,1.8174571428571429,1.1872857142857145,1.0535714285714286,1.1793571428571428,1.25,2.1716571428571427,1.32,1.1205142857142856,1.186157142857143,1.4285714285714286,1.3224571428571428,1.3571428571428572,1.0135714285714286,1.1832285714285713,1.5112,1.3111000000000002,1.0217,1.4106142857142858,1.394285714285714,1.25,1.3571428571428572,1.1885714285714286,1.2857142857142856,1.2727142857142857,1.12,1.1339285714285714,1.071842857142857,3.46
51-6031.00,Sewing Machine Operators,2.05,3.55,2.32,1.48,2.66,1.07,3.52,1.79,1.64,1.42,1.375,1.3186,1.2497142857142858,1.1607142857142858,1.288957142857143,1.3706285714285715,2.0261714285714287,1.3008,1.0863571428571428,1.6918571428571427,1.6391999999999998,1.3438571428571429,1.6714285714285717,1.268571428571429,1.2792857142857144,1.3436571428571429,1.094757142857143,1.0831428571428572,1.354142857142857,1.547642857142857,1.375,1.4906285714285716,1.1607142857142858,1.5300000000000002,1.4185,1.1607142857142858,1.1607142857142858,1.1010857142857142,3.42
51-6041.00,Shoe and Leather Workers and Repairers,2.21,4.25,2.25,3.51,2.75,1.01,4.72,1.02,3.92,1.61,1.5693714285714286,1.6408,1.8161142857142856,1.3008,1.488,1.604285714285714,1.863357142857143,1.6428571428571428,1.4057142857142857,2.309371428571428,1.8571428571428568,1.6545142857142858,1.7385714285714284,1.3785714285714286,1.345214285714286,1.7546857142857144,1.4874571428571428,1.35,1.604457142857143,1.8555,1.7142857142857144,1.7142857142857144,1.604285714285714,1.7142857142857144,1.4975285714285715,1.2142857142857144,1.3785714285714286,1.3660714285714284,2.51
51-6042.00,Shoe Machine Operators and Tenders,2.61,4.23,3.08,1.68,3.26,1.93,4.21,1.53,1.74,1.8,1.3571428571428572,1.557257142857143,1.6138000000000003,1.3008,1.4852857142857143,1.3571428571428572,2.0944000000000003,1.6875,1.3129142857142857,1.9792,1.7734857142857143,1.5488,1.8571428571428568,1.24,1.6498857142857142,1.5945142857142856,1.3483714285714286,1.2990428571428572,1.7557,1.8575714285714284,1.6875,1.604285714285714,1.24,1.822857142857143,1.9558857142857144,1.2208,1.32,1.2694857142857143,3.87
51-6051.00,"Sewers, Hand",2.08,3.36,3.51,3.15,1.95,1.16,4.47,1.87,2.83,2.39,1.3008,1.6586,1.026957142857143,1.25,1.010857142857143,1.3008,1.7832142857142856,1.4350857142857143,1.046,1.351785714285714,1.5508,1.1378285714285714,1.4821428571428572,1.2857142857142856,1.1078285714285714,1.174642857142857,1.1682857142857144,1.0006857142857142,1.17,1.4685714285714286,1.3706285714285715,1.51,1.32,1.5207142857142857,1.0573142857142857,1.2036571428571428,1.1885714285714286,1.0704142857142858,4.13
51-6052.00,"Tailors, Dressmakers, and Custom Sewers",2.0,3.8,3.24,3.98,2.42,1.16,3.74,1.65,4.05,2.63,1.5785714285714287,1.2283428571428572,1.23,1.2857142857142856,1.2856857142857143,1.7734857142857143,1.5881142857142858,1.822857142857143,1.2815714285714286,1.4192,2.354914285714286,1.1987142857142856,1.8571428571428568,1.3008,1.1485142857142856,1.5097857142857145,1.9599,1.001,1.1098,1.21,1.68,1.822857142857143,1.6364285714285711,1.8571428571428568,1.1845714285714286,1.3392000000000002,1.32,1.3667142857142858,3.67
51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,1.97,4.17,2.94,2.08,2.64,1.23,4.58,1.81,2.86,1.5,1.625,1.3869142857142858,1.354857142857143,1.2857142857142856,1.2870142857142857,1.5207142857142857,2.317171428571428,1.7385714285714284,1.0597571428571428,1.4919714285714285,1.9085714285714288,1.8344285714285715,1.8571428571428568,1.302857142857143,1.1607571428571428,1.422942857142857,1.0846,1.0440142857142858,1.4089,1.7360285714285713,1.625,1.7485714285714289,1.25,1.822857142857143,1.3796285714285714,1.268571428571429,1.268571428571429,1.0613142857142857,4.05
51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",2.48,3.35,2.43,1.54,3.14,1.1,4.7,1.04,1.88,1.7,1.7857142857142856,1.36,1.5139857142857145,1.4179428571428572,1.5805000000000002,1.4028571428571428,2.1954,1.605714285714286,1.1118285714285714,2.028485714285714,1.8571428571428568,1.4275571428571427,1.8571428571428568,1.467857142857143,1.3325714285714287,1.4337142857142855,1.0375285714285714,1.0801714285714286,1.5790428571428572,1.9010285714285715,1.822857142857143,1.7385714285714284,1.2036571428571428,1.7142857142857144,1.5452,1.2036571428571428,1.2036571428571428,1.1272857142857142,3.53
51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",2.19,3.75,2.62,1.44,2.38,1.04,4.25,1.87,1.77,1.88,1.4435714285714285,1.448,1.6095714285714284,1.25,1.4088571428571428,1.3571428571428572,2.4968571428571424,1.6391999999999998,1.3796,2.0241,1.9449142857142856,1.4145142857142858,1.8571428571428568,1.32,1.7123428571428572,1.278,1.2048285714285714,1.155771428571429,1.4004571428571428,1.9446571428571429,1.6714285714285717,1.6714285714285717,1.2592,1.7142857142857144,1.7570428571428574,1.1106285714285715,1.1222285714285714,1.170057142857143,3.65
51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",1.98,3.67,2.58,1.65,2.54,1.28,3.8,1.62,1.49,2.11,1.5785714285714287,1.3325714285714287,1.351785714285714,1.394285714285714,1.3526285714285713,1.4285714285714286,2.216757142857143,1.7208,1.046,1.4474285714285715,1.6875,1.3738,1.7857142857142856,1.4928571428571429,1.1685714285714286,1.2542857142857142,1.071742857142857,1.0378857142857143,1.3000571428571428,1.7577142857142858,1.7142857142857144,1.7385714285714284,1.2857142857142856,1.7142857142857144,1.2710571428571429,1.2036571428571428,1.2036571428571428,1.1331714285714285,4.01
51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",3.08,4.45,3.63,2.21,2.81,1.18,4.92,2.35,4.01,3.09,1.8571428571428568,1.408,1.6939428571428572,1.3392000000000002,1.7241142857142857,1.6063428571428573,2.5329714285714284,1.822857142857143,1.0527142857142855,1.7352999999999998,2.19,1.6326571428571426,1.9085714285714288,1.4249999999999998,1.3816428571428572,1.4950714285714286,1.0398571428571428,1.2653714285714286,1.8555428571428567,2.0984285714285718,1.822857142857143,1.7385714285714284,1.3392000000000002,1.8571428571428568,1.5588571428571427,1.3392000000000002,1.3785714285714286,1.1037,4.56
51-6092.00,Fabric and Apparel Patternmakers,2.88,4.52,4.24,2.54,2.34,1.06,4.78,1.52,4.03,3.44,1.7734857142857143,1.387457142857143,1.598,1.3392000000000002,1.5005285714285714,1.7734857142857143,2.950457142857143,1.9085714285714288,1.1408,2.4838714285714287,2.2308,2.122371428571429,2.4035714285714285,1.8057142857142856,1.6324999999999998,1.359357142857143,1.0161142857142855,1.0822857142857143,1.5236,1.8626285714285715,1.9449142857142856,1.9085714285714288,1.7385714285714284,2.1492,1.820342857142857,1.5614285714285714,1.6063428571428573,1.8398,4.53
51-6093.00,Upholsterers,2.38,3.65,3.15,2.59,2.78,1.54,3.79,1.53,2.12,1.46,1.6875,1.3753000000000002,1.504,1.4435714285714285,1.6055714285714284,1.6714285714285717,1.9311142857142856,1.822857142857143,2.013442857142857,1.8485714285714288,1.8571428571428568,1.339271428571429,1.8571428571428568,1.5614285714285714,1.6485142857142856,1.7186285714285714,1.7215,1.2944,1.6901714285714289,1.6763428571428571,1.822857142857143,1.7734857142857143,1.7734857142857143,1.8571428571428568,2.188,1.4435714285714285,1.5357142857142858,1.931914285714286,3.08
51-7011.00,Cabinetmakers and Bench Carpenters,2.27,4.03,3.39,3.23,3.25,1.0,4.88,1.21,2.95,2.84,1.625,1.2896285714285716,1.3583571428571428,1.51,1.2320142857142855,1.5508,1.9507142857142856,1.7142857142857144,1.6338285714285714,1.6535142857142855,1.9657142857142855,1.868142857142857,1.8914285714285717,1.4017857142857142,1.096,1.6,1.8416,1.0301714285714283,1.2816,1.4140714285714284,1.7385714285714284,1.822857142857143,1.394285714285714,1.6714285714285717,1.5565000000000002,1.2857142857142856,1.4017857142857142,1.5243428571428572,3.85
51-7021.00,Furniture Finishers,2.83,3.3,3.18,1.45,2.39,1.18,3.88,1.77,1.96,1.75,1.7385714285714284,1.685714285714286,1.630628571428571,1.6063428571428573,1.726785714285714,1.655,2.353942857142857,1.68,1.2277571428571428,2.510771428571428,1.9449142857142856,1.5441714285714283,1.9449142857142856,1.655,1.752914285714286,1.8440714285714288,1.3464142857142858,1.3652571428571427,1.6525999999999998,1.9083,1.6391999999999998,1.7857142857142856,1.7036571428571428,1.9085714285714288,1.7676,1.3785714285714286,1.4285714285714286,1.3921142857142856,3.75
51-7031.00,"Model Makers, Wood",2.47,3.77,3.26,2.26,2.16,1.4,4.21,1.54,3.33,1.18,1.6875,1.5750000000000002,1.2447857142857144,1.32,1.2404714285714284,1.595,2.7275714285714283,1.822857142857143,1.5831428571428572,2.6730857142857145,2.2308,2.1393714285714287,1.9449142857142856,1.3571428571428572,1.7701714285714285,1.402,1.0131428571428571,1.0021857142857142,2.2815000000000003,1.7008,1.822857142857143,1.822857142857143,1.4435714285714285,1.7734857142857143,1.56,1.1607142857142858,1.32,1.2442857142857142,3.51
51-7032.00,"Patternmakers, Wood",3.0,4.2,3.82,3.36,2.37,1.38,4.4,2.01,3.65,2.56,1.4821428571428572,1.1572571428571428,1.222942857142857,1.32,1.311942857142857,1.7036571428571428,2.1270285714285717,1.6714285714285717,1.1241,1.999085714285714,2.096342857142857,1.6150285714285717,1.8914285714285717,1.3392000000000002,1.2217142857142858,1.1773714285714283,1.042342857142857,1.0285,1.6033285714285714,1.5751428571428572,1.822857142857143,1.8571428571428568,1.3008,1.8571428571428568,1.6034285714285716,1.1607142857142858,1.22,1.814142857142857,4.14
51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",2.03,3.94,3.17,1.2,2.21,1.15,4.3,1.41,2.19,1.66,1.5785714285714287,1.3276,1.4498285714285717,1.2142857142857144,1.4683,1.4821428571428572,2.1912285714285717,1.4906285714285716,1.0528,1.758571428571429,1.8057142857142856,1.2945,1.7734857142857143,1.302857142857143,1.305742857142857,1.394342857142857,1.0434571428571429,1.06,1.4370714285714286,1.7967,1.6714285714285717,1.5508,1.2036571428571428,1.625,1.3795428571428572,1.2036571428571428,1.2036571428571428,1.102,3.73
51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",2.58,3.64,3.18,2.28,2.76,1.23,4.85,1.55,2.61,1.92,1.32,1.2156571428571428,1.3220714285714286,1.1885714285714286,1.148342857142857,1.3571428571428572,1.9433428571428573,1.7142857142857144,1.0416285714285711,1.4460285714285714,2.19,1.2098285714285717,1.8571428571428568,1.22,1.1866857142857143,1.1476,1.0235714285714286,1.0170857142857144,1.2499,1.3811428571428572,1.7036571428571428,1.7857142857142856,1.1734857142857142,1.7385714285714284,1.5137142857142858,1.1734857142857142,1.22,1.0432,4.19
51-8011.00,Nuclear Power Reactor Operators,3.48,4.69,4.4,2.13,2.89,1.12,5.0,2.99,4.97,3.23,2.044642857142857,1.2726,2.0092,1.8571428571428568,2.0279285714285717,1.8914285714285717,3.4642,2.044642857142857,1.0486142857142855,2.393628571428572,2.7142857142857144,2.1804,2.7142857142857144,1.8571428571428568,1.6888,1.4197142857142857,1.0648,1.0614285714285714,2.2331,2.523928571428571,2.1142857142857143,2.0028571428571427,1.7734857142857143,2.596342857142857,2.512,1.6875,1.7734857142857143,1.5421428571428573,4.89
51-8012.00,Power Distributors and Dispatchers,2.9,4.61,4.15,3.58,2.93,1.57,4.44,1.91,5.0,2.85,1.9285714285714288,1.3284285714285713,1.3094,1.75,1.464342857142857,1.655,3.6719999999999993,2.2071428571428573,1.0295285714285711,2.5446857142857144,2.645714285714285,2.0589714285714287,2.645714285714285,1.7200000000000002,1.592842857142857,1.6358,1.3771142857142855,1.0655714285714286,1.624942857142857,2.1432571428571427,1.9449142857142856,1.8571428571428568,1.6665142857142858,2.354914285714286,2.4560000000000004,1.6063428571428573,1.6063428571428573,3.0925857142857143,4.24
51-8013.00,Power Plant Operators,3.01,4.56,3.65,2.3,2.69,1.16,4.64,1.72,4.29,3.45,1.8571428571428568,1.8916571428571425,1.7371,1.4249999999999998,1.6948571428571428,1.7734857142857143,2.853357142857143,2.02,1.3240571428571428,2.4756,2.662857142857143,1.7919999999999998,2.4035714285714285,1.4,1.5116285714285715,1.6768,1.1310857142857142,1.0895714285714286,1.9564285714285716,2.455542857142857,1.8571428571428568,1.822857142857143,1.5165142857142857,2.0028571428571427,1.7216,1.2857142857142856,1.3392000000000002,1.3006428571428572,4.59
51-8013.03,Biomass Plant Technicians,2.66,4.27,3.94,2.39,2.92,1.05,4.8,1.2,4.11,3.57,1.822857142857143,1.7803714285714287,1.7592,1.36,2.2825,1.7200000000000002,2.8786,1.8571428571428568,1.3403714285714283,2.403828571428571,2.0342857142857143,2.280357142857143,1.8571428571428568,1.6875,2.019571428571429,1.8037,1.2413714285714286,1.2038285714285717,2.2660142857142858,2.4738285714285717,1.8571428571428568,1.8057142857142856,1.7200000000000002,1.8571428571428568,1.9659142857142855,1.5300000000000002,1.5785714285714287,1.638,4.45
51-8013.04,Hydroelectric Plant Technicians,3.01,4.42,3.75,2.81,3.11,1.4,4.88,1.52,4.12,2.66,1.8571428571428568,1.5010571428571429,1.7291714285714286,1.36,1.4612714285714286,1.7385714285714284,2.636228571428572,1.9085714285714288,1.1660714285714286,2.1283142857142856,2.4971428571428573,1.846,2.105,1.6063428571428573,1.6023857142857143,1.556,1.2086,1.1467142857142858,1.7674285714285718,2.0034,1.9085714285714288,2.02,1.5207142857142857,1.9449142857142856,2.0477142857142856,1.3392000000000002,1.5357142857142858,1.5137714285714288,4.61
51-8021.00,Stationary Engineers and Boiler Operators,3.26,4.73,4.23,3.36,3.28,2.29,4.64,2.15,4.8,3.91,1.9449142857142856,2.0547142857142857,2.243314285714286,1.4691999999999998,1.871542857142857,1.5625,2.9241714285714284,1.8571428571428568,1.3543571428571428,2.4012,2.354914285714286,2.032742857142857,2.25,1.7200000000000002,1.85,2.1232,1.440142857142857,1.4468571428571426,2.4544,2.5517,1.822857142857143,1.822857142857143,1.32,2.0028571428571427,2.615571428571428,1.4435714285714285,1.4285714285714286,1.835,4.67
51-8031.00,Water and Wastewater Treatment Plant and System Operators,2.54,4.0,3.26,3.46,2.61,1.58,4.81,2.08,4.82,3.57,1.8571428571428568,1.5962,2.035771428571429,1.2857142857142856,2.1635714285714283,1.6875,3.001428571428572,1.9085714285714288,1.3085714285714285,2.347857142857143,2.524285714285714,2.0206857142857144,2.4732142857142856,1.7200000000000002,2.2471428571428573,1.9463714285714289,2.2455,1.8967,2.4926,2.734385714285714,1.8571428571428568,1.8571428571428568,1.4542857142857144,1.9085714285714288,2.2432,1.268571428571429,1.2857142857142856,2.099285714285714,4.09
51-8091.00,Chemical Plant and System Operators,2.41,4.36,3.81,1.68,2.77,1.21,4.99,1.34,4.59,3.39,1.7385714285714284,1.1772571428571428,1.3043857142857145,1.6875,1.2742857142857142,1.6063428571428573,2.200142857142857,1.9449142857142856,1.0341714285714283,1.9805,2.4035714285714285,1.6014,2.4522285714285714,1.6063428571428573,1.3456,1.3293142857142857,1.0254571428571428,1.0212142857142856,1.3963142857142858,2.454857142857143,1.9449142857142856,1.9449142857142856,1.4542857142857144,2.275,1.7476714285714283,1.3785714285714286,1.4179428571428572,1.021728571428571,4.1
51-8092.00,Gas Plant Operators,2.75,4.2,3.72,2.81,2.44,1.14,4.49,1.81,4.86,2.71,1.8914285714285717,1.635,1.4939714285714285,1.7200000000000002,1.5216,1.8057142857142856,2.860371428571429,1.8571428571428568,1.1560285714285714,2.2270000000000003,2.205357142857143,2.0095428571428573,2.0342857142857143,1.6875,2.0602,1.4605714285714284,1.1687285714285711,1.1703,1.867942857142857,2.245,1.8571428571428568,1.8571428571428568,1.3785714285714286,1.8571428571428568,1.9494,1.5357142857142858,1.6063428571428573,1.6446142857142858,4.41
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",2.52,4.28,3.86,2.63,2.62,1.13,4.44,1.42,4.34,3.67,1.8057142857142856,1.339271428571429,1.4909714285714286,1.5357142857142858,1.496414285714286,1.7734857142857143,2.6297,1.9085714285714288,1.115357142857143,2.3508571428571425,2.1357142857142857,1.6075000000000002,2.096342857142857,1.6665142857142858,1.405,1.2653714285714286,1.0274285714285714,1.030857142857143,1.8229,1.8487,1.8571428571428568,1.9642857142857144,1.3785714285714286,1.8571428571428568,1.710714285714286,1.4464285714285716,1.3808,1.3469714285714285,4.5
51-8099.01,Biofuels Processing Technicians,2.54,4.73,3.69,2.65,2.94,1.21,4.87,1.74,3.86,3.4,1.9449142857142856,1.7944857142857142,2.0013,1.51,1.7999999999999998,1.9449142857142856,3.2719428571428577,2.125,1.2328571428571429,2.532914285714286,2.2928571428571427,2.1693571428571428,2.2928571428571427,1.8571428571428568,1.617142857142857,1.8192857142857144,1.2431,1.1886428571428571,1.984,2.3716,2.0608,2.2071428571428573,1.7857142857142856,2.086428571428572,1.644285714285714,1.7036571428571428,1.6714285714285717,1.3235142857142856,4.67
51-9011.00,Chemical Equipment Operators and Tenders,2.82,4.15,4.03,1.68,2.86,1.58,4.71,1.4,3.78,3.17,1.8914285714285717,1.851657142857143,1.9737142857142855,1.51,1.6732,1.655,2.936128571428571,1.9085714285714288,1.2092142857142856,2.9475,2.571428571428571,2.2706285714285714,2.524285714285714,1.6063428571428573,1.7087142857142856,1.7332857142857143,1.1588857142857143,1.260857142857143,2.1662,2.6031000000000004,1.872228571428572,1.872228571428572,1.4821428571428572,2.0608,2.155,1.231428571428571,1.3008,1.3645,4.41
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",3.52,3.21,3.0,1.39,3.43,1.52,4.57,1.4,3.84,3.06,1.7734857142857143,1.3128714285714285,1.3061714285714283,1.595,1.3135428571428571,1.655,2.6644,1.7734857142857143,1.1311,1.605,2.06,1.4505142857142856,2.0342857142857143,1.6063428571428573,1.3342857142857143,1.3992142857142855,1.1018285714285714,1.2307142857142856,1.4489714285714286,1.9042857142857144,1.7734857142857143,1.822857142857143,1.4179428571428572,1.8571428571428568,1.588,1.32,1.4542857142857144,1.0928,3.82
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",2.07,3.47,3.29,2.24,1.75,1.04,4.83,1.99,2.61,2.06,1.8571428571428568,1.4790571428571428,1.4784,1.4928571428571429,1.189342857142857,1.6875,2.300628571428572,1.822857142857143,1.0778571428571428,2.149,1.8571428571428568,1.7097142857142855,1.8571428571428568,1.7734857142857143,1.5013714285714286,1.3228571428571427,1.0064,1.0578571428571428,1.4693714285714286,1.6411428571428572,1.822857142857143,1.8571428571428568,1.394285714285714,1.8571428571428568,1.6727142857142856,1.231428571428571,1.5357142857142858,1.0442857142857145,3.55
51-9022.00,"Grinding and Polishing Workers, Hand",2.49,3.92,2.38,2.03,1.99,1.18,4.64,1.19,2.67,2.56,1.5508,2.3452,1.4468571428571426,1.32,1.5535,1.5207142857142857,3.383714285714286,1.6391999999999998,1.4199000000000002,3.474528571428572,1.9449142857142856,2.9516,1.8571428571428568,1.3785714285714286,3.4558857142857144,2.367457142857143,1.243342857142857,1.2346,3.019428571428571,2.8759,1.8328571428571427,1.8328571428571427,1.3785714285714286,1.7385714285714284,2.1028571428571428,1.3008,1.4017857142857142,1.585142857142857,3.68
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",2.77,3.92,4.25,1.69,2.7,1.1,4.63,1.42,2.07,2.31,1.8571428571428568,1.6615000000000002,1.8310857142857144,1.2857142857142856,1.7976571428571426,1.6063428571428573,2.377,1.7857142857142856,1.1360428571428571,2.1968000000000005,2.023657142857143,1.6496,1.8571428571428568,1.36,1.4809,1.3732142857142855,1.1789714285714286,1.234,1.9858,2.2178571428571425,1.7485714285714289,1.7385714285714284,1.2857142857142856,1.7734857142857143,1.9255714285714285,1.22,1.22,1.225,4.47
51-9031.00,"Cutters and Trimmers, Hand",1.42,3.39,2.99,1.16,1.24,1.02,2.89,1.28,1.05,2.33,1.4017857142857142,1.6473142857142855,1.5006428571428572,1.3571428571428572,1.3390857142857144,1.6875,1.9928285714285716,1.5693714285714286,1.312,2.2512,1.8914285714285717,1.3058714285714286,1.7734857142857143,1.32,1.52,1.4630285714285716,1.1885714285714286,1.395,1.653142857142857,1.6762285714285712,1.6391999999999998,1.7485714285714289,1.3785714285714286,1.7734857142857143,1.6571428571428573,1.2857142857142856,1.32,1.1793571428571428,3.47
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",2.59,3.75,3.66,1.8,2.6,1.33,4.54,1.35,2.82,1.88,1.8571428571428568,1.6817714285714285,1.692857142857143,1.3571428571428572,1.8497,1.625,2.2921428571428573,1.5785714285714287,1.297414285714286,2.055,2.105,1.6338285714285714,1.8571428571428568,1.3392000000000002,1.9799714285714285,1.8339142857142856,1.1799428571428572,1.4052571428571428,2.0496,2.192285714285714,1.7036571428571428,1.5693714285714286,1.25,1.7385714285714284,1.9345142857142856,1.231428571428571,1.231428571428571,1.1788,4.21
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",2.73,4.05,3.06,2.15,3.02,1.29,4.36,1.65,2.88,2.01,1.5625,1.5878285714285716,1.5810000000000002,1.28,1.6346714285714286,1.5693714285714286,2.499271428571429,1.7208,1.1503857142857143,1.9734142857142856,1.9449142857142856,1.7408285714285712,1.872228571428572,1.4249999999999998,1.550857142857143,1.381857142857143,1.0757142857142856,1.1156,1.684,2.0509714285714287,1.7857142857142856,1.7857142857142856,1.25,1.7857142857142856,1.7084857142857144,1.1607142857142858,1.25,1.0824,4.16
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",1.93,3.65,2.87,1.46,2.47,1.03,4.38,1.47,1.92,2.28,1.5357142857142858,1.696942857142857,1.4965714285714289,1.32,1.6648142857142858,1.3785714285714286,2.801028571428572,1.9085714285714288,1.129257142857143,1.9212,2.2308,1.5445000000000002,2.023657142857143,1.3392000000000002,1.2130714285714286,1.4796,1.0584857142857145,1.068,1.5785714285714287,1.8475428571428572,1.872228571428572,1.9257142857142855,1.28,1.9449142857142856,2.180628571428572,1.3008,1.24,1.0640571428571428,3.81
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",2.84,4.54,3.97,2.96,2.82,1.49,4.9,2.13,3.73,3.21,1.7734857142857143,1.7498571428571428,1.6642,1.3392000000000002,1.4928,1.604285714285714,3.056785714285714,1.9085714285714288,1.387457142857143,2.0444,2.25,1.5192571428571429,2.354914285714286,1.302857142857143,1.4637285714285715,1.7313428571428573,1.1805,1.1417428571428572,1.6929142857142856,1.7342857142857142,1.8571428571428568,1.8571428571428568,1.394285714285714,1.9449142857142856,1.4016571428571427,1.36,1.4017857142857142,1.3128,4.5
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.08,4.24,3.57,3.46,3.01,1.65,4.72,1.79,4.19,3.21,1.7734857142857143,1.5478,1.570857142857143,1.3808,1.4219428571428572,1.7734857142857143,2.320428571428572,1.7857142857142856,2.0861142857142854,2.6361714285714286,2.086428571428572,1.4596428571428572,2.023657142857143,1.5357142857142858,1.6840000000000002,1.7543428571428574,2.3494857142857146,1.1634,1.702942857142857,1.9966857142857144,1.7142857142857144,1.7485714285714289,1.6364285714285711,1.872228571428572,1.5311285714285714,1.4017857142857142,1.4017857142857142,1.8064857142857145,4.16
51-9071.06,Gem and Diamond Workers,2.92,4.75,4.24,4.42,2.1,1.14,4.81,1.88,4.72,4.5,1.5508,1.1659428571428572,1.1386,1.32,1.1115857142857144,1.655,1.5313,1.9085714285714288,1.8354142857142857,2.079257142857143,2.0342857142857143,1.1392857142857142,2.0,1.25,1.2364857142857142,1.2545714285714284,1.3755428571428574,1.032771428571429,1.3240857142857143,1.2662714285714285,1.822857142857143,1.8571428571428568,1.75,1.9085714285714288,1.1320428571428571,1.335714285714286,1.6171428571428572,1.6613142857142855,4.35
51-9081.00,Dental Laboratory Technicians,2.12,3.24,3.36,2.63,2.38,1.0,4.4,1.55,3.33,3.09,1.6875,1.7601999999999998,1.8555857142857144,1.4435714285714285,1.819,1.6714285714285717,2.6620428571428576,1.8571428571428568,1.5937857142857144,2.614,2.1750857142857143,2.203085714285714,1.8571428571428568,1.7200000000000002,1.9966857142857144,1.9517857142857145,1.2402142857142855,1.3051142857142857,2.095885714285714,2.389842857142857,1.872228571428572,1.7208,1.4435714285714285,1.822857142857143,2.139685714285714,1.4179428571428572,1.4435714285714285,1.9980142857142855,4.06
51-9082.00,Medical Appliance Technicians,2.74,4.27,3.81,3.76,2.72,1.82,4.39,2.53,4.21,2.89,1.8571428571428568,2.2936,1.7328571428571429,1.4906285714285716,1.5660571428571428,2.071428571428572,2.6778571428571425,2.1677714285714287,1.191857142857143,2.2296,2.596342857142857,1.909142857142857,2.571428571428571,1.8914285714285717,1.6519,1.6906857142857143,2.055871428571429,1.1378285714285714,1.6551999999999998,2.0221714285714287,2.1142857142857143,2.2071428571428573,1.9085714285714288,2.4893714285714283,2.195842857142857,1.5300000000000002,1.6391999999999998,1.7467428571428574,3.94
51-9083.00,Ophthalmic Laboratory Technicians,2.82,3.4,3.22,3.31,3.48,1.3,4.18,1.43,3.53,2.34,1.5785714285714287,1.5973000000000002,1.4524428571428571,1.4285714285714286,1.4706142857142857,1.5785714285714287,1.8229285714285717,1.7036571428571428,1.2579285714285715,2.2278571428571428,1.9722285714285717,1.585,1.8728571428571428,1.4017857142857142,1.285728571428571,1.581942857142857,1.4249714285714286,1.0928428571428572,1.4285714285714286,1.7233428571428573,1.7036571428571428,1.7857142857142856,1.655,1.7734857142857143,1.6742285714285714,1.2592,1.3571428571428572,1.202057142857143,4.06
51-9111.00,Packaging and Filling Machine Operators and Tenders,2.51,4.4,3.77,1.95,3.29,1.4,4.18,1.81,1.55,1.85,1.8571428571428568,1.7416285714285713,1.386542857142857,1.4017857142857142,1.5182571428571427,1.7036571428571428,2.3413,1.5625,1.2234285714285713,1.9353,1.9085714285714288,1.5967428571428572,1.9085714285714288,1.5207142857142857,1.495428571428571,1.6314857142857142,1.1599,1.1665714285714286,1.7212857142857143,1.993242857142857,1.8571428571428568,1.822857142857143,1.4179428571428572,1.7857142857142856,1.6852857142857145,1.3571428571428572,1.3785714285714286,1.236,4.04
