O*NET-SOC Code,Title,Category Flexibility Combined,Mathematical Reasoning Combined,Updating and Using Relevant Knowledge Combined,Selective Attention Combined,Mathematics Combined,Complex Problem Solving Combined,Science Combined,Learning Strategies Combined,Deductive Reasoning Combined,Written Comprehension Combined,Inductive Reasoning Combined,Critical Thinking Combined,Reading Comprehension Combined,Time Management Combined,Active Learning Combined,Visualization Combined,Time Sharing Combined,Information Ordering Combined,Perceptual Speed Combined,Equipment Selection Combined,Flexibility of Closure Combined,"Organizing, Planning, and Prioritizing Work Combined",Speed of Closure Combined,Problem Sensitivity Combined,Memorization Combined,Written Expression Combined,Number Facility Combined,Writing Combined,Scheduling Work and Activities Combined
47-2041.00,Carpet Installers,1.6875,1.5693714285714286,2.5446857142857144,1.7485714285714289,1.9657142857142855,1.6875,1.0,1.5165142857142857,1.7857142857142856,1.5785714285714287,1.7385714285714284,1.822857142857143,1.5207142857142857,1.68,1.4906285714285716,2.125,1.5625,1.8571428571428568,1.595,1.3571428571428572,1.8057142857142856,2.144,1.2857142857142856,2.0779428571428573,1.32,1.345,1.6391999999999998,1.25,1.7924000000000002
47-2042.00,"Floor Layers, Except Carpet, Wood, and Hard Tiles",1.6124142857142856,1.1071428571428572,2.331,1.7734857142857143,1.3392000000000002,1.625,1.0135714285714286,1.3008,1.8571428571428568,1.7200000000000002,1.7734857142857143,1.7734857142857143,1.4691999999999998,1.6391999999999998,1.625,1.94,1.4035714285714285,1.8571428571428568,1.2825,1.077942857142857,1.3803571428571428,2.480242857142857,1.147857142857143,1.8002714285714283,1.045,1.4564285714285714,1.197142857142857,1.4435714285714285,2.573714285714286
47-2043.00,Floor Sanders and Finishers,1.625,1.2142857142857144,2.6644,1.7485714285714289,1.2142857142857144,1.625,1.0020571428571428,1.3008,1.655,1.4179428571428572,1.5300000000000002,1.595,1.5508,1.7036571428571428,1.5207142857142857,1.7385714285714284,1.3008,1.7734857142857143,1.5508,1.28,1.4179428571428572,2.3460142857142854,1.2142857142857144,1.625,1.2208,1.32,1.2208,1.3008,2.083428571428572
47-2044.00,Tile and Stone Setters,1.9085714285714288,1.625,2.145057142857143,1.8057142857142856,1.8914285714285717,1.7857142857142856,1.0020571428571428,1.32,1.8571428571428568,1.7734857142857143,1.8571428571428568,1.8914285714285717,1.7385714285714284,1.822857142857143,1.4928571428571429,2.4732142857142856,1.3392000000000002,1.9642857142857144,1.5625,1.32,1.5614285714285714,2.3877999999999995,1.3785714285714286,1.9792,1.32,1.4821428571428572,1.6063428571428573,1.2857142857142856,1.9935714285714288
47-2051.00,Cement Masons and Concrete Finishers,1.7571428571428571,1.3706285714285715,2.3022,1.8328571428571427,1.6364285714285711,1.7485714285714289,1.0089285714285714,1.394285714285714,1.8421428571428573,1.32,1.68,1.68,1.3706285714285715,1.8328571428571427,1.28,2.044642857142857,1.4249999999999998,1.9257142857142855,1.7734857142857143,1.2592,1.6875,2.8496,1.28,1.8839285714285712,1.2142857142857144,1.3008,1.3571428571428572,1.268571428571429,3.048828571428571
47-2053.00,Terrazzo Workers and Finishers,1.655,1.25,1.9144285714285716,1.822857142857143,1.4435714285714285,1.5508,1.0549142857142857,1.3392000000000002,1.6714285714285717,1.32,1.5207142857142857,1.5508,1.28,1.625,1.4179428571428572,1.9449142857142856,1.5165142857142857,1.7485714285714289,1.7734857142857143,1.4285714285714286,1.6063428571428573,2.5717,1.268571428571429,1.7571428571428571,1.25,1.1408,1.3125,1.2036571428571428,2.370571428571429
47-2061.00,Construction Laborers,1.822857142857143,1.25,2.8606,1.822857142857143,1.197142857142857,1.655,1.0357142857142856,1.32,1.7485714285714289,1.7734857142857143,1.7036571428571428,1.655,1.655,1.51,1.3392000000000002,1.7734857142857143,1.4542857142857144,1.9085714285714288,1.4821428571428572,1.4906285714285716,1.3571428571428572,2.4802857142857144,1.3008,1.9642857142857144,1.25,1.32,1.1408,1.3571428571428572,2.037
47-2071.00,"Paving, Surfacing, and Tamping Equipment Operators",1.5625,1.25,2.3464,1.8571428571428568,1.2857142857142856,1.5785714285714287,1.0020571428571428,1.3785714285714286,1.7857142857142856,1.4179428571428572,1.625,1.822857142857143,1.4542857142857144,1.5300000000000002,1.4906285714285716,1.8571428571428568,1.7734857142857143,1.8571428571428568,1.7200000000000002,1.4542857142857144,1.4821428571428572,2.0838142857142854,1.25,2.0779428571428573,1.25,1.2036571428571428,1.2857142857142856,1.2036571428571428,1.7208
47-2072.00,Pile Driver Operators,1.4906285714285716,1.2000000000000002,2.219314285714286,2.0028571428571427,1.2208,1.5625,1.0206285714285714,1.2036571428571428,1.872228571428572,1.4249999999999998,1.7857142857142856,1.8057142857142856,1.4821428571428572,1.7385714285714284,1.2857142857142856,1.9842857142857144,1.7200000000000002,1.7857142857142856,1.7734857142857143,1.3008,1.4691999999999998,2.4688,1.25,2.071428571428572,1.157142857142857,1.2857142857142856,1.1792,1.335714285714286,1.854228571428572
47-2073.00,Operating Engineers and Other Construction Equipment Operators,1.8057142857142856,1.2208,2.470171428571428,1.9285714285714288,1.231428571428571,1.7036571428571428,1.0442857142857145,1.3392000000000002,1.8571428571428568,1.7734857142857143,1.8571428571428568,1.8057142857142856,1.6714285714285717,1.822857142857143,1.7036571428571428,1.9842857142857144,1.8914285714285717,1.8571428571428568,1.9449142857142856,1.4179428571428572,1.595,2.8081,1.3392000000000002,1.9642857142857144,1.3008,1.4017857142857142,1.197142857142857,1.268571428571429,2.656
47-2081.00,Drywall and Ceiling Tile Installers,1.6875,1.3706285714285715,1.429942857142857,1.872228571428572,1.3785714285714286,1.5785714285714287,1.0020571428571428,1.268571428571429,1.822857142857143,1.7385714285714284,1.7385714285714284,1.7485714285714289,1.6875,1.7036571428571428,1.32,2.125,1.51,1.872228571428572,1.7485714285714289,1.3706285714285715,1.5508,2.065,1.3008,1.822857142857143,1.268571428571429,1.4928571428571429,1.3392000000000002,1.3008,1.5142857142857142
47-2082.00,Tapers,1.5625,1.0357142857142856,1.8694,1.5785714285714287,1.0549142857142857,1.36,1.0042857142857142,1.32,1.655,1.51,1.655,1.5508,1.3785714285714286,1.655,1.3571428571428572,1.4691999999999998,1.3785714285714286,1.655,1.32,1.077942857142857,1.3008,1.6308,1.1257142857142857,1.625,1.2142857142857144,1.268571428571429,1.0664285714285715,1.2857142857142856,1.4780285714285717
47-2111.00,Electricians,2.044642857142857,1.8571428571428568,3.0544,1.9449142857142856,1.9285714285714288,1.9085714285714288,1.2857142857142856,1.9285714285714288,2.645714285714285,2.0608,2.596342857142857,2.275,1.9842857142857144,1.8914285714285717,2.044642857142857,2.36,1.7734857142857143,2.524285714285714,1.8914285714285717,1.822857142857143,2.044642857142857,3.53,1.7200000000000002,2.662857142857143,1.8057142857142856,1.8571428571428568,1.8571428571428568,1.8914285714285717,2.2985
47-2121.00,Glaziers,1.8571428571428568,1.3571428571428572,2.3988571428571426,1.8571428571428568,1.3214285714285714,1.6714285714285717,1.0442857142857145,1.3392000000000002,1.8571428571428568,1.8571428571428568,1.822857142857143,1.8571428571428568,1.822857142857143,1.7857142857142856,1.3785714285714286,1.8914285714285717,1.4017857142857142,1.9085714285714288,1.4017857142857142,1.28,1.3785714285714286,2.617842857142857,1.302857142857143,1.9642857142857144,1.231428571428571,1.4017857142857142,1.3785714285714286,1.3785714285714286,2.156414285714286
47-2131.00,"Insulation Workers, Floor, Ceiling, and Wall",1.7734857142857143,1.28,1.8768571428571428,1.822857142857143,1.335714285714286,1.5300000000000002,1.0,1.32,1.5785714285714287,1.655,1.4906285714285716,1.7857142857142856,1.5207142857142857,1.595,1.4906285714285716,1.9085714285714288,1.3392000000000002,1.7734857142857143,1.7036571428571428,1.335714285714286,1.655,1.836,1.3785714285714286,1.7385714285714284,1.3785714285714286,1.3785714285714286,1.3571428571428572,1.3392000000000002,1.4408285714285716
47-2132.00,"Insulation Workers, Mechanical",1.822857142857143,1.32,2.287185714285714,1.9085714285714288,1.32,1.5508,1.0206285714285714,1.3392000000000002,1.7857142857142856,1.6875,1.7385714285714284,1.8571428571428568,1.6875,1.7857142857142856,1.655,1.7734857142857143,1.4821428571428572,1.872228571428572,1.6063428571428573,1.1071428571428572,1.4906285714285716,2.632642857142857,1.32,1.9257142857142855,1.1071428571428572,1.394285714285714,1.32,1.2857142857142856,2.23
47-2141.00,"Painters, Construction and Maintenance",1.3808,1.197142857142857,2.2741,1.8057142857142856,1.2857142857142856,1.22,1.0357142857142856,1.2142857142857144,1.7857142857142856,1.8571428571428568,1.655,1.8571428571428568,1.6875,1.7857142857142856,1.268571428571429,1.7734857142857143,1.32,1.8057142857142856,1.2857142857142856,1.0942857142857143,1.2857142857142856,3.546,1.25,1.6875,1.1257142857142857,1.2857142857142856,1.2857142857142856,1.2857142857142856,2.697142857142857
47-2142.00,Paperhangers,1.6063428571428573,1.1408,1.8626285714285715,1.6875,1.197142857142857,1.625,1.0135714285714286,1.25,1.6714285714285717,1.5357142857142858,1.7036571428571428,1.6391999999999998,1.4691999999999998,1.6391999999999998,1.25,1.8057142857142856,1.4928571428571429,1.872228571428572,1.5785714285714287,1.0442857142857145,1.32,1.8354142857142857,1.1734857142857142,1.7036571428571428,1.0664285714285715,1.3571428571428572,1.1408,1.2857142857142856,1.6804
47-2151.00,Pipelayers,1.7734857142857143,1.2857142857142856,1.7621714285714285,1.8571428571428568,1.2857142857142856,1.394285714285714,1.0,1.3392000000000002,1.7734857142857143,1.7734857142857143,1.6875,1.822857142857143,1.7385714285714284,1.7734857142857143,1.2857142857142856,1.8571428571428568,1.2857142857142856,1.8571428571428568,1.7200000000000002,1.4628571428571429,1.5357142857142858,2.0410000000000004,1.2857142857142856,1.822857142857143,1.268571428571429,1.4906285714285716,1.2142857142857144,1.2857142857142856,1.5067857142857144
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",1.8839285714285712,1.4821428571428572,2.407057142857143,1.8328571428571427,1.5785714285714287,1.822857142857143,1.12,1.4691999999999998,2.2071428571428573,1.7857142857142856,2.1492,2.25,1.7385714285714284,1.822857142857143,1.6063428571428573,2.205357142857143,1.625,2.023657142857143,1.8914285714285717,1.595,1.9285714285714288,2.8088285714285712,1.5614285714285714,2.375,1.3785714285714286,1.5508,1.51,1.625,2.2736714285714283
47-2152.04,Solar Thermal Installers and Technicians,1.8914285714285717,1.5785714285714287,2.4428714285714284,1.9257142857142855,1.5892857142857142,1.8571428571428568,1.08,1.6171428571428572,1.8914285714285717,2.105,1.8914285714285717,2.125,2.105,1.9085714285714288,1.8914285714285717,2.096342857142857,1.75,2.044642857142857,1.8728571428571428,1.8057142857142856,2.044642857142857,2.2964285714285717,1.7385714285714284,2.105,1.5614285714285714,1.8914285714285717,1.655,1.837942857142857,1.860228571428572
47-2161.00,Plasterers and Stucco Masons,1.7734857142857143,1.3008,2.140857142857143,1.7734857142857143,1.268571428571429,1.5625,1.0042857142857142,1.4628571428571429,1.7385714285714284,1.655,1.6875,1.655,1.5625,1.7857142857142856,1.5300000000000002,1.9085714285714288,1.32,1.822857142857143,1.5785714285714287,1.2592,1.5207142857142857,1.9889,1.3392000000000002,1.8328571428571427,1.268571428571429,1.4821428571428572,1.2857142857142856,1.36,1.5880571428571428
47-2171.00,Reinforcing Iron and Rebar Workers,1.7485714285714289,1.2592,1.6459428571428572,1.6875,1.4435714285714285,1.595,1.0089285714285714,1.3571428571428572,1.7857142857142856,1.4542857142857144,1.6391999999999998,1.822857142857143,1.4906285714285716,1.625,1.3706285714285715,1.8914285714285717,1.4821428571428572,1.7857142857142856,1.5785714285714287,1.25,1.6714285714285717,2.5142857142857142,1.268571428571429,1.8328571428571427,1.231428571428571,1.2036571428571428,1.3008,1.2036571428571428,1.9843428571428572
47-2181.00,Roofers,1.7200000000000002,1.2142857142857144,2.6002,1.8571428571428568,1.3785714285714286,1.7385714285714284,1.0089285714285714,1.32,1.8914285714285717,1.6665142857142858,1.822857142857143,1.872228571428572,1.655,1.7857142857142856,1.5508,1.8571428571428568,1.7036571428571428,1.8571428571428568,1.7734857142857143,1.16,1.5508,2.486542857142857,1.2592,2.131428571428572,1.197142857142857,1.3392000000000002,1.32,1.2857142857142856,2.1902285714285714
47-2211.00,Sheet Metal Workers,1.9449142857142856,1.822857142857143,2.508142857142857,1.9642857142857144,1.8914285714285717,1.7036571428571428,1.077942857142857,1.51,1.9085714285714288,1.9085714285714288,1.8571428571428568,1.9085714285714288,1.8328571428571427,1.8571428571428568,1.6391999999999998,2.4971428571428573,1.6875,2.0028571428571427,1.8571428571428568,1.5207142857142857,1.9085714285714288,2.776757142857143,1.32,1.9085714285714288,1.32,1.4542857142857144,1.68,1.3571428571428572,2.0622
47-2221.00,Structural Iron and Steel Workers,1.7857142857142856,1.3571428571428572,1.9610714285714288,2.178571428571429,1.3392000000000002,1.822857142857143,1.0042857142857142,1.8057142857142856,1.9085714285714288,1.8571428571428568,1.8057142857142856,1.9449142857142856,1.75,1.822857142857143,1.8571428571428568,2.662857142857143,1.822857142857143,2.105,1.8914285714285717,1.36,1.7385714285714284,2.5697142857142854,1.2857142857142856,2.178571428571429,1.268571428571429,1.4017857142857142,1.5625,1.4249999999999998,2.0035142857142856
47-2231.00,Solar Photovoltaic Installers,1.8571428571428568,1.4179428571428572,2.088857142857143,1.8571428571428568,1.6364285714285711,1.8571428571428568,1.2036571428571428,1.4628571428571429,2.0028571428571427,1.8057142857142856,1.8571428571428568,2.125,1.8571428571428568,1.8571428571428568,1.8571428571428568,2.354914285714286,1.6364285714285711,2.275,1.9449142857142856,1.6875,1.6875,2.5142857142857142,1.4435714285714285,2.225714285714286,1.2857142857142856,1.6875,1.4017857142857142,1.5142857142857142,2.160357142857143
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",1.6391999999999998,1.345,2.2992142857142857,1.7385714285714284,1.3571428571428572,1.5508,1.0089285714285714,1.3785714285714286,1.6428571428571428,1.3785714285714286,1.4628571428571429,1.68,1.4179428571428572,1.7142857142857144,1.4179428571428572,1.9085714285714288,1.4906285714285716,1.7208,1.6714285714285717,1.3706285714285715,1.625,2.4877857142857147,1.3008,1.6714285714285717,1.22,1.2142857142857144,1.3008,1.25,2.225357142857143
47-3012.00,Helpers--Carpenters,1.7857142857142856,1.32,2.3585000000000003,1.822857142857143,1.4435714285714285,1.605714285714286,1.0,1.32,1.822857142857143,1.4017857142857142,1.6428571428571428,1.7857142857142856,1.604285714285714,1.604285714285714,1.5693714285714286,1.9657142857142855,1.4435714285714285,1.7857142857142856,1.4435714285714285,1.5693714285714286,1.394285714285714,2.3805,1.302857142857143,1.9085714285714288,1.36,1.3571428571428572,1.4435714285714285,1.4249999999999998,1.5221428571428572
47-3013.00,Helpers--Electricians,1.7734857142857143,1.289285714285714,3.236,1.9085714285714288,1.28,1.604285714285714,1.1257142857142857,1.3785714285714286,1.9085714285714288,1.542142857142857,1.7734857142857143,1.9085714285714288,1.5614285714285714,1.5300000000000002,1.604285714285714,1.8914285714285717,1.4821428571428572,1.9449142857142856,1.4928571428571429,1.5625,1.51,3.170628571428572,1.197142857142857,1.9642857142857144,1.36,1.4435714285714285,1.3571428571428572,1.4179428571428572,2.5180714285714285
47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",1.595,1.0046428571428572,1.6723428571428571,1.5541999999999998,1.0042857142857142,1.4179428571428572,1.0020571428571428,1.3785714285714286,1.5625,1.3034857142857144,1.5239285714285713,1.5625,1.28,1.625,1.394285714285714,1.5625,1.3034857142857144,1.5720571428571428,1.4821428571428572,1.289285714285714,1.3571428571428572,1.6284571428571428,1.25,1.595,1.1885714285714286,1.2421428571428572,1.0135714285714286,1.25,1.4210714285714283
47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",1.7385714285714284,1.2678571428571428,2.585514285714286,1.595,1.2464285714285714,1.4628571428571429,1.0020571428571428,1.268571428571429,1.7385714285714284,1.3392000000000002,1.625,1.6391999999999998,1.394285714285714,1.4542857142857144,1.4350857142857143,1.9449142857142856,1.32,1.8571428571428568,1.268571428571429,1.394285714285714,1.32,2.2480285714285717,1.197142857142857,1.8421428571428573,1.16,1.16,1.2208,1.2142857142857144,1.9927857142857144
47-3016.00,Helpers--Roofers,1.6714285714285717,1.3125,2.8384857142857145,1.6714285714285717,1.3125,1.6063428571428573,1.0,1.4017857142857142,1.6714285714285717,1.5165142857142857,1.595,1.604285714285714,1.4435714285714285,1.5785714285714287,1.4906285714285716,1.9642857142857144,1.394285714285714,1.6428571428571428,1.7036571428571428,1.5207142857142857,1.8571428571428568,2.289957142857143,1.2857142857142856,1.9257142857142855,1.2363428571428572,1.268571428571429,1.3125,1.3785714285714286,2.1332285714285715
47-4011.00,Construction and Building Inspectors,1.9449142857142856,1.7734857142857143,3.4196571428571434,1.9449142857142856,1.9657142857142855,2.02,1.4821428571428572,1.8571428571428568,2.645714285714285,2.7142857142857144,2.7142857142857144,2.596342857142857,2.7142857142857144,2.044642857142857,1.9449142857142856,1.8571428571428568,1.7734857142857143,1.9842857142857144,1.8571428571428568,1.0,1.9449142857142856,2.9856,1.7734857142857143,2.782857142857143,1.5207142857142857,2.645714285714285,1.7734857142857143,1.9449142857142856,2.456
47-4011.01,Energy Auditors,2.044642857142857,2.354914285714286,3.260757142857143,1.8057142857142856,2.1492,2.086428571428572,1.7200000000000002,1.8571428571428568,2.524285714285714,2.7142857142857144,2.524285714285714,2.524285714285714,2.596342857142857,1.8571428571428568,1.9842857142857144,1.8571428571428568,1.7734857142857143,2.2308,1.8571428571428568,1.25,2.125,2.5445714285714285,1.822857142857143,2.4522285714285714,1.6875,2.7142857142857144,2.2928571428571427,2.4522285714285714,2.176685714285714
47-4021.00,Elevator and Escalator Installers and Repairers,1.9449142857142856,1.4691999999999998,2.6374571428571425,1.8571428571428568,1.3571428571428572,2.0608,1.2363428571428572,1.4435714285714285,2.225714285714286,1.9449142857142856,2.071428571428572,2.216428571428572,1.9449142857142856,1.8571428571428568,1.9085714285714288,2.125,1.5508,2.02,1.837942857142857,2.105,1.9085714285714288,2.5577571428571426,1.4017857142857142,2.375,1.4435714285714285,1.8328571428571427,1.3392000000000002,1.6875,2.1018428571428576
47-4031.00,Fence Erectors,1.4906285714285716,1.2857142857142856,1.6459428571428572,1.595,1.467857142857143,1.5785714285714287,1.0020571428571428,1.3571428571428572,1.7485714285714289,1.4249999999999998,1.6875,1.822857142857143,1.4542857142857144,1.822857142857143,1.335714285714286,1.837942857142857,1.3008,1.872228571428572,1.4542857142857144,1.4628571428571429,1.4179428571428572,2.662257142857143,1.25,1.822857142857143,1.25,1.32,1.32,1.2857142857142856,2.127214285714285
47-4041.00,Hazardous Materials Removal Workers,2.25,1.394285714285714,2.5970714285714283,1.9085714285714288,1.302857142857143,1.8571428571428568,1.25,1.4821428571428572,2.2928571428571427,2.125,2.105,2.2928571428571427,1.9085714285714288,1.8571428571428568,1.8571428571428568,2.086428571428572,1.8057142857142856,2.105,1.8914285714285717,1.4906285714285716,1.8914285714285717,2.0406857142857144,1.625,2.7142857142857144,1.6063428571428573,2.071428571428572,1.4285714285714286,1.822857142857143,2.04
47-4051.00,Highway Maintenance Workers,1.822857142857143,1.32,2.3389714285714285,1.9085714285714288,1.3008,1.7857142857142856,1.0,1.25,1.822857142857143,1.6364285714285711,1.822857142857143,1.7385714285714284,1.6875,1.625,1.4179428571428572,1.9449142857142856,1.8571428571428568,1.872228571428572,1.822857142857143,1.1885714285714286,1.9085714285714288,3.584714285714285,1.335714285714286,2.02,1.268571428571429,1.51,1.32,1.3008,1.8376714285714288
47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,1.7036571428571428,1.24,2.7645428571428567,1.9449142857142856,1.3571428571428572,1.6391999999999998,1.0089285714285714,1.4821428571428572,1.9085714285714288,1.7385714285714284,1.822857142857143,1.9085714285714288,1.4435714285714285,1.7857142857142856,1.5508,2.19,1.7734857142857143,1.872228571428572,2.0028571428571427,1.5207142857142857,2.1492,2.7268428571428576,1.595,2.1228571428571428,1.268571428571429,1.4821428571428572,1.3008,1.3785714285714286,2.0638428571428573
47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,1.655,1.32,2.2276,1.8571428571428568,1.4691999999999998,1.8057142857142856,1.0135714285714286,1.5508,1.9085714285714288,1.655,1.8571428571428568,1.9085714285714288,1.7200000000000002,1.822857142857143,1.655,1.8571428571428568,1.7734857142857143,1.7734857142857143,1.8571428571428568,1.4350857142857143,2.0285714285714285,1.9345285714285712,1.51,2.071428571428572,1.4179428571428572,1.5614285714285714,1.4691999999999998,1.5614285714285714,1.563685714285714
47-4091.00,Segmental Pavers,1.822857142857143,1.32,1.8785714285714288,1.8728571428571428,1.2857142857142856,1.7385714285714284,1.0020571428571428,1.4691999999999998,1.9085714285714288,1.7857142857142856,1.872228571428572,1.9642857142857144,1.6875,1.822857142857143,1.5785714285714287,1.8914285714285717,1.6665142857142858,2.0028571428571427,1.625,1.2857142857142856,1.4821428571428572,2.4892000000000003,1.4017857142857142,1.9792,1.268571428571429,1.7485714285714289,1.32,1.6063428571428573,1.947942857142857
47-4099.03,Weatherization Installers and Technicians,1.8571428571428568,1.595,2.7835,1.822857142857143,1.6875,1.6391999999999998,1.1257142857142857,1.595,1.8571428571428568,1.8057142857142856,1.8571428571428568,2.044642857142857,1.8571428571428568,1.822857142857143,1.7734857142857143,1.9449142857142856,1.7734857142857143,2.0028571428571427,1.7734857142857143,1.4179428571428572,1.9449142857142856,2.8112000000000004,1.4435714285714285,2.337142857142857,1.3392000000000002,1.75,1.5614285714285714,1.8057142857142856,2.4796
47-5011.00,"Derrick Operators, Oil and Gas",1.7142857142857144,1.394285714285714,1.8329285714285717,2.19,1.4928571428571429,1.9257142857142855,1.0089285714285714,1.7200000000000002,1.9792,1.6575,1.9257142857142855,2.1142857142857143,1.7734857142857143,1.7385714285714284,1.655,2.086428571428572,1.8406285714285715,1.9524142857142857,2.086428571428572,1.595,2.19,1.7041428571428572,1.7857142857142856,2.269914285714286,1.4691999999999998,1.6575,1.4657142857142855,1.655,1.431542857142857
47-5012.00,"Rotary Drill Operators, Oil and Gas",1.9524142857142857,1.4285714285714286,2.414642857142857,2.36,1.3706285714285715,1.9449142857142856,1.0135714285714286,1.8914285714285717,2.1492,1.9128571428571428,2.105,2.216428571428572,1.9085714285714288,1.9077714285714285,1.8057142857142856,1.894285714285714,1.8057142857142856,2.4089285714285715,1.9128571428571428,1.5207142857142857,1.822857142857143,2.147,1.51,2.5,1.4464285714285716,2.0060714285714285,1.5239285714285713,1.8571428571428568,2.039028571428571
47-5013.00,"Service Unit Operators, Oil and Gas",1.8571428571428568,1.6391999999999998,2.5833714285714287,2.0608,1.595,1.9085714285714288,1.0206285714285714,1.6391999999999998,1.9842857142857144,1.822857142857143,2.0028571428571427,2.2767857142857144,1.8571428571428568,1.7200000000000002,1.8571428571428568,1.9842857142857144,1.822857142857143,1.8571428571428568,2.1492,1.5785714285714287,1.872228571428572,3.031257142857143,1.7385714285714284,2.5,1.4179428571428572,1.822857142857143,1.655,1.8571428571428568,2.6090285714285715
47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining",1.7734857142857143,1.3008,2.415228571428571,1.8914285714285717,1.4017857142857142,1.822857142857143,1.0,1.4435714285714285,1.8571428571428568,1.822857142857143,1.822857142857143,1.8571428571428568,1.8571428571428568,1.822857142857143,1.822857142857143,2.0,1.8571428571428568,1.7734857142857143,1.8571428571428568,1.822857142857143,1.8571428571428568,2.586671428571428,1.7385714285714284,1.9449142857142856,1.2857142857142856,1.604285714285714,1.32,1.51,2.117085714285714
47-5023.00,"Earth Drillers, Except Oil and Gas",1.837942857142857,1.3125,2.216742857142857,1.8571428571428568,1.3125,1.7857142857142856,1.0664285714285715,1.3571428571428572,2.0028571428571427,1.822857142857143,1.9449142857142856,1.9642857142857144,1.625,1.604285714285714,1.5625,2.044642857142857,1.7734857142857143,2.0028571428571427,2.19,1.7142857142857144,1.8571428571428568,1.9702,1.595,2.1635714285714283,1.3392000000000002,1.822857142857143,1.302857142857143,1.4691999999999998,1.9781714285714287
47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters",2.086428571428572,1.5239285714285713,3.413728571428572,2.19,1.6171428571428572,2.105,1.1734857142857142,1.822857142857143,2.5428571428571427,1.9285714285714288,2.5428571428571427,2.31,2.096342857142857,2.105,1.9449142857142856,2.028485714285714,1.8571428571428568,2.645714285714285,2.166785714285714,1.51,2.086428571428572,3.0736,1.5184857142857142,2.662857142857143,1.3228571428571427,1.7385714285714284,1.5541999999999998,1.7734857142857143,2.7660142857142853
47-5041.00,Continuous Mining Machine Operators,1.8571428571428568,1.1734857142857142,2.3759428571428574,2.071428571428572,1.197142857142857,1.8571428571428568,1.0336571428571428,1.4928571428571429,1.9085714285714288,1.4691999999999998,1.9449142857142856,2.0028571428571427,1.5625,1.7857142857142856,1.625,1.8571428571428568,1.822857142857143,1.8571428571428568,1.9842857142857144,1.4435714285714285,1.9449142857142856,2.222557142857143,1.6063428571428573,2.422142857142857,1.3392000000000002,1.3785714285714286,1.1734857142857142,1.32,1.7190857142857143
47-5043.00,"Roof Bolters, Mining",1.6714285714285717,1.1785714285714286,2.526014285714286,2.1607142857142856,1.28,1.68,1.0535714285714286,1.4464285714285716,1.8571428571428568,1.4906285714285716,1.7734857142857143,2.02,1.4435714285714285,1.8571428571428568,1.7734857142857143,1.8571428571428568,1.822857142857143,2.216428571428572,1.625,1.604285714285714,1.6714285714285717,2.091871428571429,1.2857142857142856,2.327857142857143,1.3392000000000002,1.36,1.268571428571429,1.36,1.581942857142857
47-5044.00,"Loading and Moving Machine Operators, Underground Mining",1.8571428571428568,1.1785714285714286,1.5321428571428577,1.9085714285714288,1.1785714285714286,1.5785714285714287,1.0,1.24,1.7385714285714284,1.7200000000000002,1.7734857142857143,1.7857142857142856,1.7036571428571428,1.4179428571428572,1.32,1.8571428571428568,1.872228571428572,1.8571428571428568,1.9085714285714288,1.51,1.595,1.5624,1.3392000000000002,1.9642857142857144,1.231428571428571,1.36,1.1785714285714286,1.2857142857142856,1.235428571428571
47-5051.00,"Rock Splitters, Quarry",1.7734857142857143,1.157142857142857,1.7382857142857144,1.7385714285714284,1.1885714285714286,1.625,1.0020571428571428,1.2857142857142856,1.7385714285714284,1.4928571428571429,1.6875,1.655,1.595,1.595,1.3392000000000002,1.822857142857143,1.5614285714285714,1.7734857142857143,1.625,1.25,1.625,1.576,1.197142857142857,1.7857142857142856,1.2142857142857144,1.3392000000000002,1.2142857142857144,1.3392000000000002,1.3520571428571428
47-5071.00,"Roustabouts, Oil and Gas",1.7385714285714284,1.16,2.2036,1.8571428571428568,1.2142857142857144,1.4906285714285716,1.0,1.3571428571428572,1.7485714285714289,1.3785714285714286,1.625,1.6814285714285715,1.3392000000000002,1.604285714285714,1.4542857142857144,1.8571428571428568,1.6391999999999998,1.872228571428572,1.8057142857142856,1.4179428571428572,1.7857142857142856,3.089885714285714,1.335714285714286,2.0285714285714285,1.2857142857142856,1.231428571428571,1.25,1.3008,2.78
47-5081.00,Helpers--Extraction Workers,1.7734857142857143,1.3571428571428572,2.565257142857143,1.9642857142857144,1.4821428571428572,1.7036571428571428,1.0271428571428571,1.5207142857142857,1.872228571428572,1.595,1.822857142857143,1.872228571428572,1.625,1.5207142857142857,1.7036571428571428,1.9085714285714288,1.6875,1.9257142857142855,1.8328571428571427,1.8328571428571427,1.822857142857143,2.6378,1.4542857142857144,2.1228571428571428,1.4542857142857144,1.3785714285714286,1.32,1.4435714285714285,2.378285714285714
