O*NET-SOC Code,Title,cognitive_complexity_avg,creativity_avg,data_structure_avg,decision_accountability_avg,physical_requirements_avg,routine_structure_avg,social_interactions_avg,weighted_average_GPT_v1_non_overlap,GPT_V1_NoOverlap_Scaled,GPT_V1_doubleweighed
47-5044.00,"Loading and Moving Machine Operators, Underground Mining",3.2613459968602823,3.7450285714285716,1.4585742857142856,1.7140897959183667,2.4567444444444444,3.2399999999999998,2.857666666666666,2.8133842600732595,3.3995725897772093,3.1064784249252346
47-5051.00,"Rock Splitters, Quarry",3.408562480376766,3.7028785714285712,1.42116,2.0357714285714286,2.495668253968254,2.584,3.246204081632653,2.7904901509680795,3.297352398215267,3.043921274591673
47-5071.00,"Roustabouts, Oil and Gas",3.0728386185243335,3.5208214285714288,1.8592371428571426,1.3147959183673472,2.363962222222222,3.2040000000000006,2.699668027210884,2.706796850601779,2.9236691438641014,2.81523299723294
47-5081.00,Helpers--Extraction Workers,2.8572913657770798,3.437264285714286,2.2419371428571426,1.1107734693877553,2.0905079365079366,3.222,2.4241544217687077,2.6010537626896912,2.451535519748578,2.5262946412191347
49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",2.7215857142857143,3.0687678571428574,2.478391428571429,1.2679714285714283,2.7164485714285713,2.7619999999999996,2.272806802721089,2.5439776275510204,2.1966955763951965,2.3703366019731087
49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",3.1297031397174253,3.260128571428571,2.103442857142857,1.7542857142857144,3.0614200000000005,3.008,2.651482993197279,2.802783062794348,3.3522391726235767,3.0775111177089625
49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers",2.8898706436420722,3.127860714285714,2.560477142857143,1.4342204081632652,2.7550355555555557,2.436,2.5239666666666665,2.5811797921245416,2.3627999821946695,2.4719898871596055
49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",2.9838930926216642,3.230267857142857,2.3500828571428567,1.4366775510204084,2.396335873015872,2.8,2.5179489795918366,2.6079429111721613,2.482294964212718,2.5451189376924397
49-2091.00,Avionics Technicians,2.9158814756671885,3.225567857142857,2.575401428571429,1.2668081632653059,2.7551599999999996,2.722,2.607491836734694,2.6542361346153838,2.6889901514613577,2.6716131430383707
49-2092.00,"Electric Motor, Power Tool, and Related Repairers",2.89186169544741,3.264125,2.2205728571428573,1.2603285714285724,2.4779606349206347,3.0839999999999996,2.615644897959184,2.6523289771062273,2.6804748602556963,2.666401918680962
49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",3.0528453689167963,3.2624821428571433,2.240125714285714,1.4421428571428576,2.5124749206349204,3.164,2.7288850340136057,2.7345299771062272,3.0474951242013226,2.891012550653775
49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",2.940979277864992,3.132192857142857,2.524762857142857,1.4960857142857145,2.686735238095238,2.852,2.6235190476190478,2.6799988202511775,2.804018285936573,2.7420085530938754
49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",2.898072370486656,3.2947107142857144,2.4624414285714287,0.9213877551020406,2.3710136507936497,3.136,2.621978911564626,2.643449265436944,2.6408277255417456,2.6421384954893448
49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",3.005236106750393,3.080767857142857,2.2182185714285714,1.3930285714285708,2.5871650793650796,3.152,2.517150340136055,2.6700726217948723,2.7596986793939546,2.7148856505944137
49-2097.00,Audiovisual Equipment Installers and Repairers,3.034611616954474,3.2403892857142855,2.347167142857143,1.9970183673469393,2.6626073015873017,2.666,2.585083673469388,2.6960223326792256,2.875561865220016,2.7857920989496208
49-2098.00,Security and Fire Alarm Systems Installers,3.0592354788069067,3.3849857142857145,2.174382857142857,1.0187836734693883,2.6724526984126986,2.418,2.475361224489796,2.5417219204604917,2.1866240418427,2.364172981151596
49-3011.00,Aircraft Mechanics and Service Technicians,2.6778252747252744,3.2024714285714286,2.586092857142858,1.0055510204081632,2.208836507936508,2.944,2.5644625850340135,2.546003757195186,2.2057420677613564,2.375872912478271
49-3021.00,Automotive Body and Related Repairers,3.1392627943485083,3.2923999999999998,1.748555714285714,1.3314285714285714,2.4829209523809523,3.0700000000000003,2.8949,2.693420990580848,2.863947100636137,2.7786840456084927
49-3022.00,Automotive Glass Installers and Repairers,3.3488069073783358,3.523492857142857,1.5313857142857141,1.8368326530612245,2.630497142857142,2.7199999999999998,2.8269027210884357,2.7302767810047093,3.028504976200793,2.8793908786027513
49-3023.00,Automotive Service Technicians and Mechanics,2.9908486656200948,3.4117821428571427,2.1302971428571427,1.1651999999999996,2.401859047619048,2.96,2.6420891156462587,2.638536560047096,2.6188929263438165,2.6287147431954563
49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,2.9736883830455247,3.4099500000000003,2.204802857142857,1.0938061224489801,2.1494009523809514,3.064,2.8395802721088437,2.6485538390894816,2.6636191997243515,2.6560865194069168
49-3041.00,Farm Equipment Mechanics and Service Technicians,2.8821538461538454,3.3897714285714287,2.1329928571428574,1.2546244897959182,2.246761587301587,3.01,2.7223904761904767,2.6269233354264783,2.567040895766098,2.596982115596288
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",2.8553335949764516,3.1806285714285716,2.2925400000000002,1.1767346938775511,2.118756507936508,3.056,2.643719047619048,2.577893127681842,2.348125313379688,2.4630092205307648
49-3043.00,Rail Car Repairers,3.0946879120879105,3.4086428571428575,1.757945714285714,1.61991224489796,2.1329203174603175,2.766,2.7801938775510204,2.603452540554683,2.4622458527756237,2.532849196665153
49-3051.00,Motorboat Mechanics and Service Technicians,3.0486686028257464,3.5344428571428574,1.9516571428571428,1.3178979591836728,2.392735238095238,2.542,2.761912244897959,2.5960193516483514,2.4290573154785164,2.512538333563434
49-3052.00,Motorcycle Mechanics,2.9261259026687596,3.155057142857143,2.3780628571428575,0.7682775510204083,2.4413758730158728,3.034,2.460722448979592,2.568926245944532,2.308088971948358,2.438507608946445
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,3.134967660910518,3.515475,1.9343785714285713,1.6058571428571429,2.6897228571428577,2.502,2.9483741496598648,2.6977045215855573,2.8830726913219884,2.7903886064537726
49-3091.00,Bicycle Repairers,3.0922557299843016,3.442482142857143,1.9586585714285718,1.2459591836734698,2.879058412698413,2.5620000000000003,2.5046972789115647,2.6206358101779172,2.53896764633736,2.579801728257639
49-3092.00,Recreational Vehicle Service Technicians,3.1554103610675037,3.4343285714285714,2.0234942857142855,1.8823938775510203,2.5562996825396818,2.31,2.840604761904762,2.6505853228676086,2.67268959682961,2.661637459848609
49-3093.00,Tire Repairers and Changers,3.219062480376766,3.6145285714285715,1.9212600000000002,1.2704346938775508,2.524887301587302,3.2920000000000003,2.5065095238095236,2.75731765096808,3.1492400917258543,2.953278871346967
49-9011.00,Mechanical Door Repairers,3.111154003139718,3.4045214285714285,1.7579814285714286,1.537918367346939,2.3163079365079366,2.784,2.6167455782312925,2.603699321559393,2.463347708342898,2.5335235149511455
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",3.0056723704866553,3.2845464285714288,2.4365628571428575,1.1521142857142856,2.3948526984126977,3.098,2.5227931972789124,2.6596474184981687,2.7131510599532778,2.6863992392257234
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",2.9502828885400314,3.3421964285714285,2.053871428571428,1.177114285714286,2.3610406349206343,2.896,2.5781564625850337,2.58705003362114,2.3890100962262046,2.4880300649236724
49-9031.00,Home Appliance Repairers,3.0597332810047098,3.4862035714285713,1.9956685714285718,1.547481632653061,2.6340247619047616,2.7,2.488723129251701,2.644617731946625,2.646044826146298,2.645331279046461
49-9041.00,Industrial Machinery Mechanics,2.974025431711145,3.2151642857142857,2.09761,1.9501836734693883,2.475516825396825,2.96,2.8753870748299324,2.727793409994767,3.017416942192156,2.8726051760934617
49-9043.00,"Maintenance Workers, Machinery",3.0694036106750398,3.4370214285714287,1.9939385714285713,1.335591836734694,2.536595873015873,3.2479999999999998,2.825004761904762,2.762756891941392,3.1735258261778547,2.968141359059623
49-9044.00,Millwrights,2.773941915227629,3.299646428571428,2.418385714285714,0.7998040816326535,2.006508888888889,3.4,2.3086088435374146,2.560124891025641,2.2687916932606225,2.4144582921431317
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",3.220307221350078,3.609553571428571,1.521645714285714,1.6168755102040815,2.1584288888888894,3.38,2.8851292517006804,2.7708649624542123,3.209727650726281,2.9902963065902464
49-9051.00,Electrical Power-Line Installers and Repairers,2.9670514913657766,3.4758071428571427,1.9272571428571428,0.8745714285714294,2.0480034920634913,2.904,2.450668027210884,2.502212380167451,2.0102174055886124,2.256214892878032
49-9052.00,Telecommunications Line Installers and Repairers,3.072507692307693,3.366635714285714,2.064187142857143,1.3628714285714283,2.266133333333333,3.1979999999999995,2.4695408163265307,2.6585284905808475,2.708155144823884,2.683341817702366
49-9061.00,Camera and Photographic Equipment Repairers,3.2592018838304555,3.212517857142857,1.8770814285714288,1.915887755102041,3.297399682539683,2.444,3.098170068027211,2.798190342098378,3.3317330770521902,3.064961709575284
49-9062.00,Medical Equipment Repairers,2.986098430141287,3.398307142857143,2.4326271428571427,1.1892734693877558,2.8022431746031744,2.6399999999999997,2.7006938775510205,2.6732914549973836,2.7740704876637157,2.7236809713305496
49-9063.00,Musical Instrument Repairers and Tuners,3.1377711145996843,3.1869428571428573,2.024907142857143,1.6238265306122455,2.8935952380952377,2.742,3.0173149659863947,2.748616993720565,3.110392419319396,2.929504706519981
49-9064.00,Watch and Clock Repairers,3.219890894819466,3.4254749999999996,2.0209928571428573,1.8170306122448983,3.2124726984126983,2.246,3.047174829931973,2.768754360413396,3.20030399750911,2.984529178961253
49-9071.00,"Maintenance and Repair Workers, General",2.9119467817896387,3.1233535714285714,2.4049500000000004,1.208940816326531,2.380043174603174,3.1900000000000004,2.4233176870748294,2.625188263867085,2.5592939532508847,2.592241108558985
49-9081.00,Wind Turbine Service Technicians,2.78751978021978,3.3105535714285717,2.49906,0.8597653061224486,1.9143428571428571,3.532,2.444175510204082,2.6107712884615384,2.4949234210354447,2.552847354748492
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",3.302878806907378,3.692942857142857,1.8878628571428568,1.82145306122449,2.9298257142857143,2.8899999999999997,2.962013605442176,2.8820807394034533,3.706296351968703,3.294188545686078
49-9092.00,Commercial Divers,2.871117739403455,3.243857142857143,2.0024814285714285,1.1215714285714284,2.299557777777777,2.8619999999999997,2.4613993197278923,2.516195082679226,2.0726489473769707,2.2944220150280983
49-9094.00,Locksmiths and Safe Repairers,2.970838775510204,3.264592857142857,2.3591357142857143,1.3473142857142855,2.638844444444444,2.6,2.4536095238095244,2.5898278401360546,2.401412758971107,2.495620299553581
49-9095.00,Manufactured Building and Mobile Home Installers,2.6456042386185246,3.0650714285714287,2.0036485714285712,0.9483387755102033,2.136994920634919,2.966,2.1713612244897957,2.3912535065410774,1.5147957551772908,1.953024630859184
49-9096.00,Riggers,3.0806703296703297,3.51365,2.035221428571429,1.1010285714285715,2.243675555555555,3.536,2.504728571428572,2.722233668498168,2.9925931834598885,2.8574134259790283
49-9097.00,Signal and Track Switch Repairers,3.083973155416011,3.602257142857143,1.7637428571428573,1.2356326530612245,2.3839342857142856,2.814,2.800478911564626,2.643334075353218,2.640313411908908,2.641823743631063
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",3.1571938775510198,3.6061821428571426,1.8245014285714287,1.3606775510204083,2.4203276190476197,2.792,2.8011074829931966,2.67463956632653,2.780089686649756,2.727364626488143
49-9099.01,Geothermal Technicians,2.8786340659340652,3.267875,2.421731428571429,1.2122693877551023,2.325824444444444,3.226,2.592207482993197,2.668281230638409,2.75170027481159,2.7099907527249996
51-1011.00,First-Line Supervisors of Production and Operating Workers,2.879027158555729,3.0493178571428574,2.303801428571428,1.1042285714285711,2.7614006349206344,3.348,2.1387176870748297,2.6346725006541076,2.601640239657325,2.6181563701557162
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",3.097981004709576,3.204428571428571,2.1141057142857145,1.5247020408163263,2.7246346031746036,3.14,2.790242857142857,2.7644738309785453,3.1811918085697304,2.972832819774138
51-2021.00,"Coil Winders, Tapers, and Finishers",3.3553284144427,3.737842857142857,1.6844814285714285,1.3754489795918365,2.93083619047619,3.2939999999999996,2.941291156462585,2.9095878335949763,3.8291131178298237,3.3693504757124
51-2022.00,Electrical and Electronic Equipment Assemblers,3.2567174254317113,3.5733821428571426,1.806957142857143,1.6333510204081634,2.909838095238096,3.1399999999999997,2.8680081632653063,2.863222690345369,3.622096814946067,3.242659752645718
51-2023.00,Electromechanical Equipment Assemblers,3.3135003139717414,3.6334964285714286,1.9944714285714287,1.9465102040816329,3.0370117460317463,3.086,3.007256462585034,2.959987905939299,4.054145025649584,3.5070664657944413
51-2031.00,Engine and Other Machine Assemblers,3.2282029827315544,3.543382142857143,1.7356371428571429,1.447448979591837,2.6292914285714284,3.114,2.8720598639455783,2.782049074960754,3.259663733306157,3.0208564041334554
51-2041.00,Structural Metal Fabricators and Fitters,3.27289748822606,3.5964285714285715,1.81661,1.6937551020408166,2.66570380952381,3.1399999999999997,2.806542857142857,2.8302724191522763,3.4749767406115843,3.1526245798819303
51-2051.00,Fiberglass Laminators and Fabricators,3.2367174254317104,3.4391499999999997,1.6765757142857143,2.0553061224489793,2.5628790476190484,3.412,2.761102040816327,2.855565460753532,3.5879079556148152,3.2217367081841735
51-2061.00,Timing Device Assemblers and Adjusters,3.324405808477237,3.4823178571428572,1.7270257142857144,2.152624489795918,3.2579409523809524,2.0,3.052879591836734,2.75559665188383,3.1415559815793657,2.948576316731598
51-2092.00,Team Assemblers,3.266055259026687,3.5915785714285713,1.8804157142857147,1.6174734693877548,2.9300793650793655,3.228,2.7803034013605443,2.880591407901622,3.699646617282937,3.29011901259228
51-3011.00,Bakers,3.379932810047096,3.5603214285714286,1.5750771428571426,1.6213142857142855,3.102572063492064,3.3659999999999997,2.8654353741496603,2.92907839429618,3.916136763929069,3.4226075791126247
51-3021.00,Butchers and Meat Cutters,3.22271240188383,3.598746428571429,1.8348657142857145,1.3553061224489795,2.9786796825396826,3.4799999999999995,2.3730782312925167,2.840999695316588,3.522873088943639,3.1819363921301136
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",3.28253469387755,3.664710714285714,1.821722857142857,1.5632857142857142,2.854791428571428,3.9959999999999996,2.646262585034014,3.004945770408163,4.254877952059166,3.6299118612336647
51-3023.00,Slaughterers and Meat Packers,3.520662323390895,3.868325,1.3734114285714287,1.920469387755102,2.9680520634920633,3.284,2.983439455782313,2.987259908032444,4.175912125886219,3.5815860169593314
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",3.210995290423861,3.5257857142857145,2.0349000000000004,1.5859714285714284,2.8947834920634916,3.614,2.702602721088436,2.935012225536368,3.9426308005950794,3.438821513065724
51-3092.00,Food Batchmakers,3.273882888540031,3.5289785714285715,2.077718571428572,1.5488734693877553,3.0360501587301587,3.84,2.9414394557823136,3.0477118652537944,4.445824819106615,3.746768342180205
51-3093.00,Food Cooking Machine Operators and Tenders,3.294581632653061,3.663142857142857,2.01025,1.420163265306122,2.919239365079364,3.432,2.878498639455782,2.942760700680272,3.9772270633229247,3.4599938820015983
51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",3.2019416012558857,3.5332357142857145,1.8427885714285714,1.2855081632653063,2.6740736507936513,3.746,2.938016326530612,2.914119767399267,3.8493478052549754,3.3817337863271213
51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",3.2085486656200946,3.4312571428571426,1.7088357142857142,1.3847857142857145,2.691675238095239,3.717999999999999,2.7323421768707483,2.862535626373626,3.619029134501101,3.2407823804373637
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",3.0000926216640496,3.4901999999999997,2.0896842857142857,1.326342857142857,2.607943492063492,3.722,2.690391836734694,2.8542969068550494,3.58224397358722,3.2182704402211346
51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",3.3664442700156973,3.6115535714285714,1.51452,2.0105510204081627,2.711107936507936,3.972,3.132797959183673,3.0701926626111975,4.546199609922082,3.80819613626664
51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3.229429513343799,3.4110535714285715,2.170652857142857,1.3112816326530612,2.8706114285714284,3.5340000000000003,2.880877551020408,2.9137892586342224,3.8478721125726114,3.380830685603417
51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3.1802296703296697,3.717035714285714,1.9424814285714287,1.5170142857142856,2.8062593650793644,3.746,2.9193965986394557,2.988587773678702,4.181840929671743,3.585214351675223
51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3.1284084772370475,3.442332142857143,2.17562,2.154951020408163,3.0454152380952375,3.066,2.8721435374149658,2.919502011381475,3.873379053134803,3.396440532258139
51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",3.2245766091051795,3.4990714285714284,1.9033057142857146,1.870563265306123,2.7339812698412693,3.442,2.9883544217687072,2.9326844573521713,3.932237519572121,3.432460988462146
51-4041.00,Machinists,3.1305295133437987,3.359025,1.9741257142857145,1.4561938775510206,2.875425079365079,3.9019999999999997,2.8994659863945578,2.963098796049189,4.068034877466928,3.5155668367580586
51-4051.00,Metal-Refining Furnace Operators and Tenders,3.1532566718995287,3.507892857142857,1.8770614285714284,1.3881387755102037,2.446626349206349,3.71,2.9632306122448977,2.8791709939822083,3.693304593565278,3.2862377937737435
51-4052.00,"Pourers and Casters, Metal",3.32084693877551,3.7442714285714285,1.6533585714285715,2.2209551020408163,2.8455638095238096,3.0,3.1239897959183676,2.9426321632653063,3.9766531550253674,3.459642659145337
51-4061.00,"Model Makers, Metal and Plastic",3.2263792778649916,3.2140142857142857,1.797054285714286,1.8551428571428565,2.9939847619047617,3.4099999999999993,3.204607482993197,2.9430675855572996,3.978597277414817,3.4608324314860583
51-4062.00,"Patternmakers, Metal and Plastic",3.1855266875981156,3.3431285714285712,1.9218228571428573,1.6947510204081633,2.8654180952380948,3.3040000000000007,2.8725802721088436,2.862455431711146,3.6186710723584223,3.240563252034784
51-4071.00,Foundry Mold and Coremakers,3.3661767660910513,3.7678785714285716,1.6114585714285714,1.5831102040816325,2.5434853968253965,3.4299999999999997,2.9757115646258505,2.903444722396651,3.8016846644842843,3.352564693440468
51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",3.228709890109889,3.63585,1.6742585714285714,1.7202285714285712,2.6644425396825393,3.4480000000000004,3.002413605442177,2.908761119570905,3.825421912134976,3.36709151585294
51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3.061043956043955,3.211832142857143,2.482182857142857,1.5517285714285713,2.916296507936509,3.45,2.734515646258503,2.8819443808215595,3.7056875228459685,3.293815951833764
51-4111.00,Tool and Die Makers,3.165913029827316,3.0717642857142855,2.006335714285714,1.1959285714285715,2.861780317460318,3.0200000000000005,2.9840619047619046,2.7367543592360017,3.0574267955482135,2.897090577392108
51-4121.00,"Welders, Cutters, Solderers, and Brazers",3.4129715855572997,3.7190214285714287,1.4665785714285713,1.7588000000000004,2.7996841269841273,3.106,3.116497278911565,2.90096402014652,3.790608546254415,3.3457862832004674
51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",3.2304320251177394,3.42305,1.8326885714285717,1.3185285714285717,2.6381019047619048,3.504,2.8978061224489795,2.844330222135008,3.5377435994237363,3.1910369107793723
51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",3.145196860282575,3.639685714285714,1.796367142857143,1.7137285714285713,2.5997777777777777,3.7119999999999997,2.922768027210884,2.939523828362114,3.9627747119820818,3.451149270172098
51-4192.00,"Layout Workers, Metal and Plastic",3.128647723704865,3.3398142857142856,2.0038842857142862,1.5587999999999993,2.477177142857143,3.16,2.753887755102041,2.743197464678179,3.0861946969121554,2.914696080795167
51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",3.263515855572998,3.4405357142857147,1.6542485714285715,1.6838040816326534,2.7102034920634916,3.5120000000000005,2.803711564625851,2.8689002592883313,3.6474466629043096,3.2581734610963204
51-4194.00,"Tool Grinders, Filers, and Sharpeners",3.2046654631083196,3.546825,1.7336042857142857,1.5872959183673467,2.705141904761905,3.438,2.955241496598639,2.881471100078493,3.70357436578899,3.292522732933741
51-5111.00,Prepress Technicians and Workers,3.258809890109889,3.137985714285714,2.306994285714286,2.0023795918367346,3.411269206349206,3.558,2.7282571428571427,3.0229856807953945,4.335424571587849,3.6792051261916217
51-5112.00,Printing Press Operators,3.046315070643641,3.3480285714285714,2.0797314285714283,1.2869795918367344,2.8027196825396823,3.776,2.625756462585034,2.8652940701203553,3.6313453441822947,3.248319707151325
51-5113.00,Print Binding and Finishing Workers,3.218110675039247,3.446414285714286,1.8203242857142858,1.6086,2.956623492063492,3.5860000000000007,2.8638986394557824,2.93284949241235,3.932974386658252,3.432911939535301
51-6011.00,Laundry and Dry-Cleaning Workers,3.4407740973312393,3.7891250000000003,1.323767142857143,2.0175755102040815,3.096106349206349,3.7,2.969089115646258,3.0683984496336993,4.538188606155996,3.803293527894848
51-6021.00,"Pressers, Textile, Garment, and Related Materials",3.5362780219780223,3.7568714285714284,1.3970428571428573,2.4891102040816326,3.1446114285714293,3.44,3.118854421768707,3.110107601255887,4.72441631430217,3.9172619577790284
51-6031.00,Sewing Machine Operators,3.4961023547880696,3.789846428571429,1.4129914285714287,2.348951020408163,3.202082857142857,3.144,3.204832653061225,3.058923888932496,4.495885522625086,3.7774047057787907
51-6041.00,Shoe and Leather Workers and Repairers,3.387903610675039,3.6188285714285717,1.6674671428571428,1.7612714285714284,3.096480634920635,3.1080000000000005,2.9448741496598636,2.921686902145474,3.88313439899307,3.402410650569272
51-6042.00,Shoe Machine Operators and Tenders,3.3542671899529033,3.670714285714286,1.5632371428571428,1.9738571428571428,2.9863885714285714,3.534,2.8899149659863945,2.9957021805337516,4.2136061330361425,3.604654156784947
51-6051.00,"Sewers, Hand",3.4752463108320253,3.589539285714286,1.5872285714285714,2.125085714285714,3.2782419047619045,3.3160000000000003,3.0551986394557824,3.0441653496860286,4.4299899377819525,3.7370776437339908
51-6052.00,"Tailors, Dressmakers, and Custom Sewers",3.3669799058084764,3.275839285714286,1.5084614285714284,1.4807142857142854,3.314127619047619,3.4240000000000004,2.9521795918367344,2.9200865317896385,3.8759888855515108,3.3980377086705746
51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,3.267046781789638,3.591410714285715,1.818627142857143,1.495159183673469,2.7209047619047615,3.526,2.977784353741497,2.9201506244113027,3.8762750534925363,3.3982128389519195
51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",3.3127284144426996,3.63805,1.6699414285714287,2.101571428571429,2.9420619047619048,3.44,3.067634693877551,3.0092225376766093,4.273973343255127,3.6415979404658683
51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",3.3384937205651486,3.6444464285714284,1.7393957142857144,1.9094183673469387,2.9922552380952383,3.4219999999999997,3.073160544217687,3.0065347978806907,4.261972820520425,3.634253809200558
51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",3.354764207221349,3.726857142857143,1.5854342857142858,2.1858632653061223,2.8237498412698407,3.4979999999999998,3.103334693877551,3.0280356378859232,4.357972187605657,3.69300391274579
51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",3.110781004709576,3.525325,2.1989,1.3402551020408167,2.7778136507936515,3.3839999999999995,2.7096272108843538,2.849247540162219,3.559698993643414,3.2044732669028164
51-6092.00,Fabric and Apparel Patternmakers,3.166768916797488,2.8922714285714286,2.3473214285714286,1.486571428571429,3.323233650793651,2.964,2.6645,2.7832053851386704,3.2648265569543113,3.0240159710464907
51-6093.00,Upholsterers,3.1981583987441127,3.2055357142857144,1.603722857142857,1.954971428571429,2.8057866666666667,2.742,2.8738428571428574,2.716767974097331,2.9681893367713883,2.84247865543436
51-7011.00,Cabinetmakers and Bench Carpenters,3.1619456828885393,3.3390571428571425,1.7489228571428572,1.675348979591837,2.645480634920635,2.94,2.8516639455782307,2.7301492946101513,3.0279357606172823,2.879042527613717
51-7021.00,Furniture Finishers,3.238405651491366,3.3627142857142855,1.7121742857142856,1.7142448979591838,2.798765396825397,2.592,2.9200537414965986,2.709032779696494,2.933652371397903,2.821342575547199
51-7031.00,"Model Makers, Wood",3.2323755102040805,3.1767714285714286,1.887051428571429,1.807648979591836,2.9022082539682548,2.944,2.9490231292517004,2.797326789115646,3.3278773886341266,3.062602088874886
51-7032.00,"Patternmakers, Wood",3.0908259026687586,3.050407142857143,2.0722785714285714,1.4514897959183672,2.7624984126984127,3.2119999999999997,2.8111108843537416,2.752003188121402,3.1255114806783393,2.9387573343998707
51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",3.3510546310832012,3.7810785714285715,1.4337757142857142,1.695061224489796,2.6866079365079356,3.522,3.0975904761904767,2.9547334361590787,4.030684278388227,3.492708857273653
51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",3.309559654631082,3.684671428571429,1.5334557142857141,1.7314510204081635,2.626551111111112,3.4560000000000004,3.023097959183674,2.9142726964939825,3.850030620265832,3.3821516583799074
51-8011.00,Nuclear Power Reactor Operators,2.9203718995290413,3.3508142857142857,2.8410371428571426,0.7832040816326531,3.047020952380953,3.1979999999999995,2.38904149659864,2.758111417582418,3.152784190122537,2.9554478038524774
51-8012.00,Power Distributors and Dispatchers,3.0376836734693873,3.333342857142857,2.8853599999999995,0.6063428571428569,3.0884866666666664,3.306,2.4552714285714283,2.797587979591836,3.3290435812292447,3.0633157804105404
51-8013.00,Power Plant Operators,2.9855981161695446,3.256875,2.315202857142857,1.1386163265306122,2.4177174603174603,3.1859999999999995,2.678768027210884,2.68342570892203,2.8193190436461943,2.7513723762841122
51-8013.03,Biomass Plant Technicians,2.9803235478806904,3.4188464285714284,2.3402185714285713,0.8765612244897962,2.388666666666667,3.5020000000000002,2.6201530612244897,2.733276435243328,3.041898169597509,2.8875873024204184
51-8013.04,Hydroelectric Plant Technicians,2.8976841444270005,3.1832857142857147,2.356967142857143,1.446665306122449,2.4272517460317458,2.668,2.634993197278912,2.585445465201465,2.3818458387973642,2.4836456519994146
51-8021.00,Stationary Engineers and Boiler Operators,2.8858375196232338,3.2786142857142857,2.4827514285714285,1.0627020408163261,2.4613955555555553,3.2459999999999996,2.349687074829932,2.650075512297226,2.6704133372937893,2.6602444247955077
51-8031.00,Water and Wastewater Treatment Plant and System Operators,2.887805808477236,3.491557142857143,2.5986014285714285,1.1817020408163263,2.480402857142857,3.2079999999999997,2.5046945578231288,2.7242994018838296,3.00181650206242,2.8630579519731247
51-8091.00,Chemical Plant and System Operators,3.024647723704867,3.6704107142857145,2.1698,0.9360326530612246,2.3816088888888887,3.838,2.8635387755102037,2.8692141806645735,3.6488482943487757,3.2590312375066746
51-8092.00,Gas Plant Operators,2.9585059654631074,3.3645750000000003,2.5552514285714283,0.9451285714285715,2.6546203174603176,3.3200000000000003,2.689283673469388,2.7640857434589217,3.179459031792243,2.9717723876255824
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",3.018348822605965,3.5645785714285716,2.140541428571429,1.2293061224489792,2.3518193650793653,3.4539999999999997,2.7867693877551023,2.7860121771323914,3.2773586373228714,3.0316854072276316
