O*NET-SOC Code,Title,cognitive_complexity_avg,creativity_avg,data_structure_avg,decision_accountability_avg,physical_requirements_avg,routine_structure_avg,social_interactions_avg,weighted_average_Claude_v1_non_overlap,Claude_V1_NoOverlap_Scaled,Claude_V1_doubleweighed
47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters",2.9516032967032975,3.0999999999999996,2.1237086309523807,1.1722857142857146,2.1358074829931977,2.4089555555555555,2.5058220779220775,2.4153754742777065,2.4054123252773962,2.410393899777551
47-5041.00,Continuous Mining Machine Operators,3.270452747252747,3.321309523809524,1.899439880952382,1.3607428571428573,2.2720102040816323,2.2341571428571427,2.9098238095238096,2.5388891450811095,3.1701969015984712,2.85454302333979
47-5043.00,"Roof Bolters, Mining",3.367242857142857,3.3504690476190477,1.9863437500000005,1.4270628571428574,1.9879275510204084,2.329706349206349,2.8316484848484853,2.5378751216501754,3.1639181676335397,2.8508966446418578
47-5044.00,"Loading and Moving Machine Operators, Underground Mining",3.496678021978022,3.492414285714286,1.7344133928571426,1.875365714285714,2.3361374149659864,2.0664968253968254,3.0378554112554115,2.628740045880707,3.7265448965460344,3.1776424712133706
47-5051.00,"Rock Splitters, Quarry",3.544974175824176,3.441933333333333,1.5308336309523811,2.4619285714285715,2.3446299319727903,1.8738103174603173,3.2993571428571427,2.6686724713282755,3.9738025715770178,3.3212375214526464
47-5071.00,"Roustabouts, Oil and Gas",3.4368060439560435,3.2812761904761905,1.8815791666666675,1.4580028571428572,2.161338095238095,2.0927420634920635,2.72601341991342,2.4933216775169273,2.8880475965991312,2.6906846370580295
47-5081.00,Helpers--Extraction Workers,3.2257961538461544,3.2618952380952377,2.1717648809523813,1.3341928571428574,1.8665421768707477,2.2482134920634915,2.5006818181818184,2.428475780271316,2.486528139452707,2.457501959862012
49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",2.7296791208791213,3.1322880952380956,2.181393750000001,1.4340599999999997,2.6155445578231293,2.1872746031746026,2.2821021645021644,2.4129423864012973,2.390346882977708,2.401644634689503
49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",2.9839593406593408,3.346514285714286,1.8055416666666666,1.811811428571429,2.9950982993197277,1.9615650793650792,2.8149701298701295,2.5751296337313483,3.3945944648621964,2.9848620492967726
49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers",2.9618192307692315,3.1287071428571425,2.114853273809524,1.8032599999999999,2.599907142857143,2.003776984126984,2.5544558441558447,2.4793001283022535,2.801227534449266,2.64026383137576
49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",2.8968406593406595,3.1461023809523807,1.963618452380952,1.6767657142857146,2.275849319727891,2.0513388888888886,2.6470692640692635,2.4191854380579736,2.4290032485860245,2.424094343321999
49-2091.00,Avionics Technicians,2.7593313186813186,3.315154761904762,2.037618154761905,1.5419357142857146,2.599260544217686,1.9746301587301582,2.6853887445887437,2.45675172405967,2.661610019455086,2.559180871757378
49-2092.00,"Electric Motor, Power Tool, and Related Repairers",3.0557494505494507,3.1809190476190476,2.1202473214285718,1.5379999999999994,2.31770306122449,2.2545111111111114,2.7255696969696976,2.5087181428194825,2.9833810047689777,2.74604957379423
49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",3.109857692307692,3.2201071428571426,1.9130407738095236,1.6517885714285718,2.257305102040816,1.9771468253968254,2.8488943722943723,2.4673369460281784,2.727152679193015,2.5972448126105965
49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",2.8201027472527476,3.09795,2.0764842261904763,1.8797571428571431,2.5784891156462586,2.1346999999999996,2.763975757575758,2.5116417799759767,3.0014838802604267,2.7565628301182015
49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",2.9297054945054946,3.2701190476190476,2.086886011904762,1.3228171428571427,2.1472078231292517,2.123165873015873,2.696650216450216,2.4221558773349665,2.4473959182327594,2.434775897783863
49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",2.9612494505494507,3.017430952380953,1.8828452380952383,1.6239099999999995,2.429385374149661,2.1067436507936503,2.6308714285714294,2.427864834815978,2.4827452249123425,2.45530502986416
49-2097.00,Audiovisual Equipment Installers and Repairers,2.975599450549451,3.206033333333333,1.9130961309523815,2.0458642857142855,2.5545350340136053,1.905881746031746,2.6417073593073592,2.483753667453578,2.828803413546863,2.6562785405002205
49-2098.00,Security and Fire Alarm Systems Installers,3.056858241758242,3.3040833333333337,1.8508788690476192,1.2570485714285708,2.4912428571428573,1.8294865079365081,2.6587402597402607,2.4033287494311244,2.330820182578355,2.36707446600474
49-3011.00,Aircraft Mechanics and Service Technicians,2.6435868131868125,3.021454761904762,2.3181824404761913,1.4696399999999996,2.0273136054421768,2.3135253968253964,2.6488463203463204,2.3926675485447086,2.2648070688075794,2.328737308676144
49-3021.00,Automotive Body and Related Repairers,3.198764835164835,3.1188761904761906,1.7854211309523798,1.4937199999999997,2.352391156462586,2.0569539682539686,3.0290277056277057,2.4941638899057295,2.8932624933854765,2.693713191645603
49-3022.00,Automotive Glass Installers and Repairers,3.4624346153846157,3.4832666666666663,1.5539020833333332,2.0445528571428575,2.4493653061224494,1.7859468253968254,2.9699779220779217,2.5717915356647323,3.3739252879282624,2.9728584117964973
49-3023.00,Automotive Service Technicians and Mechanics,2.9832131868131873,3.144388095238096,1.9624151785714288,1.4860257142857138,2.262884693877552,2.1070817460317457,2.7947705627705632,2.444048919296973,2.5829554940463826,2.513502206671678
49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,3.042752197802198,3.206157142857143,2.0263836309523815,1.4109457142857145,1.9419965986394563,2.105352380952381,2.9402796536796543,2.4344812496610535,2.523713418887482,2.4790973342742677
49-3041.00,Farm Equipment Mechanics and Service Technicians,3.002792857142857,3.1259619047619047,2.0822577380952376,1.6356899999999994,2.043581972789115,2.1810325396825396,2.778885714285714,2.45068464909297,2.624043284309618,2.537363966701294
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",2.9880527472527474,2.9972928571428574,2.1641366071428583,1.565865714285715,1.9378901360544218,2.2508841269841273,2.731001731601731,2.421312678347446,2.4421749125235888,2.4317437954355174
49-3043.00,Rail Car Repairers,3.233175274725275,3.2430833333333338,1.8727136904761903,1.8699900000000005,1.9408557823129242,2.0159261904761903,2.9389883116883118,2.480871012451834,2.810954295551676,2.645912654001755
49-3051.00,Motorboat Mechanics and Service Technicians,3.1459478021978025,3.328914285714286,1.86261875,1.4705299999999992,2.1679445578231284,1.8837777777777776,2.8795506493506493,2.4384240248184352,2.548126697261072,2.4932753610397533
49-3052.00,Motorcycle Mechanics,2.9453725274725273,3.1317785714285717,2.0825360119047622,1.1123642857142855,2.2378853741496605,2.0513412698412696,2.6746294372294366,2.3782081702721882,2.175276011928723,2.2767420911004557
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,3.180314835164835,3.3301380952380955,1.811791071428571,2.026662857142857,2.5173554421768705,1.892264285714286,3.001415584415585,2.566681843549308,3.342286573815022,2.9544842086821648
49-3091.00,Bicycle Repairers,3.155557692307692,3.3948690476190473,1.7216502976190486,1.4176057142857141,2.7452183673469386,1.8852428571428572,2.5251891774891764,2.464099315333476,2.7071055864054205,2.585602450869448
49-3092.00,Recreational Vehicle Service Technicians,3.158666483516484,3.2757428571428573,1.8118157738095244,2.166407142857143,2.398967687074829,1.8143944444444446,2.9510125541125545,2.5283596178325647,3.1049990981224713,2.816679357977518
49-3093.00,Tire Repairers and Changers,3.3995247252747256,3.4374833333333337,1.7229386904761903,1.4481914285714281,2.3345792517006805,2.0265841269841274,2.7122017316017315,2.504998193588158,2.960347442748601,2.7326728181683793
49-9011.00,Mechanical Door Repairers,3.272865384615385,3.29777619047619,1.7852532738095246,1.817987142857143,2.118821768707483,1.9361896825396825,2.6871593073593067,2.4540553758483576,2.6449144948950156,2.5494849353716864
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",3.080685714285714,3.1953071428571427,2.0125937500000006,1.5719542857142854,2.196544557823129,2.055624603174603,2.6355220779220794,2.435788648139559,2.531808702469963,2.4837986753047607
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",3.0188340659340662,3.121611904761905,1.9530967261904761,1.4848714285714286,2.1892418367346944,2.0673015873015874,2.648411255411255,2.4039719923627962,2.3348030799351456,2.369387536148971
49-9031.00,Home Appliance Repairers,3.1032357142857143,3.3308761904761903,1.8353348214285716,1.7375057142857147,2.455103741496598,1.9489619047619051,2.6536095238095245,2.4785002100340137,2.7962745187232496,2.6373873643786316
49-9041.00,Industrial Machinery Mechanics,3.04472032967033,3.15802619047619,2.0073764880952383,2.0647357142857143,2.3345142857142855,2.182273015873016,2.938808658008658,2.5650762429931184,3.3323448521163694,2.948710547554744
49-9043.00,"Maintenance Workers, Machinery",3.2218181318681323,3.2835190476190474,1.900074107142857,1.6288571428571421,2.3342982993197277,2.1097841269841267,2.911747619047619,2.537557415075004,3.161950959575467,2.8497541873252357
49-9044.00,Millwrights,3.053451098901099,3.114526190476191,2.248419345238095,1.1882857142857142,1.7813693877551025,2.3329079365079357,2.392574891774892,2.3615403285900607,2.0720703654918804,2.2168053470409705
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",3.4003543956043956,3.4028261904761905,1.6599547619047614,1.7439642857142856,1.9166088435374151,2.029817460317461,2.9956367965367963,2.503669330748617,2.952119253940701,2.7278942923446587
49-9051.00,Electrical Power-Line Installers and Repairers,3.1649857142857147,3.2668761904761903,1.9280925595238099,1.0747100000000005,1.8027159863945577,2.070968253968254,2.616131601731601,2.3420803306792415,1.9515759606164593,2.1468281456478504
49-9052.00,Telecommunications Line Installers and Repairers,3.157814835164835,3.2096166666666663,1.7972357142857145,1.5266228571428568,2.0115799319727894,2.0270539682539686,2.6197012987012984,2.387603560669489,2.2334513508821576,2.3105274557758233
49-9061.00,Camera and Photographic Equipment Repairers,3.0948313186813188,3.389952380952381,1.7233392857142862,2.3278428571428575,3.2647040816326527,1.8172476190476192,3.167630735930736,2.7061355156748013,4.205770080208993,3.455952797941897
49-9062.00,Medical Equipment Repairers,2.929132967032967,3.336728571428572,2.0591794642857137,1.7883471428571425,2.687481632653062,2.0007349206349208,2.7836562770562767,2.545449562066901,3.210818362302641,2.878133962184771
49-9063.00,Musical Instrument Repairers and Tuners,3.105781868131868,3.1982880952380954,1.8548309523809523,2.1446457142857147,2.8503731292517007,2.119074603174603,3.0406393939393936,2.6530249602857463,3.876914712724634,3.2649698365051902
49-9064.00,Watch and Clock Repairers,3.210032967032967,3.4303761904761902,1.84411755952381,2.358701428571429,3.176599319727891,1.7832444444444446,3.0639982683982687,2.7090817995437098,4.224013181930026,3.466547490736868
49-9071.00,"Maintenance and Repair Workers, General",3.016096703296703,3.078559523809524,2.10973630952381,1.5092571428571433,2.1765217687074836,2.1731380952380954,2.60371948051948,2.4277615857356927,2.4821059166996715,2.4549337512176823
49-9081.00,Wind Turbine Service Technicians,2.9353967032967034,3.152914285714286,2.1947339285714293,1.0951457142857137,1.6408632653061224,2.313109523809524,2.5643961038961045,2.335645422779602,1.9117316399053994,2.1236885313425007
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",3.30047912087912,3.5491642857142853,1.663653869047619,2.2081414285714285,2.790900680272109,1.9133349206349206,3.081468398268398,2.6781483866589757,4.032476513046859,3.355312449852917
49-9092.00,Commercial Divers,3.005817582417583,3.0475261904761908,2.0389258928571437,1.3534099999999993,2.1741452380952384,2.1487888888888893,2.521055844155845,2.381273095335221,2.1942537283267587,2.2877634118309897
49-9094.00,Locksmiths and Safe Repairers,3.146685164835165,3.2156666666666665,2.0128008928571437,1.6464442857142858,2.4677979591836734,1.9994039682539686,2.512190476190476,2.4671563515393338,2.7260344557709555,2.5965954036551446
49-9095.00,Manufactured Building and Mobile Home Installers,2.932104945054945,2.926995238095238,2.2340779761904765,1.264935714285714,2.0348697278911563,2.455148412698412,2.153434632034632,2.348041733048697,1.988488381369141,2.1682650572089193
49-9096.00,Riggers,3.2859813186813187,3.3514952380952385,1.8872300595238098,1.1863314285714281,2.0349707482993202,2.157689682539683,2.7025506493506493,2.4451437784814396,2.5897347550956002,2.5174392667885197
49-9097.00,Signal and Track Switch Repairers,3.1474659340659334,3.387485714285714,1.8615062500000004,1.620072857142857,2.282265306122449,2.082788095238095,2.900220346320346,2.522331124881071,3.0676712590438235,2.7950011919624473
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",3.3418494505494505,3.3199404761904763,1.7882419642857146,1.6882514285714287,2.2063925170068024,1.952693650793651,2.9215900432900432,2.5066539424999603,2.970599678163273,2.738626810331617
49-9099.01,Geothermal Technicians,2.9870236263736265,3.2015142857142855,2.134119940476191,1.5585714285714287,2.133249659863946,2.2549714285714284,2.673865800865801,2.4696114285416964,2.741236052589141,2.605423740565419
51-1011.00,First-Line Supervisors of Production and Operating Workers,2.865614285714285,3.2332214285714285,1.9730499999999997,1.1918628571428571,2.6123493197278913,2.2294190476190474,2.291205194805194,2.4127336295609147,2.3890542810277555,2.400893955294335
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",3.090556593406593,3.189454761904762,1.8902985119047626,1.9020685714285714,2.630330272108844,2.1699801587301586,2.8962943722943733,2.5842281400365508,3.4509315265373743,3.0175798332869626
51-2021.00,"Coil Winders, Tapers, and Finishers",3.4398917582417576,3.638709523809524,1.5564467261904762,1.79658,2.764902380952381,2.0219785714285714,3.060552813852814,2.6753068584332333,4.014882048028586,3.3450944532309093
51-2022.00,Electrical and Electronic Equipment Assemblers,3.272004395604396,3.548295238095238,1.6512794642857145,1.6504514285714285,2.781136394557823,1.9465642857142857,3.003485714285714,2.610224207810047,3.6118966371105365,3.111060422460292
51-2023.00,Electromechanical Equipment Assemblers,3.3017692307692306,3.518521428571429,1.7150952380952378,2.1567999999999996,2.957646598639456,1.9577190476190478,3.1499549783549785,2.7179171687835972,4.278720924618064,3.4983190467008303
51-2031.00,Engine and Other Machine Assemblers,3.315094505494505,3.339961904761905,1.7052937499999998,1.7960228571428574,2.4775360544217695,2.0140492063492066,2.9889441558441554,2.5711719950624774,3.3700891530783537,2.9706305740704155
51-2041.00,Structural Metal Fabricators and Fitters,3.3855637362637365,3.4992857142857146,1.677651488095238,1.9501257142857145,2.4993238095238097,1.956381746031746,2.919774458874459,2.5996462272866023,3.5463988156926014,3.0730225214896016
51-2051.00,Fiberglass Laminators and Fabricators,3.348071978021978,3.2666071428571426,1.6786723214285706,2.06684,2.4390697278911566,2.0826761904761906,2.89325974025974,2.5831377585925983,3.444179991219725,3.0136588749061617
51-2061.00,Timing Device Assemblers and Adjusters,3.3257829670329673,3.506559523809524,1.6573577380952382,2.429467142857143,3.217173469387755,1.6658809523809521,3.1084692640692637,2.715556462216355,4.264103660309562,3.4898300612629587
51-2092.00,Team Assemblers,3.3407115384615387,3.5308142857142855,1.6857080357142864,1.7851942857142857,2.8337142857142865,2.044723015873016,2.9091852813852817,2.6481986440087693,3.8470306341034544,3.2476146390561116
51-3011.00,Bakers,3.372239010989011,3.474842857142857,1.4929764880952383,1.7959999999999994,3.040337414965986,1.9945436507936505,2.992627272727273,2.6598133623420233,3.918947834700017,3.28938059852102
51-3021.00,Butchers and Meat Cutters,3.3818214285714285,3.475414285714286,1.6613904761904763,1.512501428571428,2.8527612244897957,2.118579365079365,2.5586627705627705,2.5814040198928057,3.4334448506612123,3.007424435277009
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",3.4510362637362633,3.555983333333333,1.6525919642857148,1.659502857142857,2.7247680272108843,2.1802039682539682,2.7764350649350646,2.6434836791759824,3.8178360327402494,3.230659855958116
51-3023.00,Slaughterers and Meat Packers,3.6812736263736268,3.68055,1.360822619047619,2.1347171428571428,2.821763265306122,1.9584841269841269,3.1294506493506495,2.738206432741862,4.40435006379964,3.571278248270751
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",3.31238021978022,3.3951809523809526,1.7519089285714287,1.8608571428571428,2.7540785714285714,2.2045896825396825,2.848722077922078,2.648748816877567,3.8504372507283975,3.249593033802982
51-3092.00,Food Batchmakers,3.3448758241758245,3.445733333333333,1.6964934523809523,1.8333,2.900046598639455,2.203416666666667,3.018597835497836,2.700050717318396,4.168093603566909,3.4340721604426525
51-3093.00,Food Cooking Machine Operators and Tenders,3.332346153846154,3.6044761904761904,1.6686636904761905,1.7490428571428573,2.7367448979591837,2.049781746031746,3.0376588744588746,2.6584109214793146,3.9102640579648167,3.2843374897220654
51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",3.3197467032967034,3.369880952380952,1.7876380952380957,1.6758857142857146,2.5463074829931975,2.2500373015873016,3.0440238095238104,2.638353683499041,3.7860716009587385,3.2122126422288897
51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",3.3216076923076923,3.435361904761905,1.685903273809524,1.4978942857142856,2.497182993197279,2.165718253968254,2.918010822510823,2.5773479186626864,3.408329868322701,2.992838893492694
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",3.1359236263736263,3.3929761904761904,2.0308788690476196,1.633902857142857,2.4955727891156467,2.3877182539682544,2.81874632034632,2.620504662359466,3.6755522067800683,3.148028434569767
51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",3.4002247252747253,3.442285714285714,1.6091750000000002,2.2958299999999996,2.612142517006803,2.231703968253968,3.282822510822511,2.7474626137592564,4.461663431880222,3.604563022819739
51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3.167865934065934,3.3845714285714283,1.7883297619047616,1.6942,2.777104081632653,2.1582785714285717,3.043551948051948,2.6358726993244854,3.7707095894627223,3.203291144393604
51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3.2806208791208786,3.4966857142857144,1.8326464285714286,1.7810571428571436,2.7329772108843535,2.319023809523809,3.035148917748918,2.7069900273535983,4.211061132996747,3.4590255801751724
51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3.2627368131868133,3.3407952380952386,1.9311175595238106,2.3355,2.9362802721088435,2.05231746031746,2.9361307359307354,2.708516706914118,4.220514183604632,3.4645154452593747
51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",3.2549576923076917,3.4147380952380955,1.7720029761904765,2.1197542857142855,2.5957782312925173,2.1262325396825394,3.123000432900433,2.672693401887795,3.9986997805610613,3.335696591224428
51-4041.00,Machinists,3.1607615384615384,3.2800642857142854,1.8706592261904766,1.740208571428571,2.791476530612245,2.330842857142857,3.023691774891775,2.6656544706424525,3.955115406335871,3.310384938489162
51-4051.00,Metal-Refining Furnace Operators and Tenders,3.304158791208791,3.3588476190476193,1.8601839285714294,1.762835714285714,2.325919047619047,2.3407015873015875,3.052836363636364,2.6367065549728053,3.7758727421288647,3.206289648550835
51-4052.00,"Pourers and Casters, Metal",3.4533873626373626,3.497073809523809,1.6438044642857148,2.3710371428571433,2.719538095238095,1.9623119047619046,3.192853246753247,2.7233744187895437,4.312511683216108,3.517943051002826
51-4061.00,"Model Makers, Metal and Plastic",3.178058791208791,3.261440476190476,1.7802113095238095,2.24276,2.9125955782312922,2.1983571428571427,3.318602597402598,2.742573175978783,4.431388511079433,3.586980843529108
51-4062.00,"Patternmakers, Metal and Plastic",3.2384065934065935,3.3367571428571425,1.7893791666666667,1.6489000000000003,2.7669380952380953,2.0399325396825394,3.0102406926406924,2.604665803224553,3.577479539243658,3.0910726712341052
51-4071.00,Foundry Mold and Coremakers,3.5369813186813186,3.5492404761904766,1.5769130952380952,1.704535714285714,2.341875170068027,2.0352619047619047,3.1764558441558437,2.625880183269112,3.708836906802727,3.1673585450359196
51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",3.351856043956044,3.4612809523809522,1.6950979166666666,1.893074285714286,2.512348979591837,2.158437301587302,3.097480086580087,2.653949589931894,3.882639929112287,3.2682947595220906
51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",3.081201648351648,3.186757142857142,2.029675000000001,1.8510714285714283,2.8422272108843534,2.2625650793650793,2.8753121212121213,2.638412377225949,3.78643502677852,3.2124237020022344
51-4111.00,Tool and Die Makers,3.0477434065934066,3.2060571428571434,1.8191083333333335,1.6352500000000005,2.7795891156462593,2.022214285714286,3.0964497835497835,2.5693546077731795,3.3588360686301595,2.9640953382016697
51-4121.00,"Welders, Cutters, Solderers, and Brazers",3.4833417582417576,3.4780380952380954,1.5013190476190477,1.9081000000000001,2.677655442176871,1.920621428571428,3.262466666666667,2.660291484824699,3.9219083223769218,3.29109990360081
51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",3.3419214285714283,3.272330952380952,1.7532464285714282,1.5010028571428564,2.517456462585034,2.1119626984126985,3.0459653679653678,2.5744685999793857,3.3905014084851945,2.98248500423229
51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",3.3057307692307694,3.4146261904761905,1.80906369047619,1.796777142857143,2.4474285714285706,2.270253174603175,3.0337969696969687,2.6448720933788437,3.8264329577687626,3.235652525573803
51-4192.00,"Layout Workers, Metal and Plastic",3.2260785714285714,3.2361714285714287,1.8114398809523813,1.7474800000000004,2.311794217687075,2.09229126984127,2.8542030303030304,2.518587329262008,3.044490042521522,2.781538685891765
51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",3.3622406593406593,3.3427523809523807,1.6530473214285717,1.7772914285714285,2.563981972789116,2.0471396825396826,2.955248051948053,2.586095271262468,3.462492620578711,3.0242939459205895
51-4194.00,"Tool Grinders, Filers, and Sharpeners",3.2746956043956055,3.40135,1.7858961309523818,1.7896900000000002,2.6168765306122452,2.192783333333333,3.1219865800865803,2.6583515870260697,3.9098966648301854,3.2841241259281277
51-5111.00,Prepress Technicians and Workers,3.117576373626374,3.2729428571428567,1.683368154761905,2.089642857142857,3.372978571428571,2.0781936507936507,2.8186017316017318,2.6802547614191363,4.0455189796665,3.3628868705428183
51-5112.00,Printing Press Operators,3.1492164835164833,3.245738095238095,1.9617050595238095,1.6132742857142857,2.713838775510204,2.2839849206349205,2.7274891774891774,2.5897372984138873,3.4850436966970904,3.0373904975554886
51-5113.00,Print Binding and Finishing Workers,3.2627032967032967,3.359857142857143,1.7392723214285704,1.8815171428571427,2.8685265306122454,2.183346031746032,2.983430303030303,2.6699257437582258,3.9815627119575936,3.3257442278579097
51-6011.00,Laundry and Dry-Cleaning Workers,3.567621978021978,3.652392857142857,1.406854166666667,2.0190442857142856,2.962830272108843,2.0202420634920637,3.0884688311688313,2.737335348702884,4.398956396577571,3.5681458726402275
51-6021.00,"Pressers, Textile, Garment, and Related Materials",3.637335164835165,3.6002357142857146,1.4057964285714284,2.4386971428571425,3.0484996598639453,1.9555500000000003,3.3081099567099566,2.814686431497074,4.87790674027589,3.846296585886482
51-6031.00,Sewing Machine Operators,3.5583780219780223,3.6021285714285716,1.442227380952381,2.4614399999999996,3.1545051020408166,1.9358761904761908,3.3070038961038963,2.820844314923172,4.916035752525545,3.8684400337243585
51-6041.00,Shoe and Leather Workers and Repairers,3.4525505494505495,3.5395619047619045,1.5389857142857144,2.042684285714285,3.006357482993198,1.8993428571428568,3.0131727272727273,2.689781971100328,4.1045105307406295,3.397146250920479
51-6042.00,Shoe Machine Operators and Tenders,3.44510989010989,3.4536904761904763,1.563345833333333,2.062885714285714,2.9080534013605446,2.090593650793651,3.0339601731601737,2.7068639760437976,4.2102806356078055,3.4585723058258013
51-6051.00,"Sewers, Hand",3.4759082417582423,3.528904761904762,1.4912342261904754,2.377407142857143,3.2525248299319722,2.0633325396825395,3.227303463203463,2.8222268393610355,4.924596208704909,3.873411524032972
51-6052.00,"Tailors, Dressmakers, and Custom Sewers",3.344086813186813,3.3191309523809522,1.504799404761905,1.6890499999999995,3.265852040816326,1.9829357142857142,3.0544337662337666,2.6634976192260122,3.9417603931945706,3.3026290062102914
51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,3.333458791208791,3.4359857142857146,1.6828086309523813,1.8304285714285715,2.5832619047619043,2.1694499999999994,3.091779220779221,2.6518865648934398,3.8698658797320746,3.260876222312757
51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",3.4463824175824174,3.4346976190476193,1.6941372023809527,2.360617142857143,2.8603833333333335,2.160096031746032,3.1781545454545457,2.7754373281857028,4.634880129118429,3.7051587286520657
51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",3.4536357142857144,3.486014285714286,1.6140035714285714,2.0732000000000004,2.867759863945578,2.0559499999999997,3.152160173160173,2.7238458627087203,4.315430817880646,3.519638340294683
51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",3.482471428571429,3.4387380952380955,1.6208208333333334,2.414275714285714,2.732309523809523,2.1890825396825395,3.2276632034632033,2.773503500360751,4.6229060562553705,3.6982047783080607
51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",3.2546923076923076,3.377016666666667,1.9115776785714287,1.5364200000000006,2.617166326530612,2.178651587301587,2.889730735930736,2.6013209908405086,3.5567687879125245,3.0790448893765165
51-6092.00,Fabric and Apparel Patternmakers,2.954681868131868,3.027004761904762,1.754617857142857,1.7736028571428575,3.3113724489795917,2.064666666666666,2.786245021645022,2.577651019861091,3.410206641315492,2.9939288305882914
51-6093.00,Upholsterers,3.2431846153846156,3.1573809523809526,1.6864732142857142,2.01232,2.7134221088435364,1.9528547619047616,2.9742822510822506,2.573690762963227,3.385685117713651,2.979687940338439
51-7011.00,Cabinetmakers and Bench Carpenters,3.217695604395604,3.2525119047619047,1.79078244047619,1.9595500000000001,2.519394897959184,2.0523769841269845,2.996308225108225,2.583395235706754,3.445774264342539,3.0145847500246465
51-7021.00,Furniture Finishers,3.3008527472527476,3.206480952380952,1.6782473214285722,1.8866928571428572,2.704854081632653,1.9062365079365078,3.0201692640692634,2.572594876244787,3.37889949427451,2.9757471852596487
51-7031.00,"Model Makers, Wood",3.2539879120879123,3.167595238095238,1.681999404761905,1.9323514285714287,2.817091836734694,1.9864722222222224,2.9905147186147185,2.5931079836076623,3.5059146499370435,3.049511316772353
51-7032.00,"Patternmakers, Wood",3.1269873626373625,3.1123547619047622,1.8845098214285716,1.5411471428571426,2.6383993197278905,2.1413420634920635,2.9694173160173167,2.547907923170084,3.2260402939520887,2.8869741085610863
51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",3.4768818681318683,3.548621428571429,1.5709229166666672,1.9113085714285711,2.564823469387755,2.1170142857142853,3.2096649350649353,2.691624761125779,4.115920906448,3.4037728337868893
51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",3.401004395604396,3.427147619047619,1.6219011904761906,1.9372999999999996,2.5268452380952375,2.2049317460317464,3.1862000000000013,2.6780860561660567,4.032090568727426,3.3550883124467417
51-8011.00,Nuclear Power Reactor Operators,2.779688461538462,3.4020904761904758,2.058209523809523,1.3332057142857145,2.989271088435374,2.371685714285714,2.4982874458874456,2.56387928747443,3.3249334205454275,2.944406354009929
51-8012.00,Power Distributors and Dispatchers,2.787835164835165,3.4269904761904764,1.8791913690476196,1.1133828571428581,2.991485714285714,2.2057134920634915,2.5529735930735926,2.5042928632894883,2.9559801064843185,2.7301364848869034
51-8013.00,Power Plant Operators,3.098237912087912,3.2683333333333335,2.0159880952380953,1.5114414285714277,2.2331462585034014,2.198221428571428,2.7551909090909086,2.4956235000475706,2.9023002567088483,2.6989618783782094
