O*NET-SOC Code,Title,cognitive_complexity_avg,creativity_avg,data_structure_avg,decision_accountability_avg,physical_requirements_avg,routine_structure_avg,social_interactions_avg,weighted_average_Gemini_v1_non_overlap
33-3011.00,Bailiffs,3.3463960591133004,3.6867314285714285,2.000329192546584,1.9734857142857143,3.4101220408163266,2.527142857142857,2.3358930402930405,2.819681447430915
33-3012.00,Correctional Officers and Jailers,3.054083743842365,3.368277142857143,2.116616770186335,1.3932514285714275,2.92747387755102,3.2585714285714285,2.0752102564102564,2.7164578586891794
33-3021.00,Detectives and Criminal Investigators,2.772158620689655,3.1963657142857143,2.25448447204969,1.155595714285714,2.9573130612244896,3.1242857142857146,2.0382388278388275,2.610476595096486
33-3021.02,Police Identification and Records Officers,2.9563955665024633,3.309077142857143,2.1352850931677017,1.7425385714285717,3.0890126530612236,2.71,2.562906227106227,2.717391104888686
33-3021.06,Intelligence Analysts,2.699453694581281,3.0692857142857144,2.2057937888198755,2.0302742857142855,3.666964693877551,3.0785714285714287,2.4272106227106227,2.818758301985977
33-3031.00,Fish and Game Wardens,2.898768472906404,3.214517142857143,2.33146645962733,1.1943828571428567,2.7893385714285706,2.9471428571428575,2.1799164835164833,2.60439460371188
33-3041.00,Parking Enforcement Workers,3.345741871921182,3.4838771428571427,1.9510304347826086,2.0456671428571425,3.136724489795918,3.174285714285714,2.5268347985347988,2.9085036460874742
33-3051.00,Police and Sheriff's Patrol Officers,2.86276157635468,3.3578400000000004,2.2937937888198756,1.2386299999999997,2.751617142857143,3.0300000000000002,1.8575783882783887,2.5837119450055197
33-3051.04,Customs and Border Protection Officers,2.9475330049261084,3.458871428571429,2.5406975155279503,1.4041042857142854,2.869782040816326,3.531428571428571,2.194414285714286,2.82135600841416
33-3052.00,Transit and Railroad Police,3.03419802955665,3.4309942857142857,2.039563354037267,1.3767671428571417,2.776012040816326,3.031428571428571,2.152097802197803,2.6569140877179147
33-9011.00,Animal Control Workers,3.1867822660098524,3.360648571428571,2.1472086956521736,1.4050342857142857,2.7637540816326522,2.737142857142857,2.1763256410256413,2.625779453579725
33-9021.00,Private Detectives and Investigators,2.9361108374384237,3.3316,2.26561801242236,1.7071142857142858,3.4861681632653054,3.075714285714285,2.589842857142857,2.8639743656335095
33-9031.00,Gambling Surveillance Officers and Gambling Investigators,3.023712315270936,3.545702857142857,2.3879552795031054,1.5298285714285713,3.3957712244897955,3.255714285714286,2.546926373626374,2.9197381578155195
33-9032.00,Security Guards,3.2351142857142863,3.4613199999999997,2.2138304347826088,1.4843128571428572,3.2961685714285713,3.0157142857142856,2.260946520146521,2.8109895929288107
33-9091.00,Crossing Guards and Flaggers,3.619400492610837,3.8700085714285715,1.3796055900621116,2.021897142857143,3.2397795918367347,2.26,3.079928571428572,2.8635178573876328
33-9092.00,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",3.3067133004926106,3.686585714285714,1.7348937888198757,1.6864957142857144,3.0343153061224486,2.5742857142857147,2.5818043956043946,2.7484089006434775
33-9093.00,Transportation Security Screeners,3.191352709359606,3.7133599999999998,1.835196894409938,2.105242857142857,2.9295922448979597,3.357142857142857,2.545471794871796,2.9224390589532554
33-9099.02,Retail Loss Prevention Specialists,3.055929064039409,3.4612314285714287,2.3544720496894413,1.527484285714285,3.458907346938775,3.0714285714285716,2.412331868131868,2.860741303978309
35-1011.00,Chefs and Head Cooks,2.8778453201970446,3.1008285714285715,2.167417391304348,1.6434342857142852,2.8980593877551004,3.4514285714285715,2.1262421245421246,2.7218171925760037
35-1012.00,First-Line Supervisors of Food Preparation and Serving Workers,3.1005408866995072,3.3927771428571427,2.155671428571429,1.9600757142857144,3.409001836734694,3.1514285714285717,2.234431868131868,2.86237318873491
35-2011.00,"Cooks, Fast Food",3.5823113300492615,3.758562857142857,1.299211801242236,2.2788314285714284,3.5258177551020413,2.5985714285714288,2.959495604395604,2.951446740699117
35-2012.00,"Cooks, Institution and Cafeteria",3.289766995073892,3.6597542857142855,1.749544720496894,1.8908485714285712,3.228612244897959,2.9785714285714286,2.774969230769231,2.902719028375137
35-2013.00,"Cooks, Private Household",3.299592118226601,3.322565714285714,1.8243111801242233,2.1151928571428575,3.335666326530612,2.8742857142857146,3.0608710622710626,2.9216118297809492
35-2014.00,"Cooks, Restaurant",3.474902463054187,3.722122857142857,1.338248447204969,2.023494285714286,3.2367365306122444,3.108571428571429,3.2508816849816853,3.0105850893748576
35-2015.00,"Cooks, Short Order",3.4699354679802954,3.8159542857142856,1.4013658385093166,2.3366214285714286,3.2768565306122444,2.7199999999999998,3.1546271062271063,2.9754047352881643
35-2021.00,Food Preparation Workers,3.654361083743842,3.8640114285714287,1.4357416149068327,2.4430199999999997,3.3995575510204077,3.0285714285714285,3.1728648351648356,3.1072096819800463
35-3011.00,Bartenders,3.3099763546798027,3.490782857142857,1.614294409937888,2.4081371428571425,3.3646138775510197,2.5714285714285716,2.596566666666666,2.8308198329712693
35-3023.00,Fast Food and Counter Workers,3.6756123152709357,3.8401914285714285,1.3031192546583847,2.1090185714285714,3.340687551020408,3.0699999999999994,2.861532967032967,3.0129174218930563
35-3023.01,Baristas,3.4193256157635465,3.661262857142857,1.5447080745341613,2.425854285714286,3.238667142857142,2.7599999999999993,2.679731868131868,2.8989043586091565
35-3031.00,Waiters and Waitresses,3.531885221674877,3.76584,1.4497074534161494,2.3801571428571426,3.414452448979592,2.7628571428571425,2.7909358974358978,2.9610249234123125
35-3041.00,"Food Servers, Nonrestaurant",3.5773270935960584,3.7350114285714286,1.706207453416149,1.9617499999999999,3.2796928571428565,3.3557142857142854,2.724280952380952,3.0353854522381662
35-9011.00,Dining Room and Cafeteria Attendants and Bartender Helpers,3.639441379310344,3.6750285714285713,1.4515093167701862,2.366702857142857,3.3133065306122442,2.761428571428571,2.8200945054945055,2.9512875797038682
35-9021.00,Dishwashers,3.732527093596059,3.81608,1.343519254658385,2.66225,3.346548775510204,2.5928571428571425,3.2687505494505498,3.043734316820789
35-9031.00,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",3.5480684729064036,3.827,1.4042782608695652,2.236335714285714,3.4711385714285714,2.634285714285714,2.7234274725274727,2.9263637179020376
37-1011.00,First-Line Supervisors of Housekeeping and Janitorial Workers,3.2247931034482757,3.387162857142857,2.2710465838509317,1.6369071428571424,3.1722169387755095,3.242857142857143,2.2731912087912085,2.8479714174659136
37-1012.00,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",2.9902014778325126,3.1500628571428573,2.236307453416149,1.3419671428571425,2.6929446938775508,3.2142857142857144,2.1934886446886455,2.654689253515707
37-2011.00,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",3.5315019704433492,3.6235057142857143,1.6690105590062116,2.0105771428571426,3.1286953061224487,2.515714285714286,3.052108791208791,2.871473394638238
37-2012.00,Maids and Housekeeping Cleaners,3.642807389162561,3.8278,1.3329062111801242,2.659061428571429,3.294841836734693,3.0742857142857143,3.1214454212454212,3.0970881039036993
37-2021.00,Pest Control Workers,3.103595566502463,3.471665714285714,1.8031180124223605,1.8050942857142855,2.773402040816326,3.1914285714285713,2.701823443223443,2.8066799588235707
37-3011.00,Landscaping and Groundskeeping Workers,3.542592118226601,3.64806,1.4006906832298136,2.396118571428571,2.78642,3.0028571428571427,3.174225641025641,2.952947017925103
37-3012.00,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",3.2816088669950743,3.577617142857143,1.8615726708074538,1.6468799999999995,2.8216548979591836,3.13,2.7519831501831495,2.841774875779928
37-3013.00,Tree Trimmers and Pruners,3.3291522167487684,3.57244,1.7963546583850931,1.4315014285714285,2.5504030612244897,3.0071428571428567,2.9398175824175823,2.7829861091828496
39-1013.00,First-Line Supervisors of Gambling Services Workers,3.095424137931035,3.6786914285714287,1.7809136645962733,1.7510657142857142,3.365525306122448,3.5100000000000002,2.365621978021978,2.9309873654852323
39-1022.00,First-Line Supervisors of Personal Service Workers,3.1250270935960587,3.41052,2.162106211180124,1.1336428571428572,3.298917755102041,3.0871428571428576,2.2627824175824167,2.7615905682029473
39-2011.00,Animal Trainers,3.2025162561576357,3.1938685714285713,1.8154869565217395,1.5999585714285716,3.0912667346938765,2.5028571428571427,2.50450989010989,2.6409401992249557
39-2021.00,Animal Caretakers,3.4426108374384237,3.646268571428571,1.7099310559006209,1.938922857142857,3.0465681632653054,2.5,2.770961172161172,2.800846702948369
39-3011.00,Gambling Dealers,3.4567985221674875,3.8577142857142857,1.2547447204968945,2.5821557142857143,3.4717689795918365,3.0814285714285714,2.8197571428571426,3.0408815973135876
39-3012.00,Gambling and Sports Book Writers and Runners,3.376392118226601,3.7858514285714286,1.4865260869565218,2.4355957142857143,3.493080408163265,3.3985714285714286,2.7529490842490842,3.083167421720066
39-3021.00,Motion Picture Projectionists,3.445876354679803,3.818834285714286,1.5899881987577642,2.322337142857143,3.3587451020408157,3.03,3.102707326007326,3.056156994427825
39-3031.00,"Ushers, Lobby Attendants, and Ticket Takers",3.5834768472906404,3.7835971428571424,1.3984,2.7483657142857143,3.462899795918367,2.6128571428571434,2.7787871794871792,2.9785621448329995
39-3091.00,Amusement and Recreation Attendants,3.551760098522167,3.662431428571429,1.4883515527950308,2.4546085714285715,3.3527899999999997,2.3171428571428576,2.7387556776556776,2.853585164563323
39-3092.00,Costume Attendants,3.441777832512315,3.1605314285714283,1.692293788819876,2.06551,3.270975510204081,2.9842857142857144,2.8436901098901095,2.880183753915821
39-3093.00,"Locker Room, Coatroom, and Dressing Room Attendants",3.695566502463054,3.86536,1.2291857142857143,2.4342514285714283,3.5214714285714286,2.44,2.936231135531136,2.957138074270557
39-4011.00,Embalmers,3.2462093596059116,3.43798,2.100507453416149,1.3371771428571435,2.9695642857142857,3.045714285714286,2.4115901098901094,2.7627128800517324
39-4021.00,Funeral Attendants,3.601335960591133,3.7752685714285716,1.5366198757763976,2.511565714285714,3.4346785714285715,2.384285714285714,2.815573626373626,2.9257042113366394
39-4031.00,"Morticians, Undertakers, and Funeral Arrangers",3.0571522167487686,3.269625714285714,2.062137267080745,1.4744042857142858,3.186858979591836,2.6585714285714284,2.1271798534798534,2.631490955609715
39-5011.00,Barbers,3.509409359605911,3.3990428571428573,1.4002298136645963,1.9863185714285718,3.3354269387755107,3.1642857142857146,2.9047996336996342,2.9438137997500466
39-5012.00,"Hairdressers, Hairstylists, and Cosmetologists",3.1980325123152706,3.126,1.5801211180124226,1.8252342857142856,3.2743502040816317,3.237142857142857,2.5189981684981695,2.805571244535503
39-5091.00,"Makeup Artists, Theatrical and Performance",3.127414285714286,2.9000085714285713,1.9114937888198753,1.8424142857142853,3.073631632653061,3.065714285714286,2.583271428571429,2.741182552351375
39-5092.00,Manicurists and Pedicurists,3.6270536945812806,3.670702857142857,1.2105621118012422,2.6661357142857143,3.5067336734693875,2.5300000000000002,3.189410989010989,2.9927549647393734
39-5093.00,Shampooers,3.6083857142857143,3.7335028571428572,1.3651006211180123,2.233887142857143,3.4556742857142857,3.045714285714286,2.8541919413919414,3.0168048533205924
39-5094.00,Skincare Specialists,3.2415822660098517,3.3998685714285717,1.8441732919254654,1.8754057142857143,3.3587061224489796,2.8957142857142855,2.488430036630036,2.824388807241591
39-6011.00,Baggage Porters and Bellhops,3.4329433497536943,3.65062,1.8145012422360245,1.8870642857142856,3.0403912244897953,2.4585714285714286,2.5827282051282046,2.7678732554150707
39-6012.00,Concierges,3.2768635467980296,3.2552857142857143,1.894331677018634,1.9951971428571427,3.592581428571428,2.5957142857142856,2.2824355311355307,2.7691706722490403
39-7011.00,Tour Guides and Escorts,3.4815832512315272,3.6417085714285715,1.5089273291925467,2.3500057142857145,3.517317551020408,2.3557142857142854,2.6815509157509156,2.8553602049053968
39-7012.00,Travel Guides,3.136348275862069,3.2098085714285713,2.013740372670807,1.4129557142857143,3.3120891836734696,2.9985714285714287,2.2787600732600732,2.7329348100435653
39-9011.00,Childcare Workers,3.2668477832512313,3.372877142857143,1.5231142857142856,1.9191285714285713,3.378608979591837,2.507142857142857,2.6931974358974355,2.752382558382504
39-9011.01,Nannies,3.1791921182266005,3.295725714285714,1.585798757763975,1.8665199999999995,3.2255287755102033,2.3485714285714288,2.71943663003663,2.6779286471995554
39-9031.00,Exercise Trainers and Group Fitness Instructors,3.2879162561576356,3.2114571428571432,1.7020360248447204,1.8690642857142858,3.1510118367346927,2.728571428571428,2.539921245421246,2.731370288945794
39-9032.00,Recreation Workers,3.107310344827586,3.0970371428571433,2.143866459627329,1.7406000000000006,3.3850175510204084,2.5,2.1626512820512827,2.651249094076196
39-9041.00,Residential Advisors,3.1804911330049257,3.4176685714285715,2.0905832298136646,1.6715400000000002,3.4984199999999994,2.4514285714285715,2.2641534798534795,2.7206080149101273
41-1011.00,First-Line Supervisors of Retail Sales Workers,3.128326600985222,3.4817085714285714,1.9064559006211181,1.8054528571428574,3.4241271428571425,2.934285714285714,2.1635113553113547,2.787699069220884
41-1012.00,First-Line Supervisors of Non-Retail Sales Workers,2.89924039408867,3.2945314285714287,2.2845614906832297,1.3351285714285708,3.444344489795918,3.315714285714286,2.0210241758241767,2.7739829365960658
41-2011.00,Cashiers,3.52642512315271,3.8202857142857143,1.384680745341615,2.458525714285715,3.4751248979591844,2.7842857142857143,2.8600256410256404,2.993456995283363
41-2012.00,Gambling Change Persons and Booth Cashiers,3.340900985221675,3.6911742857142857,1.7208757763975158,2.199885714285714,3.386580816326531,3.4457142857142853,2.622586813186813,3.0374054412785756
41-2021.00,Counter and Rental Clerks,3.37480591133005,3.5889571428571427,1.762449689440994,2.1578685714285712,3.3705457142857136,2.857142857142857,2.542654945054945,2.8950049545447056
41-2022.00,Parts Salespersons,3.1248019704433503,3.3208542857142858,2.064221739130435,1.6493742857142855,3.0529744897959175,2.9899999999999998,2.2428329670329665,2.73057915943245
41-2031.00,Retail Salespersons,3.3396339901477834,3.488942857142857,1.6545906832298138,2.084017142857143,3.4369236734693875,2.98,2.4867073260073265,2.882691959623799
41-3011.00,Advertising Sales Agents,3.0532620689655174,3.0517514285714284,1.9045658385093165,1.9324685714285716,3.619744489795918,2.945714285714286,2.2268553113553122,2.7655882929398725
41-3021.00,Insurance Sales Agents,3.0838733990147786,3.4138,1.8573795031055902,1.939174285714286,3.6285583673469386,3.2542857142857144,2.522212454212454,2.927779154825256
41-3031.00,"Securities, Commodities, and Financial Services Sales Agents",2.9617187192118224,3.3515514285714287,2.148617391304348,1.6890342857142855,3.7350063265306126,3.0728571428571425,2.4717223443223446,2.876336419068723
41-3041.00,Travel Agents,3.1660581280788183,3.4205314285714286,1.9151937888198758,1.8713128571428572,3.7369212244897954,3.3714285714285714,2.5025798534798533,2.976849974074972
41-4011.00,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",3.087697536945813,3.3989028571428572,1.6940739130434783,1.8405714285714287,3.5008520408163264,2.974285714285714,2.4378849816849817,2.8121222895071303
41-4011.07,Solar Sales Representatives and Assessors,3.079566502463055,3.21952,2.04703602484472,1.9329742857142858,3.5471438775510205,2.8000000000000003,2.4711956043956045,2.8056149287173526
41-4012.00,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",3.1885093596059115,3.2856057142857145,1.8351857142857142,1.7710885714285718,3.449566122448979,3.0100000000000002,2.356959706959708,2.8047235640664754
41-9011.00,Demonstrators and Product Promoters,3.3250561576354682,3.437651428571429,1.563780745341615,2.194197142857143,3.4842899999999997,2.825714285714286,2.5292106227106226,2.857371877300361
41-9012.00,Models,3.734760591133005,3.54776,1.1905031055900621,2.873508571428572,3.540594285714285,1.8571428571428572,3.3251959706959715,2.9000763662619238
41-9021.00,Real Estate Brokers,3.1312536945812814,3.44934,2.0048211180124227,1.5925599999999998,3.5742238775510202,3.0828571428571436,2.373824542124541,2.8556058575111973
41-9022.00,Real Estate Sales Agents,3.002465024630542,3.294988571428571,2.0354434782608695,1.5600785714285714,3.4730140816326522,3.095714285714286,2.09086446886447,2.7578948840952364
41-9031.00,Sales Engineers,2.750143349753695,2.8488257142857143,2.1311273291925463,1.5337857142857145,3.6982353061224487,2.775714285714286,2.2919802197802204,2.660011849981995
41-9041.00,Telemarketers,3.485441871921182,3.537137142857143,1.8242621118012423,2.3205999999999998,3.7018479591836733,3.571428571428572,2.5017512820512815,3.112698663867831
41-9091.00,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",3.4558349753694584,3.524797142857143,1.5058055900621121,2.456178571428572,3.664086938775511,2.2800000000000002,2.4989648351648346,2.8237509999741106
43-1011.00,First-Line Supervisors of Office and Administrative Support Workers,2.9339364532019703,3.2698885714285715,2.2865950310559007,1.6396828571428572,3.657643673469388,2.982857142857143,2.1710194139194137,2.794072434194206
43-2011.00,"Switchboard Operators, Including Answering Service",3.51806157635468,3.8680942857142857,1.6638689440993788,2.3186442857142855,3.651045306122449,2.8814285714285717,2.6876999999999995,3.033272212495793
43-2021.00,Telephone Operators,3.490084236453202,3.8001,1.7396018633540375,2.133717142857143,3.6336053061224494,3.4071428571428575,2.565112087912088,3.0920957166228504
43-3011.00,Bill and Account Collectors,3.2715596059113303,3.6829428571428573,1.6596049689440993,2.157295714285714,3.723214693877551,3.1957142857142853,2.6941465201465196,3.026612477027577
43-3021.00,Billing and Posting Clerks,3.2034152709359605,3.7847485714285716,1.7244372670807453,2.3503614285714285,3.642461836734694,3.124285714285714,2.967769597069597,3.0720963038476836
43-3031.00,"Bookkeeping, Accounting, and Auditing Clerks",3.1248561576354676,3.7783857142857142,1.899813664596273,2.1671500000000004,3.654034693877551,3.391428571428572,2.789308424908425,3.0869698293514154
43-3041.00,Gambling Cage Workers,3.305192610837439,3.79634,1.7117590062111803,2.047554285714286,3.4792048979591836,3.6614285714285715,2.65293772893773,3.0932683291384135
43-3051.00,Payroll and Timekeeping Clerks,3.1560482758620694,3.6957771428571426,1.8909000000000002,2.329281428571428,3.711869387755102,3.3228571428571425,2.8883974358974354,3.1044034077843334
43-3061.00,Procurement Clerks,3.1228517241379308,3.636082857142857,1.921303105590062,1.9425271428571431,3.6356699999999993,2.912857142857143,2.69558205128205,2.9324824483005747
43-3071.00,Tellers,3.1587551724137928,3.6064257142857143,2.0043043478260865,1.8182442857142855,3.5098961224489793,3.605714285714286,2.419899267399267,3.0076441619790573
43-4011.00,Brokerage Clerks,3.1304,3.719451428571429,1.827662732919254,2.164057142857143,3.674112448979592,3.584285714285714,2.749537362637362,3.1070543164630404
43-4021.00,Correspondence Clerks,3.1406256157635464,3.5753914285714288,1.8410478260869567,1.9300285714285712,3.706805918367347,3.408571428571429,2.70009706959707,3.0272599303107475
43-4031.00,"Court, Municipal, and License Clerks",3.225786206896552,3.6946914285714287,1.8466857142857145,2.1445842857142856,3.64124224489796,3.18,2.5696846153846153,3.0048376743625833
43-4041.00,"Credit Authorizers, Checkers, and Clerks",3.246996551724138,3.7657714285714285,1.8571254658385097,1.6461557142857144,3.649205918367347,3.5885714285714294,2.490988644688645,3.040986785229442
43-4051.00,Customer Service Representatives,3.1885192118226597,3.5531685714285715,1.9053931677018627,2.2277885714285715,3.594611224489796,3.4714285714285715,2.428008424908425,3.022250003096176
43-4061.00,"Eligibility Interviewers, Government Programs",3.082504926108374,3.5848000000000004,1.991280745341615,1.991721428571429,3.7143597959183667,3.1714285714285717,2.5272857142857146,2.968928497123887
43-4071.00,File Clerks,3.1447197044334976,3.471922857142857,2.087307453416149,2.19705,3.597352857142857,3.025714285714286,2.6098578754578754,2.957156596611035
43-4081.00,"Hotel, Motel, and Resort Desk Clerks",3.330982266009852,3.528777142857143,1.8516844720496897,1.7980842857142862,3.598221224489796,3.1042857142857145,2.3423216117216117,2.905879355395301
43-4111.00,"Interviewers, Except Eligibility and Loan",3.1517014778325123,3.5875371428571428,2.24485652173913,1.7137914285714286,3.5199606122448976,3.5785714285714283,2.1458747252747257,2.9723401744767335
43-4121.00,"Library Assistants, Clerical",3.3077088669950743,3.6573857142857142,1.8376975155279505,2.2799914285714284,3.494148163265307,2.994285714285714,2.716405128205128,2.9869732181797644
43-4131.00,Loan Interviewers and Clerks,2.9511665024630545,3.44896,2.1372440993788815,1.706127142857143,3.6714689795918365,3.5928571428571425,2.4057483516483518,2.9745101278505173
43-4141.00,New Accounts Clerks,3.2755059113300495,3.77088,1.6794695652173908,2.1491742857142855,3.6446765306122453,3.4028571428571426,2.554974358974359,3.0503413338020944
43-4151.00,Order Clerks,3.126566995073892,3.581477142857143,2.0935105590062113,2.1211457142857144,3.5416544897959183,3.072857142857143,2.563237728937728,2.9579775094003233
43-4161.00,"Human Resources Assistants, Except Payroll and Timekeeping",3.1178305418719217,3.578977142857143,2.2006801242236027,1.9527642857142853,3.6901448979591835,3.3428571428571425,2.402943956043957,3.002400350375048
43-4171.00,Receptionists and Information Clerks,3.3544325123152707,3.7389885714285716,1.713791304347826,2.194877142857143,3.618025918367347,2.751428571428572,2.6266479853479856,2.9418668071250873
43-4181.00,Reservation and Transportation Ticket Agents and Travel Clerks,3.2264719211822666,3.5818485714285715,2.0071527950310557,1.9770085714285712,3.371384285714286,3.7257142857142864,2.329230402930403,3.019899270977149
43-5011.00,Cargo and Freight Agents,3.294671921182266,3.5189514285714285,1.8185925465838508,1.85092,3.3177355102040806,2.8771428571428572,2.726537728937729,2.8710643144212824
43-5011.01,Freight Forwarders,2.971904433497537,2.8996885714285714,2.521254658385093,1.8439385714285716,3.5753506122448973,3.4385714285714286,2.1638267399267406,2.865849162260314
43-5021.00,Couriers and Messengers,3.4180270935960593,3.7999114285714284,1.6310639751552798,2.0284314285714284,3.046671428571428,3.2600000000000002,2.91012673992674,2.9941600439725193
43-5031.00,Public Safety Telecommunicators,2.9765280788177346,3.4183142857142856,2.280275155279503,1.3178685714285714,3.5546322448979586,3.517142857142857,1.9915227106227098,2.854392542107282
43-5032.00,"Dispatchers, Except Police, Fire, and Ambulance",3.1825802955665026,3.5268485714285713,1.8540422360248447,1.461097142857143,3.525278775510204,3.5471428571428567,2.3622956043956047,2.9304929963519024
43-5041.00,"Meter Readers, Utilities",3.3827275862068964,3.691702857142857,1.6857173913043477,2.0133099999999997,2.8109530612244886,3.494285714285714,2.8776329670329663,2.9832123527286587
43-5051.00,Postal Service Clerks,3.3000945812807876,3.771334285714286,1.7436857142857145,2.3690399999999996,3.2652697959183667,3.198571428571429,2.676651648351648,3.0029894038326206
43-5052.00,Postal Service Mail Carriers,3.5508280788177338,3.894837142857143,1.3011478260869564,2.4796385714285716,3.064227142857143,3.3300000000000005,3.1634597069597064,3.0950814504753117
43-5053.00,"Postal Service Mail Sorters, Processors, and Processing Machine Operators",3.527091625615763,3.831785714285714,1.4066267080745343,2.4711628571428568,3.1546616326530597,3.88,3.1537252747252746,3.2138685936137112
43-5061.00,"Production, Planning, and Expediting Clerks",3.1267778325123157,3.450914285714286,1.9771173913043483,1.7164457142857144,3.5074175510204073,3.3428571428571425,2.780211721611723,2.9677259477592446
43-5071.00,"Shipping, Receiving, and Inventory Clerks",3.3275073891625615,3.622742857142857,1.7861167701863354,1.8794942857142853,3.1820771428571435,3.561428571428572,2.7308893772893765,3.008329334843567
43-5111.00,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",3.1572364532019703,3.600082857142857,2.1140217391304343,2.1141585714285713,3.1217091836734694,3.512857142857143,2.710410256410256,3.013805272191612
43-6011.00,Executive Secretaries and Executive Administrative Assistants,2.943582266009852,3.3360571428571433,2.0341565217391304,2.1966885714285715,3.6534522448979594,3.0100000000000002,2.447485347985348,2.8821710595793157
43-6012.00,Legal Secretaries and Administrative Assistants,3.177760591133005,3.559062857142857,1.950881987577639,2.3121057142857144,3.6636957142857143,3.011428571428571,2.7287446886446887,2.9979740621529896
43-6013.00,Medical Secretaries and Administrative Assistants,3.2806758620689656,3.7104257142857144,1.8881136645962733,2.1381357142857147,3.6329000000000002,3.138571428571429,2.4854802197802197,2.9967614930227198
43-6014.00,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",3.2204428571428574,3.670128571428571,1.7820267080745342,2.2192928571428574,3.6655742857142855,2.9899999999999998,2.6320282051282047,2.9763580444338267
43-9021.00,Data Entry Keyers,3.252381280788178,3.6639657142857143,2.036108695652174,2.006915714285715,3.602581428571428,3.7228571428571433,2.884884615384616,3.1594458254197075
43-9022.00,Word Processors and Typists,3.330045320197045,3.724897142857143,1.7963503105590062,2.497717142857143,3.6167987755102047,3.458571428571429,2.778575457875457,3.1386685355218775
43-9031.00,Desktop Publishers,2.96985763546798,2.8782285714285716,1.9399962732919256,2.2745542857142858,3.5966979591836736,3.108571428571428,2.8027032967032968,2.8802924610324347
43-9041.00,Insurance Claims and Policy Processing Clerks,3.244658128078818,3.7565942857142858,1.8751453416149066,2.2352042857142855,3.723898979591837,3.462857142857143,2.8004487179487176,3.1324464080043963
43-9051.00,"Mail Clerks and Mail Machine Operators, Except Postal Service",3.4773443349753697,3.7383914285714286,1.6231658385093168,1.7915199999999998,3.332145306122449,3.735714285714286,2.932987179487179,3.110741678367253
43-9061.00,"Office Clerks, General",3.2914477832512317,3.70604,1.7264105590062115,2.391877142857143,3.6030077551020403,3.124285714285714,2.750310989010989,3.0393068921481174
43-9071.00,"Office Machine Operators, Except Computer",3.3450596059113304,3.6067057142857144,1.7719229813664596,2.5423799999999996,3.4231622448979593,3.1128571428571425,2.9965285714285708,3.059720147186611
43-9081.00,Proofreaders and Copy Markers,3.313386206896552,3.8332885714285716,1.6524534161490683,2.6529314285714287,3.697420612244898,3.448571428571428,3.1663457875457874,3.221818946903707
43-9111.00,Statistical Assistants,2.741462561576355,3.4045742857142853,2.0382521739130435,2.1854685714285713,3.689527551020408,3.134285714285714,2.6924183150183145,2.928426624390709
45-1011.00,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",2.9922039408867,3.3663228571428574,2.1468440993788818,1.4492585714285715,2.821950816326529,3.075714285714285,2.5593014652014654,2.735719986157235
45-2011.00,Agricultural Inspectors,2.9618862068965517,3.594654285714286,2.2596329192546576,1.7570728571428575,3.0460836734693872,3.358571428571428,2.57166336996337,2.8995279937605765
45-2021.00,Animal Breeders,3.3762911330049263,3.8199628571428574,1.7002975155279503,1.9049214285714289,3.191720204081632,2.424285714285714,3.288292673992674,2.896819067500394
45-2041.00,"Graders and Sorters, Agricultural Products",3.7150684729064043,3.890817142857143,1.5492347826086956,2.634098571428572,3.3243361224489796,3.2785714285714285,3.232845787545787,3.198507749981759
45-2091.00,Agricultural Equipment Operators,3.505238916256158,3.6340285714285714,1.620039130434783,2.398528571428572,2.925305714285714,2.894285714285714,3.052413553113553,2.9482619263060776
45-2092.00,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",3.385147783251232,3.5328285714285714,1.71882049689441,2.4435214285714286,2.8121412244897948,2.9257142857142857,3.0583721611721613,2.919650510740705
45-2093.00,"Farmworkers, Farm, Ranch, and Aquacultural Animals",3.2902266009852212,3.614514285714286,1.847668944099379,1.9030557142857143,2.884317551020407,2.422857142857143,2.976636996336996,2.774498209518475
45-3031.00,Fishing and Hunting Workers,3.3187935960591135,3.341068571428571,1.8828434782608698,1.8826100000000006,2.6506802040816324,2.827142857142857,2.96078717948718,2.782673351913133
45-4011.00,Forest and Conservation Workers,3.2721586206896554,3.5390514285714287,1.8864795031055899,1.638632857142857,2.776709795918367,2.6185714285714288,2.8163644688644687,2.736868168845718
45-4021.00,Fallers,3.4827004926108374,3.8537685714285717,1.4888198757763977,1.7209657142857147,2.5719899999999996,2.918571428571428,3.3938062271062273,2.900032638392342
45-4022.00,Logging Equipment Operators,3.3853610837438426,3.5632542857142857,1.9097888198757758,1.394424285714286,2.746798571428571,3.4614285714285713,2.873565934065934,2.908054006087615
