O*NET-SOC Code,Title,"Determine Tasks, Priorities and Goals",Frequency of Decision Making,In an Open Vehicle or Operating Equipment,"Indoors, Environmentally Controlled","Indoors, Not Environmentally Controlled",Level of Competition,Physical Proximity,Telephone Conversations,Work Outcomes and Results of Other Workers,Written Letters and Memos,Analyzing Data or Information Combined,Inductive Reasoning Combined,Staffing Organizational Units Combined,Repairing Combined,Systems Analysis Combined,Deductive Reasoning Combined,Repairing and Maintaining Mechanical Equipment Combined,Performing General Physical Activities Combined,Operations Monitoring Combined,"Guiding, Directing, and Motivating Subordinates Combined",Extent Flexibility Combined,Quality Control Analysis Combined,Selling or Influencing Others Combined,Rate Control Combined,Mathematics Combined,Wrist-Finger Speed Combined,Science Combined,Problem Sensitivity Combined,Establishing and Maintaining Interpersonal Relationships Combined,Complex Problem Solving Combined,Equipment Selection Combined,Assisting and Caring for Others Combined,Glare Sensitivity Combined,Learning Strategies Combined,Sound Localization Combined,Speed of Closure Combined,Repairing and Maintaining Electronic Equipment Combined,Developing Objectives and Strategies Combined,Fluency of Ideas Combined,Speaking Combined,Visual Color Discrimination Combined,Written Expression Combined,Operations Analysis Combined,Making Decisions and Solving Problems Combined,Mathematical Reasoning Combined,Providing Consultation and Advice to Others Combined,Response Orientation Combined,"Monitoring Processes, Materials, or Surroundings Combined",Controlling Machines and Processes Combined,Flexibility of Closure Combined,Night Vision Combined,Installation Combined,Number Facility Combined,"Operating Vehicles, Mechanized Devices, or Equipment Combined",Speed of Limb Movement Combined,Judgment and Decision Making Combined,Coordinating the Work and Activities of Others Combined,Memorization Combined,Time Management Combined,Management of Personnel Resources Combined,Selective Attention Combined,Auditory Attention Combined,Dynamic Flexibility Combined,Management of Material Resources Combined,Time Sharing Combined,Category Flexibility Combined,Thinking Creatively Combined,Interpreting the Meaning of Information for Others Combined,Updating and Using Relevant Knowledge Combined,Oral Comprehension Combined,Troubleshooting Combined,Reading Comprehension Combined,Active Learning Combined,Monitoring Combined,"Identifying Objects, Actions, and Events Combined","Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment Combined",Critical Thinking Combined,Equipment Maintenance Combined,Speech Recognition Combined,Systems Evaluation Combined,Speech Clarity Combined,Management of Financial Resources Combined,Active Listening Combined,Scheduling Work and Activities Combined,Written Comprehension Combined,Operation and Control Combined,Performing Administrative Activities Combined,"Judging the Qualities of Objects, Services, or People Combined","Organizing, Planning, and Prioritizing Work Combined",Oral Expression Combined,Monitoring and Controlling Resources Combined
11-3021.00,Computer and Information Systems Managers,4.75,3.93,1.09,3.8,1.66,3.65,2.63,4.48,4.54,3.01,3.2935714285714286,2.7142857142857144,2.643828571428571,1.0535714285714286,2.31,2.7142857142857144,1.0678857142857143,1.2727,1.7734857142857143,3.132828571428571,1.0,1.75,2.112271428571429,1.0089285714285714,1.9449142857142856,1.197142857142857,1.147857142857143,2.7142857142857144,3.096285714285714,2.524285714285714,1.2514285714285711,1.4613142857142858,1.0042857142857142,2.125,1.0,1.6875,1.251742857142857,2.9776714285714285,2.275,2.596342857142857,1.4691999999999998,2.6185714285714288,2.023657142857143,3.5873714285714287,1.8571428571428568,2.8480000000000008,1.0089285714285714,3.1243857142857148,1.2156,1.8571428571428568,1.0,1.0,1.9449142857142856,1.0954,1.0,2.5428571428571427,3.137714285714286,1.6063428571428573,2.275,2.4035714285714285,1.7734857142857143,1.25,1.0,1.78,1.4906285714285716,2.0028571428571427,2.9165714285714284,2.5542857142857143,3.2087857142857144,2.928571428571429,1.5357142857142858,2.7142857142857144,2.3192,2.8020571428571426,3.4304857142857137,1.2674,2.782857142857143,1.0336571428571428,2.19,2.4522285714285714,2.216428571428572,1.9657142857142855,2.7142857142857144,2.760228571428572,2.877142857142857,1.231428571428571,2.247,2.957057142857143,3.837142857142857,2.877142857142857,2.6512
11-3031.00,Financial Managers,4.43,4.26,1.01,4.71,1.02,3.37,2.73,4.58,4.53,3.53,2.8416428571428574,2.6950857142857143,1.8495142857142857,1.0,1.9285714285714288,2.98,1.0087285714285714,1.1634285714285717,1.1734857142857142,3.0349857142857144,1.0,1.1885714285714286,1.7208571428571429,1.0,2.2928571428571427,1.231428571428571,1.0089285714285714,2.645714285714285,3.321728571428571,2.4522285714285714,1.0135714285714286,1.5303857142857145,1.0,1.9657142857142855,1.0042857142857142,1.8571428571428568,1.0324,2.548857142857143,2.19,2.765714285714286,1.0336571428571428,2.6950857142857143,1.12,3.2632,2.3392857142857144,2.4246,1.0,2.100214285714286,1.1381714285714286,2.086428571428572,1.0020571428571428,1.0,2.517857142857143,1.1131142857142855,1.0,2.4522285714285714,2.8920000000000003,1.5614285714285714,2.4035714285714285,2.4971428571428573,1.655,1.231428571428571,1.0,1.4179428571428572,1.3571428571428572,2.06,2.0320428571428573,2.070142857142857,2.914228571428572,3.005714285714286,1.0135714285714286,2.877142857142857,2.4285714285714284,2.6185714285714288,2.282628571428571,1.0212,2.821428571428571,1.0,2.524285714285714,1.9285714285714288,2.7142857142857144,2.096342857142857,2.877142857142857,2.580228571428572,3.0592,1.0020571428571428,2.3452,2.682514285714286,3.2163142857142857,3.0592,1.7443428571428572
11-3031.01,Treasurers and Controllers,4.36,3.88,1.0,4.44,1.12,3.54,2.52,4.88,4.12,4.0,4.061485714285714,2.9522285714285714,2.4781714285714287,1.0,2.3660714285714284,2.98,1.0,1.0282285714285715,1.1408,3.097542857142857,1.0,1.1734857142857142,2.159942857142857,1.0,2.6696428571428568,1.0135714285714286,1.0089285714285714,2.98,3.689200000000001,2.9522285714285714,1.0,1.5632,1.0,1.9657142857142855,1.0,1.837942857142857,1.0041142857142855,3.4258428571428574,2.1635714285714283,2.821428571428571,1.157142857142857,2.765714285714286,1.722057142857143,4.096428571428572,2.748571428571428,3.008914285714286,1.0,2.0957714285714286,1.0349714285714289,1.8571428571428568,1.0,1.0,2.7207142857142856,1.0070428571428571,1.0,3.0592,2.5695428571428574,1.6875,2.36,2.1357142857142857,1.6063428571428573,1.12,1.0,1.75,1.394285714285714,2.3857142857142857,2.7142285714285714,3.0085714285714285,3.451428571428571,2.765714285714286,1.0,2.894285714285714,2.5907142857142857,2.8514285714285714,3.0077714285714285,1.0073142857142856,3.117142857142857,1.0,2.4035714285714285,2.5907142857142857,2.4035714285714285,3.142857142857143,2.748571428571428,2.6552285714285717,2.9522285714285714,1.0020571428571428,2.337142857142857,2.661885714285714,3.508471428571429,3.091428571428572,2.8989714285714285
11-3031.03,Investment Fund Managers,4.51,4.49,1.0,4.64,1.12,4.54,2.64,4.92,3.67,3.39,4.182142857142858,2.6950857142857143,1.2743714285714285,1.0,2.275,2.9522285714285714,1.0,1.0091428571428571,1.1885714285714286,1.7788,1.0,1.0535714285714286,2.2238,1.0,2.2308,1.0,1.0,2.6696428571428568,2.9071,2.524285714285714,1.0,1.164,1.0,1.837942857142857,1.0,1.837942857142857,1.0010285714285714,2.548857142857143,2.2308,2.6950857142857143,1.28,2.7207142857142856,1.231428571428571,3.737157142857143,2.748571428571428,2.1081142857142856,1.0,1.9737428571428568,1.0157142857142858,2.19,1.0,1.0,2.5907142857142857,1.0054,1.0,2.748571428571428,1.7425,1.8057142857142856,2.2471428571428573,1.9077714285714285,1.9842857142857144,1.24,1.0,1.3785714285714286,1.7200000000000002,2.275,2.8837,2.7979000000000003,3.198857142857143,2.877142857142857,1.0,2.821428571428571,2.524285714285714,2.4285714285714284,3.4963714285714285,1.0010285714285714,2.7142857142857144,1.0,2.3392857142857144,2.205357142857143,2.4732142857142856,1.75,2.765714285714286,1.8070857142857144,2.877142857142857,1.0,1.3271142857142857,2.8568571428571428,2.9737,2.821428571428571,1.4356
11-3051.00,Industrial Production Managers,4.54,4.44,1.86,3.49,3.85,3.04,3.24,4.55,4.48,3.1,2.2455857142857143,2.645714285714285,1.9217285714285717,1.2592,2.524285714285714,2.821428571428571,1.8548714285714285,1.9387714285714288,2.06,2.811828571428572,1.2142857142857144,2.1750857142857143,1.5193714285714286,1.3392000000000002,2.275,1.268571428571429,1.0992,2.765714285714286,2.985657142857143,2.4522285714285714,1.32,1.5676,1.0135714285714286,2.571428571428571,1.0442857142857145,1.7734857142857143,1.707657142857143,2.277257142857142,2.4285714285714284,2.7142857142857144,1.7200000000000002,2.4285714285714284,1.7734857142857143,3.2736,2.096342857142857,2.055871428571429,1.1071428571428572,3.1965428571428576,2.769628571428571,1.9285714285714288,1.0135714285714286,1.0,1.9842857142857144,1.595814285714286,1.12,2.877142857142857,2.653928571428572,1.7734857142857143,2.6950857142857143,2.748571428571428,1.8914285714285717,1.7200000000000002,1.0,2.2857142857142856,1.7734857142857143,2.2471428571428573,2.648471428571429,2.010628571428572,2.790642857142857,2.821428571428571,1.4017857142857142,2.645714285714285,2.4971428571428573,3.091428571428572,2.6730714285714288,1.6816,2.7142857142857144,1.197142857142857,2.354914285714286,2.275,2.4732142857142856,2.36,2.645714285714285,2.569728571428572,2.7142857142857144,1.78,1.926742857142857,2.418914285714286,2.9230857142857145,2.765714285714286,2.33
11-3051.01,Quality Control Systems Managers,4.49,4.4,1.0,4.72,2.08,3.84,2.92,4.62,4.13,3.73,3.608414285714286,2.877142857142857,2.449442857142857,1.12,2.4522285714285714,2.821428571428571,1.4061571428571429,1.5747142857142855,2.125,2.7736428571428573,1.0271428571428571,2.765714285714286,1.5717142857142856,1.0549142857142857,1.9842857142857144,1.157142857142857,1.4017857142857142,3.0592,3.2445714285714287,2.6185714285714288,1.197142857142857,1.4642857142857144,1.0,2.023657142857143,1.0020571428571428,1.9842857142857144,1.3971,2.435528571428572,2.205357142857143,2.6950857142857143,1.8571428571428568,2.765714285714286,1.75,3.324142857142857,1.9842857142857144,3.0853714285714284,1.0357142857142856,3.366228571428572,1.9324,2.4285714285714284,1.0,1.0,1.9449142857142856,1.2347142857142857,1.0,2.765714285714286,2.6662857142857144,1.8057142857142856,2.3392857142857144,2.125,1.8728571428571428,1.4249999999999998,1.0,1.6875,1.7200000000000002,2.023657142857143,2.611757142857143,3.055271428571429,3.212,2.821428571428571,1.6875,2.765714285714286,2.542057142857143,2.8514285714285714,3.548,1.5112428571428569,2.6185714285714288,1.1885714285714286,2.205357142857143,2.571428571428571,2.422142857142857,1.75,2.6950857142857143,2.709557142857143,2.765714285714286,1.8057142857142856,2.106828571428572,3.1330000000000005,3.5459285714285707,2.765714285714286,2.1834285714285717
11-3051.02,Geothermal Production Managers,4.74,4.24,1.63,4.96,4.42,3.47,2.5,5.0,4.73,4.25,2.7591428571428573,2.3906285714285715,2.2954857142857144,1.75,2.1635714285714283,2.7142857142857144,2.1544714285714286,1.618428571428571,2.125,2.891685714285714,1.0178571428571428,1.872228571428572,1.9230857142857145,1.2142857142857144,2.205357142857143,1.0135714285714286,1.4928571428571429,2.765714285714286,3.242457142857143,2.354914285714286,1.467857142857143,2.1087857142857143,1.077942857142857,2.086428571428572,1.0992,1.6364285714285711,1.6802,2.3213714285714286,1.9657142857142855,2.645714285714285,1.8057142857142856,2.4035714285714285,1.34,3.423942857142857,2.205357142857143,2.5126285714285714,1.231428571428571,3.4182857142857146,1.4794,1.9449142857142856,1.0535714285714286,1.0,2.06,1.7948285714285714,1.0992,2.422142857142857,3.450342857142857,1.5614285714285714,2.4522285714285714,2.4522285714285714,1.9285714285714288,1.5892857142857142,1.0065142857142857,1.9842857142857144,1.625,2.125,2.7485,2.156,3.092428571428571,2.9522285714285714,1.837942857142857,2.748571428571428,2.1607142857142856,2.8020571428571426,3.2424142857142857,2.0590571428571427,2.662857142857143,1.5892857142857142,2.2767857142857144,2.205357142857143,2.2071428571428573,2.205357142857143,2.354914285714286,3.7846428571428574,2.542057142857143,1.7734857142857143,2.4586,3.0664,3.882842857142857,2.894285714285714,3.1349714285714287
11-3051.03,Biofuels Production Managers,4.13,4.61,2.69,4.57,4.36,3.05,3.13,4.89,4.74,3.5,2.7568571428571427,2.3857142857142857,2.3424571428571426,1.0020571428571428,2.125,2.524285714285714,1.5459428571428573,1.7382857142857144,2.0,3.2496,1.1885714285714286,1.722057142857143,1.6122999999999998,1.4691999999999998,1.9285714285714288,1.4542857142857144,2.0,2.4732142857142856,2.814057142857143,2.275,1.0135714285714286,1.6067142857142858,1.0885714285714283,2.19,1.0,1.837942857142857,1.3836428571428572,1.9919714285714285,1.9842857142857144,2.4971428571428573,1.8571428571428568,2.4732142857142856,1.32,3.4000000000000004,2.023657142857143,2.403642857142857,1.062857142857143,3.352314285714286,2.1342,2.044642857142857,1.0,1.0,1.8728571428571428,1.3837428571428572,1.0042857142857142,2.3857142857142857,3.0093,1.6364285714285711,2.3392857142857144,2.4893714285714283,2.2928571428571427,1.8125,1.0,1.75,1.9642857142857144,2.023657142857143,2.7204,2.3659428571428576,2.666,3.005714285714286,1.3571428571428572,2.645714285714285,2.1635714285714283,2.524285714285714,2.856142857142857,1.4846714285714286,2.596342857142857,1.0535714285714286,2.354914285714286,1.9657142857142855,2.596342857142857,1.8914285714285717,2.524285714285714,2.4487,2.765714285714286,2.023657142857143,2.025442857142857,2.4909142857142856,2.8000285714285718,2.765714285714286,2.5155000000000003
11-3051.04,Biomass Power Plant Managers,4.41,4.25,1.84,4.66,4.76,2.67,3.58,4.83,4.74,3.8,2.935,2.645714285714285,2.1237142857142857,1.4910714285714284,2.1357142857142857,2.821428571428571,2.7141,1.6712857142857145,2.3192,3.306714285714285,1.231428571428571,1.9842857142857144,1.4594285714285715,1.3008,1.9285714285714288,1.0178571428571428,1.5357142857142858,2.98,2.926428571428572,2.4732142857142856,1.32,1.5808,1.12,1.8914285714285717,1.0357142857142856,1.8571428571428568,2.471714285714285,2.577,1.9842857142857144,2.7142857142857144,1.7200000000000002,2.571428571428571,1.3392000000000002,3.3123142857142853,1.8914285714285717,1.9874285714285715,1.157142857142857,3.328457142857143,2.770342857142857,2.044642857142857,1.0135714285714286,1.0,1.9449142857142856,1.7323428571428572,1.0020571428571428,2.524285714285714,3.0491428571428574,1.7200000000000002,2.4035714285714285,2.6185714285714288,1.9449142857142856,1.78,1.0020571428571428,2.096342857142857,1.6063428571428573,2.125,2.677857142857143,1.7275,2.700314285714286,2.765714285714286,1.8571428571428568,2.748571428571428,2.023657142857143,2.9008000000000003,2.984571428571428,1.8551142857142853,2.7142857142857144,1.542142857142857,2.265085714285714,2.1357142857142857,2.4035714285714285,2.096342857142857,2.596342857142857,3.3348285714285715,2.821428571428571,1.8571428571428568,1.7990285714285714,2.7381857142857142,3.784857142857143,2.765714285714286,2.7324571428571427
11-3051.06,Hydroelectric Production Managers,4.48,4.42,1.92,4.23,3.56,3.15,2.99,4.98,4.62,3.92,2.635428571428572,2.4732142857142856,2.3635714285714284,1.542142857142857,2.1492,2.596342857142857,2.6870857142857143,1.6065428571428573,2.2308,3.022857142857143,1.25,2.086428571428572,1.4868571428571429,1.3008,2.125,1.51,2.044642857142857,2.6950857142857143,2.8185714285714285,2.4035714285714285,1.3008,1.8228,1.25,2.4035714285714285,1.1734857142857142,1.8728571428571428,2.0329428571428574,2.553828571428572,2.1492,2.8363428571428573,2.06,2.542057142857143,1.32,3.375142857142857,2.086428571428572,2.581428571428572,1.3008,3.1939,2.158457142857143,2.1635714285714283,1.157142857142857,1.0135714285714286,2.086428571428572,1.6592571428571428,1.0,2.596342857142857,3.3205714285714283,1.6942857142857144,2.4732142857142856,2.4732142857142856,2.086428571428572,1.8057142857142856,1.0,1.9657142857142855,1.9085714285714288,2.1635714285714283,2.4805,2.492114285714286,2.8209285714285715,2.894285714285714,1.75,2.6950857142857143,2.354914285714286,2.5428571428571427,2.9694285714285718,2.167,2.571428571428571,1.655,2.354914285714286,2.19,2.4035714285714285,1.9657142857142855,2.782857142857143,3.095028571428572,2.9522285714285714,2.044642857142857,2.376614285714286,2.534057142857143,3.3895,2.9522285714285714,2.936
11-3061.00,Purchasing Managers,4.37,3.58,1.44,4.42,1.89,3.39,2.37,4.95,4.16,4.21,2.8822857142857146,2.4522285714285714,2.4317714285714285,1.0,2.3857142857142857,2.645714285714285,1.0332,1.1805428571428571,1.268571428571429,3.243642857142857,1.0,1.28,1.5988857142857142,1.0,1.9449142857142856,1.0271428571428571,1.0,2.4522285714285714,3.5308,2.1607142857142856,1.0,1.7291285714285711,1.0,2.071428571428571,1.0,1.6875,1.028757142857143,2.820571428571429,2.596342857142857,2.7142857142857144,1.3008,2.571428571428571,1.6364285714285711,3.5358142857142854,2.096342857142857,2.8184571428571425,1.0,2.2670285714285714,1.1573714285714285,1.75,1.0,1.0,2.086428571428572,1.09,1.0,2.4732142857142856,3.0391428571428567,1.6364285714285711,2.645714285714285,2.7142857142857144,2.0028571428571427,1.3571428571428572,1.0,2.2471428571428573,1.6063428571428573,2.06,2.6521142857142856,2.1601857142857144,3.2773428571428567,2.7142857142857144,1.16,2.645714285714285,2.205357142857143,2.645714285714285,2.3001142857142858,1.4807714285714284,2.571428571428571,1.0,2.645714285714285,2.1357142857142857,2.5428571428571427,2.1635714285714283,2.7142857142857144,2.4043428571428573,2.6950857142857143,1.0,2.5419857142857145,2.120114285714286,3.702057142857143,2.765714285714286,2.604742857142857
11-3071.00,"Transportation, Storage, and Distribution Managers",4.01,4.4,2.09,4.15,3.65,3.37,2.89,4.86,4.08,4.0,2.6853571428571428,2.44,2.383285714285714,1.0,2.31,2.5428571428571427,1.3286,1.4940571428571428,1.5785714285714287,3.1256714285714287,1.0,1.4821428571428572,2.129371428571429,1.077942857142857,1.7200000000000002,1.1735714285714285,1.0,2.5428571428571427,2.9912714285714284,2.354914285714286,1.0020571428571428,1.7985714285714287,1.077942857142857,2.105,1.077942857142857,1.6665142857142858,1.1986285714285714,2.5022,2.19,2.4035714285714285,1.4435714285714285,2.607142857142857,1.3008,3.344557142857143,1.7200000000000002,2.4074,1.077942857142857,2.710128571428572,1.3816857142857142,1.9642857142857144,1.1408,1.0020571428571428,1.8057142857142856,1.6489142857142856,1.0,2.25,2.9802857142857144,1.5785714285714287,2.4035714285714285,2.1492,1.75,1.3785714285714286,1.0,1.8571428571428568,1.6364285714285711,2.327857142857143,2.701171428571429,2.1533714285714285,2.8137142857142856,2.607142857142857,1.1408,2.5428571428571427,2.354914285714286,2.4732142857142856,2.573542857142857,1.3134571428571429,2.354914285714286,1.0020571428571428,2.2071428571428573,2.25,2.25,1.837942857142857,2.596342857142857,2.8758857142857144,2.662857142857143,1.2036571428571428,2.1744000000000003,2.5562857142857145,3.3299714285714286,2.6185714285714288,2.757514285714286
11-3071.04,Supply Chain Managers,4.19,3.6,1.53,4.25,3.05,3.55,3.05,5.0,4.2,3.74,3.24,2.596342857142857,2.807957142857143,1.0,2.4732142857142856,2.596342857142857,1.1009714285714285,1.2185714285714286,1.335714285714286,3.5209714285714284,1.0,1.231428571428571,2.3870857142857145,1.0,1.8571428571428568,1.0135714285714286,1.0065142857142857,2.645714285714285,3.6852,2.645714285714285,1.0,1.430457142857143,1.0,1.9285714285714288,1.0,1.5785714285714287,1.0928285714285717,3.0270714285714284,1.9842857142857144,2.7142857142857144,1.4542857142857144,2.7142857142857144,1.51,3.5060285714285717,2.06,2.9796142857142858,1.0,2.36,1.2714285714285714,1.8571428571428568,1.0,1.0,1.8914285714285717,1.2388571428571429,1.0,2.7142857142857144,3.063285714285714,1.5207142857142857,2.7142857142857144,2.2471428571428573,1.9085714285714288,1.28,1.0,2.4732142857142856,1.6665142857142858,2.4732142857142856,2.914,2.4971428571428573,3.007142857142857,2.765714285714286,1.077942857142857,2.7142857142857144,2.4732142857142856,2.765714285714286,2.567928571428572,1.4994142857142858,2.645714285714285,1.0,2.265085714285714,2.596342857142857,2.2767857142857144,1.8057142857142856,2.7142857142857144,2.7316,2.821428571428571,1.0,2.061357142857143,2.5158571428571426,3.387714285714286,2.765714285714286,3.150142857142857
11-3111.00,Compensation and Benefits Managers,4.48,3.86,1.0,4.38,1.05,3.29,2.25,4.95,3.24,4.06,2.9680714285714287,2.19,1.6956,1.0,2.205357142857143,2.25,1.0,1.0486857142857142,1.0357142857142856,2.7812714285714284,1.0,1.062857142857143,1.8624,1.0,1.8914285714285717,1.0442857142857145,1.0,2.375,3.6607,2.105,1.0,1.7328571428571429,1.0,1.8914285714285717,1.0,1.4017857142857142,1.0007142857142857,2.92,2.086428571428572,2.765714285714286,1.0942857142857143,2.765714285714286,1.7200000000000002,3.2911428571428574,2.086428571428572,2.9091428571428573,1.0,1.8739714285714288,1.0617142857142856,1.51,1.0,1.0,2.023657142857143,1.000357142857143,1.0,2.645714285714285,2.503128571428572,1.32,2.4035714285714285,2.4035714285714285,1.5,1.1257142857142857,1.0,1.22,1.32,1.9449142857142856,2.5664285714285717,2.494371428571428,3.4133142857142857,2.765714285714286,1.0,2.765714285714286,2.571428571428571,2.2308,2.1679,1.0,2.645714285714285,1.0,2.354914285714286,2.2471428571428573,2.524285714285714,2.205357142857143,2.765714285714286,2.571428571428572,2.821428571428571,1.0,2.7659571428571423,1.9942857142857144,3.349,2.765714285714286,2.5664285714285717
11-3121.00,Human Resources Managers,4.27,4.14,1.0,4.05,1.73,3.24,2.73,4.85,3.64,3.81,2.9722857142857144,2.7142857142857144,3.7455000000000007,1.0,2.216428571428572,2.821428571428571,1.0059142857142858,1.2475857142857143,1.0357142857142856,3.547885714285714,1.0,1.0885714285714283,2.4315,1.0,1.8571428571428568,1.16,1.0357142857142856,2.645714285714285,4.319700000000001,2.7142857142857144,1.0,2.3151714285714284,1.0,2.524285714285714,1.0,1.9449142857142856,1.0485714285714285,2.9554285714285715,2.6185714285714288,2.912857142857143,1.1071428571428572,2.8363428571428573,1.4435714285714285,3.8132,1.9285714285714288,3.826214285714285,1.0,2.5942857142857143,1.0785714285714283,1.8057142857142856,1.0,1.0,1.9285714285714288,1.1136714285714286,1.0,2.821428571428571,3.099357142857143,1.8571428571428568,2.765714285714286,3.205357142857143,2.0285714285714285,1.32,1.0,1.5165142857142857,1.5625,2.2308,2.8252,2.721057142857143,3.2414285714285715,3.052142857142857,1.0,3.0335714285714284,2.765714285714286,2.765714285714286,2.5799,1.0072,2.821428571428571,1.0,2.98,2.645714285714285,3.005714285714286,2.211428571428572,2.989371428571429,2.788642857142857,3.1149142857142853,1.0089285714285714,2.8178571428571426,2.967142857142857,3.824071428571429,3.25,2.7316
11-3131.00,Training and Development Managers,4.43,3.14,1.04,4.39,1.32,2.75,3.11,4.71,4.04,3.14,2.857857142857143,2.524285714285714,2.2350857142857143,1.0,2.1357142857142857,2.596342857142857,1.0015,1.162828571428571,1.0942857142857143,3.617900000000001,1.0,1.268571428571429,2.4256,1.0,1.7734857142857143,1.0357142857142856,1.0271428571428571,2.571428571428571,4.037557142857143,2.4971428571428573,1.0,1.6864,1.0,3.4375,1.0,1.7734857142857143,1.0117,3.0892857142857144,2.645714285714285,2.928571428571429,1.32,2.954285714285714,1.9285714285714288,3.436828571428572,1.6364285714285711,3.572414285714286,1.0,2.632857142857143,1.0260571428571428,1.7200000000000002,1.0,1.0,1.5614285714285714,1.0108,1.0,2.4522285714285714,3.192857142857143,1.8057142857142856,2.3857142857142857,2.4285714285714284,1.7200000000000002,1.28,1.0,1.8057142857142856,1.5508,2.4035714285714285,3.3214,3.099314285714285,3.5896000000000003,2.748571428571428,1.0,2.7142857142857144,2.6696428571428568,2.645714285714285,2.669257142857143,1.1010285714285717,2.571428571428571,1.0,2.596342857142857,2.2471428571428573,3.0077714285714285,2.354914285714286,2.7142857142857144,3.2496,2.645714285714285,1.0,2.2350857142857143,2.376785714285714,3.8267428571428574,3.0357142857142856,2.2975857142857143
11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",4.53,3.54,3.88,3.49,4.18,3.09,3.23,4.12,3.96,2.75,2.5698571428571437,2.6950857142857143,2.0881,1.4928571428571429,1.9285714285714288,2.6950857142857143,2.1722857142857146,2.416714285714286,1.9842857142857144,2.5074571428571426,1.5357142857142858,1.8057142857142856,2.1352,1.4017857142857142,1.8057142857142856,1.32,1.5785714285714287,2.6950857142857143,2.7990571428571425,2.31,1.4691999999999998,1.697,1.231428571428571,1.8728571428571428,1.28,1.7200000000000002,1.6814857142857145,2.633742857142857,2.2308,2.542057142857143,1.75,2.4522285714285714,1.3008,3.4059,2.0,1.9540714285714285,1.5357142857142858,2.799085714285714,2.4385000000000003,2.125,1.1785714285714286,1.0,1.8057142857142856,2.4701714285714287,1.0271428571428571,2.3392857142857144,2.762928571428572,1.6665142857142858,2.275,2.31,1.8571428571428568,1.5614285714285714,1.0042857142857142,1.837942857142857,1.6364285714285711,2.524285714285714,2.922285714285714,2.008057142857143,2.812857142857143,2.6950857142857143,1.5357142857142858,2.6696428571428568,2.2308,2.275,2.631571428571428,1.3706,2.645714285714285,1.4542857142857144,2.4035714285714285,1.9285714285714288,2.422142857142857,1.9657142857142855,2.645714285714285,2.6784714285714286,2.571428571428571,1.6942857142857144,2.113857142857143,2.2154714285714285,3.406857142857143,2.6950857142857143,2.950214285714286
11-9021.00,Construction Managers,3.9,4.1,2.42,3.7,3.85,3.58,3.5,4.89,3.8,3.68,2.5910714285714285,2.6950857142857143,2.7742857142857145,1.1222285714285714,2.4522285714285714,2.877142857142857,1.5696428571428571,2.41,1.7200000000000002,3.347142857142857,1.2592,2.0028571428571427,2.3428571428571425,1.0664285714285715,2.3857142857142857,1.0942857142857143,1.32,2.894285714285714,3.092142857142857,2.765714285714286,1.077942857142857,2.2155,1.197142857142857,1.9842857142857144,1.0357142857142856,1.9449142857142856,1.5485714285714285,2.426285714285714,2.2308,2.6950857142857143,1.8914285714285717,2.6950857142857143,1.9657142857142855,3.315785714285714,2.3392857142857144,2.6625,1.0442857142857145,3.2982142857142858,1.9857142857142855,2.354914285714286,1.0535714285714286,1.0,2.1635714285714283,1.93,1.0020571428571428,2.9522285714285714,3.582857142857143,1.6875,2.765714285714286,2.8363428571428573,2.0608,1.8057142857142856,1.0,2.275,1.8914285714285717,2.524285714285714,2.369814285714286,2.196428571428572,2.992857142857143,2.821428571428571,1.4249999999999998,2.748571428571428,2.645714285714285,2.8514285714285714,2.6307857142857145,2.3428571428571425,2.877142857142857,1.0885714285714283,2.524285714285714,2.3857142857142857,2.5428571428571427,2.542057142857143,2.765714285714286,3.321428571428572,2.765714285714286,1.231428571428571,2.4485714285714284,2.734342857142857,3.6,2.928571428571429,3.0439285714285718
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",4.44,4.48,1.0,4.03,1.11,2.93,4.01,4.9,4.58,4.25,1.6519999999999997,2.596342857142857,2.4649,1.0,1.9449142857142856,2.765714285714286,1.0159,1.817485714285714,1.1607142857142858,2.9624,1.1408,1.25,2.011914285714286,1.0,1.7734857142857143,1.077942857142857,1.0535714285714286,2.645714285714285,3.5022571428571427,2.44,1.0,3.028914285714286,1.0,2.4522285714285714,1.0,1.6875,1.068142857142857,2.2968571428571427,2.2308,2.7142857142857144,1.302857142857143,2.894285714285714,1.1257142857142857,2.9756,1.7734857142857143,2.470285714285714,1.0,2.2067714285714284,1.0896,1.7734857142857143,1.0,1.0,1.7200000000000002,1.0935,1.0,2.596342857142857,2.8790285714285715,1.8571428571428568,2.524285714285714,2.571428571428571,1.9449142857142856,1.3571428571428572,1.0,1.9449142857142856,1.7385714285714284,1.9449142857142856,2.790057142857143,1.9006857142857143,2.6497,2.765714285714286,1.1106285714285715,2.765714285714286,2.3857142857142857,2.765714285714286,2.1214285714285714,1.0552,2.7142857142857144,1.0,2.44,2.023657142857143,2.596342857142857,1.9842857142857144,2.7142857142857144,2.715657142857143,2.765714285714286,1.0442857142857145,2.8020571428571426,2.4960000000000004,2.9636571428571425,2.877142857142857,2.698057142857144
