O*NET-SOC Code,Title,Complex Problem Solving ,Critical Thinking ,Systems Analysis ,Deductive Reasoning ,Inductive Reasoning ,Mathematical Reasoning ,Judgment and Decision Making ,Making Decisions and Solving Problems ,Systems Evaluation ,Operations Analysis ,Analyzing Data or Information ,Troubleshooting ,Active Learning ,Learning Strategies ,Oral Comprehension ,Reading Comprehension ,Written Comprehension ,Fluency of Ideas ,Visualization ,Science ,Working with Computers ,Programming ,Technology Design ,Updating and Using Relevant Knowledge ,"Determine Tasks, Priorities and Goals",Written Expression 
49-9092.00,Commercial Divers,2.0028571428571427,2.5428571428571427,1.7385714285714284,2.31,2.25,1.32,2.044642857142857,2.992571428571429,1.5785714285714287,1.22,1.6964571428571429,2.0028571428571427,1.8914285714285717,1.8057142857142856,2.782857142857143,2.125,2.125,1.8571428571428568,2.023657142857143,1.4821428571428572,1.3895,1.0,1.0942857142857143,2.6512,4.03,1.8914285714285717
49-9094.00,Locksmiths and Safe Repairers,1.7142857142857144,2.0608,1.51,2.02,1.9085714285714288,1.4285714285714286,1.6391999999999998,2.924628571428572,1.3392000000000002,1.0089285714285714,2.1492,1.8571428571428568,1.6364285714285711,1.4179428571428572,1.9642857142857144,1.8571428571428568,1.8571428571428568,1.5785714285714287,2.4522285714285714,1.0,2.161,1.0549142857142857,1.0942857142857143,3.108228571428572,3.65,1.7934857142857146
49-9095.00,Manufactured Building and Mobile Home Installers,2.105,2.2767857142857144,1.655,2.2342,1.9889285714285716,1.5239285714285713,2.071428571428572,4.042714285714286,1.6665142857142858,1.3571428571428572,1.651342857142857,2.044642857142857,2.02,2.0608,2.3857142857142857,1.9449142857142856,1.9285714285714288,1.9257142857142855,2.6696428571428568,1.077942857142857,1.351314285714286,1.0,1.2142857142857144,3.597314285714285,4.22,1.7514285714285711
49-9096.00,Riggers,1.8571428571428568,1.9085714285714288,1.3392000000000002,1.8571428571428568,1.8571428571428568,1.0535714285714286,1.8571428571428568,2.6058142857142856,1.3392000000000002,1.3392000000000002,1.9442285714285716,1.7734857142857143,1.5207142857142857,1.0992,2.0028571428571427,1.7208,1.7857142857142856,1.4179428571428572,2.1750857142857143,1.0271428571428571,1.4127142857142858,1.0,1.0442857142857145,2.476985714285714,3.68,1.4691999999999998
49-9097.00,Signal and Track Switch Repairers,2.02,2.327857142857143,1.4435714285714285,2.205357142857143,2.086428571428572,1.5357142857142858,1.822857142857143,2.0338857142857147,1.4435714285714285,1.0042857142857142,1.530014285714286,2.782857142857143,1.8057142857142856,1.6364285714285711,2.071428571428571,1.7734857142857143,1.8057142857142856,1.34,2.354914285714286,1.0942857142857143,1.552871428571429,1.1257142857142857,1.0442857142857145,2.028928571428572,4.49,1.8057142857142856
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",1.4906285714285716,1.8328571428571427,1.3392000000000002,1.7934857142857146,1.6714285714285717,1.268571428571429,1.7036571428571428,2.6070857142857142,1.3008,1.0664285714285715,1.6709714285714283,1.9449142857142856,1.5785714285714287,1.4542857142857144,2.096342857142857,1.4906285714285716,1.4821428571428572,1.2857142857142856,1.9285714285714288,1.0020571428571428,1.2671428571428571,1.0206285714285714,1.0549142857142857,2.7108857142857143,3.73,1.32
49-9099.01,Geothermal Technicians,1.872228571428572,2.0028571428571427,1.8571428571428568,2.327857142857143,1.9449142857142856,1.8057142857142856,1.9085714285714288,3.047114285714286,1.8057142857142856,1.231428571428571,2.2116571428571428,2.4035714285714285,1.9085714285714288,1.36,2.1357142857142857,2.0028571428571427,1.8571428571428568,1.75,2.205357142857143,1.32,2.2482285714285712,1.1408,1.1885714285714286,3.0128,3.88,1.9085714285714288
51-1011.00,First-Line Supervisors of Production and Operating Workers,2.096342857142857,2.4732142857142856,1.9085714285714288,2.4732142857142856,2.354914285714286,1.822857142857143,2.216428571428572,2.963028571428572,1.8571428571428568,1.7385714285714284,2.191771428571429,1.4464285714285716,1.9449142857142856,1.9449142857142856,2.7142857142857144,2.3392857142857144,2.422142857142857,1.9842857142857144,1.9449142857142856,1.0442857142857145,2.2792,1.0135714285714286,1.1785714285714286,2.5276,4.21,2.4035714285714285
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",1.822857142857143,1.9449142857142856,1.7734857142857143,1.9842857142857144,1.8571428571428568,1.3785714285714286,1.8571428571428568,2.5238,1.7036571428571428,1.1734857142857142,2.205214285714286,1.7734857142857143,1.8057142857142856,1.6665142857142858,2.1357142857142857,1.8914285714285717,2.096342857142857,1.7734857142857143,2.3192,1.1607142857142858,2.0506,1.0714285714285714,1.268571428571429,2.8492,3.82,1.7385714285714284
51-2021.00,"Coil Winders, Tapers, and Finishers",1.3706285714285715,1.7734857142857143,1.2142857142857144,1.7485714285714289,1.7036571428571428,1.1071428571428572,1.625,2.6927714285714286,1.157142857142857,1.0442857142857145,1.6494428571428572,1.268571428571429,1.335714285714286,1.268571428571429,1.822857142857143,1.7385714285714284,1.7385714285714284,1.2857142857142856,1.4435714285714285,1.0,1.4260000000000002,1.0,1.0803571428571428,1.973614285714285,3.7,1.394285714285714
51-2022.00,Electrical and Electronic Equipment Assemblers,1.5785714285714287,1.8571428571428568,1.2957142857142858,1.8571428571428568,1.9449142857142856,1.2142857142857144,1.7934857142857146,2.498628571428571,1.2678571428571428,1.0549142857142857,1.9019,1.4285714285714286,1.6364285714285711,1.32,2.25,2.0028571428571427,1.9085714285714288,1.5508,2.1357142857142857,1.1885714285714286,1.6397285714285714,1.0089285714285714,1.0803571428571428,2.1978,3.66,1.655
51-2023.00,Electromechanical Equipment Assemblers,1.4542857142857144,1.822857142857143,1.3008,1.9085714285714288,1.8571428571428568,1.3008,1.6391999999999998,2.224685714285714,1.24,1.0803571428571428,1.9476,1.8914285714285717,1.4179428571428572,1.2036571428571428,1.8914285714285717,1.8571428571428568,1.822857142857143,1.3392000000000002,2.06,1.2857142857142856,1.7948285714285714,1.0357142857142856,1.1257142857142857,2.468414285714286,3.48,1.7036571428571428
51-2031.00,Engine and Other Machine Assemblers,1.604285714285714,1.8571428571428568,1.394285714285714,1.8571428571428568,1.8571428571428568,1.2857142857142856,1.5785714285714287,2.206857142857143,1.32,1.0803571428571428,1.5398714285714286,1.8057142857142856,1.4435714285714285,1.2857142857142856,1.8914285714285717,1.9449142857142856,1.8914285714285717,1.3571428571428572,2.2471428571428573,1.2036571428571428,1.563314285714286,1.0803571428571428,1.1257142857142857,2.3842857142857143,3.6,1.4017857142857142
51-2041.00,Structural Metal Fabricators and Fitters,1.3392000000000002,1.68,1.0664285714285715,1.8571428571428568,1.7734857142857143,1.289285714285714,1.4179428571428572,2.6441,1.0664285714285715,1.1257142857142857,1.6598714285714284,1.3392000000000002,1.335714285714286,1.0803571428571428,1.8057142857142856,1.7485714285714289,1.8057142857142856,1.1792,2.1357142857142857,1.0803571428571428,1.5544000000000002,1.0,1.0549142857142857,2.797942857142857,3.72,1.4179428571428572
51-2051.00,Fiberglass Laminators and Fabricators,1.822857142857143,1.7734857142857143,1.3571428571428572,1.822857142857143,1.822857142857143,1.394285714285714,1.7036571428571428,2.5908,1.3392000000000002,1.0042857142857142,1.593057142857143,1.4435714285714285,1.7385714285714284,1.6364285714285711,1.9642857142857144,1.7857142857142856,1.822857142857143,1.655,2.086428571428572,1.1071428571428572,1.2590714285714286,1.0,1.1106285714285715,1.9396,2.57,1.6063428571428573
51-2061.00,Timing Device Assemblers and Adjusters,1.6875,1.7734857142857143,1.3008,1.822857142857143,1.7734857142857143,1.3571428571428572,1.655,2.352228571428572,1.2857142857142856,1.077942857142857,1.7475428571428573,1.8421428571428573,1.36,1.32,1.9085714285714288,1.655,1.6665142857142858,1.4691999999999998,2.023657142857143,1.25,1.4524,1.0271428571428571,1.077942857142857,2.0025714285714287,4.09,1.5508
51-2092.00,Team Assemblers,1.7036571428571428,1.822857142857143,1.3571428571428572,1.872228571428572,1.822857142857143,1.1785714285714286,1.6875,2.4026428571428573,1.32,1.0336571428571428,1.6062142857142856,1.3392000000000002,1.3785714285714286,1.4179428571428572,2.06,1.822857142857143,1.8571428571428568,1.4179428571428572,1.8571428571428568,1.0,1.762742857142857,1.0549142857142857,1.0357142857142856,1.9128571428571428,3.56,1.8571428571428568
51-3011.00,Bakers,1.3571428571428572,1.8571428571428568,1.2857142857142856,1.822857142857143,1.7385714285714284,1.289285714285714,1.7857142857142856,1.8966285714285716,1.2857142857142856,1.268571428571429,1.2919999999999998,1.2000000000000002,1.8571428571428568,1.3571428571428572,2.1635714285714283,1.7385714285714284,1.822857142857143,1.6875,1.8057142857142856,1.0942857142857143,1.2817142857142856,1.0,1.0942857142857143,1.5996571428571429,4.23,1.51
51-3021.00,Butchers and Meat Cutters,1.6714285714285717,1.8571428571428568,1.394285714285714,1.7200000000000002,1.7200000000000002,1.4542857142857144,1.6391999999999998,2.329642857142857,1.394285714285714,1.1071428571428572,1.6501428571428571,1.268571428571429,1.4542857142857144,1.3571428571428572,1.9085714285714288,1.8571428571428568,1.7734857142857143,1.4017857142857142,1.7385714285714284,1.0089285714285714,1.51,1.0020571428571428,1.0271428571428571,1.9374,3.53,1.36
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",1.4179428571428572,1.822857142857143,1.0992,1.6875,1.5625,1.24,1.605714285714286,2.509257142857143,1.0992,1.0020571428571428,2.0698857142857143,1.3571428571428572,1.4435714285714285,1.4017857142857142,1.8571428571428568,1.4435714285714285,1.5677714285714286,1.302857142857143,1.6428571428571428,1.0,1.2638285714285713,1.0,1.0089285714285714,2.496857142857143,2.88,1.4906285714285716
51-3023.00,Slaughterers and Meat Packers,1.22,1.3706285714285715,1.1408,1.4628571428571429,1.4628571428571429,1.1106285714285715,1.25,1.568285714285714,1.1408,1.0020571428571428,1.2713857142857143,1.2208,1.2142857142857144,1.1785714285714286,1.7857142857142856,1.22,1.22,1.1106285714285715,1.28,1.0,1.05,1.0,1.0,1.4031,3.43,1.1734857142857142
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",1.7857142857142856,1.9085714285714288,1.289285714285714,1.7734857142857143,1.7200000000000002,1.0442857142857145,1.7485714285714289,2.928571428571429,1.2142857142857144,1.1885714285714286,2.0845714285714285,1.4017857142857142,1.5614285714285714,1.5357142857142858,1.9449142857142856,1.872228571428572,1.7200000000000002,1.3392000000000002,1.8057142857142856,1.0942857142857143,2.0064,1.0089285714285714,1.0357142857142856,1.8830285714285715,3.16,1.822857142857143
51-3092.00,Food Batchmakers,1.7036571428571428,1.872228571428572,1.2142857142857144,1.7734857142857143,1.7734857142857143,1.3785714285714286,1.6391999999999998,2.4496,1.2142857142857144,1.22,2.168328571428572,1.32,1.5300000000000002,1.32,2.0028571428571427,1.9085714285714288,1.9085714285714288,1.3785714285714286,1.4435714285714285,1.25,2.013257142857143,1.0020571428571428,1.0357142857142856,2.0654285714285714,2.76,1.6875
51-3093.00,Food Cooking Machine Operators and Tenders,1.6391999999999998,1.68,1.197142857142857,1.7734857142857143,1.7385714285714284,1.268571428571429,1.5625,2.390757142857143,1.2592,1.0664285714285715,1.9018571428571431,1.22,1.5508,1.32,2.02,1.8328571428571427,1.9792,1.2857142857142856,1.4017857142857142,1.1734857142857142,1.517885714285714,1.0089285714285714,1.0206285714285714,2.175,4.75,1.625
51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",1.7485714285714289,1.8328571428571427,1.4435714285714285,1.8571428571428568,1.7036571428571428,1.3008,1.8328571428571427,2.7782142857142857,1.4435714285714285,1.147857142857143,1.7975142857142856,1.7857142857142856,1.5207142857142857,1.3785714285714286,1.8914285714285717,1.7734857142857143,1.7734857142857143,1.2857142857142856,1.8914285714285717,1.1408,1.7965714285714285,1.0357142857142856,1.1106285714285715,2.105714285714286,2.99,1.32
51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",1.6364285714285711,1.7734857142857143,1.25,1.8571428571428568,1.8571428571428568,1.3008,1.655,2.3338,1.25,1.1408,1.5689285714285712,1.7385714285714284,1.4179428571428572,1.4435714285714285,2.0608,1.872228571428572,1.9642857142857144,1.3785714285714286,1.8914285714285717,1.0336571428571428,1.6788571428571428,1.0089285714285714,1.1106285714285715,2.156628571428571,3.52,1.7385714285714284
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",1.7857142857142856,1.9085714285714288,1.6875,1.9642857142857144,1.872228571428572,1.4542857142857144,1.822857142857143,3.3878857142857144,1.595,1.12,2.2320714285714285,1.8571428571428568,1.8571428571428568,1.7385714285714284,2.023657142857143,1.822857142857143,1.9085714285714288,1.4017857142857142,1.8571428571428568,1.0206285714285714,1.9503,1.0549142857142857,1.0942857142857143,2.6493857142857142,3.76,1.6391999999999998
51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",1.6063428571428573,1.8571428571428568,1.2036571428571428,1.8571428571428568,1.8571428571428568,1.2857142857142856,1.7036571428571428,2.3965,1.268571428571429,1.0942857142857143,1.653657142857143,1.8571428571428568,1.5300000000000002,1.2857142857142856,1.8571428571428568,1.75,1.8571428571428568,1.2857142857142856,1.8571428571428568,1.0357142857142856,1.388,1.0,1.0803571428571428,1.6170714285714285,2.94,1.4691999999999998
51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",1.7485714285714289,1.8571428571428568,1.36,1.8571428571428568,1.8571428571428568,1.5207142857142857,1.822857142857143,2.765028571428571,1.268571428571429,1.147857142857143,2.266371428571429,1.7200000000000002,1.5300000000000002,1.3392000000000002,1.9449142857142856,1.9085714285714288,1.872228571428572,1.4906285714285716,2.023657142857143,1.12,2.5944571428571432,1.0178571428571428,1.1257142857142857,2.661142857142857,4.03,1.7857142857142856
51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",1.7385714285714284,1.822857142857143,1.4435714285714285,1.872228571428572,1.822857142857143,1.5,1.822857142857143,2.2411142857142856,1.3785714285714286,1.0885714285714283,1.3894000000000002,1.7485714285714289,1.5207142857142857,1.3571428571428572,1.8571428571428568,1.872228571428572,1.9085714285714288,1.4017857142857142,2.023657142857143,1.0357142857142856,1.8683714285714288,1.0803571428571428,1.0664285714285715,2.404,4.06,1.3785714285714286
51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",1.6364285714285711,1.6364285714285711,1.2857142857142856,1.8571428571428568,1.7734857142857143,1.4435714285714285,1.604285714285714,2.780571428571428,1.2857142857142856,1.0942857142857143,2.402014285714285,1.6364285714285711,1.2857142857142856,1.268571428571429,1.9085714285714288,1.822857142857143,1.8571428571428568,1.32,1.9085714285714288,1.0803571428571428,2.7871428571428574,1.1257142857142857,1.0803571428571428,2.4934857142857147,3.4,1.394285714285714
51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",1.595,1.9085714285714288,1.3392000000000002,1.9085714285714288,1.8571428571428568,1.595,1.5508,3.0416000000000003,1.268571428571429,1.157142857142857,1.957028571428572,1.6875,1.5508,1.3392000000000002,1.9842857142857144,1.7385714285714284,1.8571428571428568,1.4906285714285716,1.9449142857142856,1.0206285714285714,2.072685714285714,1.0357142857142856,1.0664285714285715,2.5031714285714286,3.35,1.5508
51-4041.00,Machinists,1.8571428571428568,1.9449142857142856,1.4542857142857144,2.044642857142857,1.8571428571428568,1.7734857142857143,1.6875,2.611828571428572,1.4821428571428572,1.268571428571429,1.851314285714286,1.822857142857143,1.7200000000000002,1.3808,1.9449142857142856,1.8057142857142856,1.8571428571428568,1.6665142857142858,2.1750857142857143,1.0535714285714286,2.1193142857142853,1.12,1.2363428571428572,2.474971428571429,3.89,1.7200000000000002
51-4051.00,Metal-Refining Furnace Operators and Tenders,1.822857142857143,1.8571428571428568,1.4179428571428572,1.872228571428572,1.822857142857143,1.4285714285714286,1.6875,2.6191,1.4906285714285716,1.0803571428571428,1.9137142857142857,1.7385714285714284,1.5693714285714286,1.3571428571428572,1.8057142857142856,1.822857142857143,1.7734857142857143,1.2857142857142856,1.8057142857142856,1.231428571428571,1.457542857142857,1.0,1.0089285714285714,2.14,3.52,1.5625
51-4052.00,"Pourers and Casters, Metal",1.4542857142857144,1.8571428571428568,1.197142857142857,1.7734857142857143,1.6875,1.2142857142857144,1.8571428571428568,2.024571428571429,1.1885714285714286,1.0942857142857143,1.5543,1.5357142857142858,1.3571428571428572,1.3571428571428572,1.8571428571428568,1.655,1.595,1.268571428571429,1.655,1.1257142857142857,1.5098571428571428,1.0089285714285714,1.0206285714285714,2.047657142857143,3.03,1.2857142857142856
51-4061.00,"Model Makers, Metal and Plastic",1.655,2.044642857142857,1.2464285714285714,2.02,1.822857142857143,1.625,1.7857142857142856,2.437257142857143,1.2592,1.4691999999999998,1.8414857142857144,1.9285714285714288,1.5614285714285714,1.2857142857142856,2.275,1.7734857142857143,2.1142857142857143,1.625,2.524285714285714,1.0664285714285715,1.8685714285714283,1.1785714285714286,1.268571428571429,2.4652000000000003,3.48,1.7485714285714289
51-4062.00,"Patternmakers, Metal and Plastic",1.7857142857142856,1.8571428571428568,1.32,1.9085714285714288,1.822857142857143,1.4179428571428572,1.6714285714285717,2.5445714285714285,1.3392000000000002,1.4691999999999998,1.5794285714285716,1.3571428571428572,1.5207142857142857,1.32,1.8571428571428568,1.8571428571428568,1.8571428571428568,1.7036571428571428,2.086428571428572,1.0357142857142856,1.936785714285714,1.2000000000000002,1.25,2.5435,3.84,1.7200000000000002
51-4071.00,Foundry Mold and Coremakers,1.4906285714285716,1.6714285714285717,1.16,1.5693714285714286,1.4906285714285716,1.1785714285714286,1.5207142857142857,1.9362,1.1257142857142857,1.0664285714285715,1.3910714285714283,1.32,1.4179428571428572,1.2142857142857144,1.822857142857143,1.3571428571428572,1.32,1.2142857142857144,1.8571428571428568,1.0089285714285714,1.065,1.0,1.0206285714285714,1.5738,3.96,1.2857142857142856
51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",1.5625,1.7485714285714289,1.0992,1.9257142857142855,1.7485714285714289,1.3785714285714286,1.5625,2.188,1.28,1.2036571428571428,1.5916,1.7385714285714284,1.604285714285714,1.4017857142857142,1.9449142857142856,1.9085714285714288,1.9085714285714288,1.36,1.8571428571428568,1.0042857142857142,1.4020428571428571,1.0271428571428571,1.0271428571428571,1.9984,3.85,1.5300000000000002
51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",1.8571428571428568,1.8914285714285717,1.4435714285714285,1.8571428571428568,1.8571428571428568,1.4285714285714286,1.9085714285714288,3.3904,1.3785714285714286,1.268571428571429,2.7279714285714287,1.8571428571428568,1.7734857142857143,1.542142857142857,2.096342857142857,1.8571428571428568,1.9085714285714288,1.6391999999999998,2.3192,1.0135714285714286,2.4972142857142856,1.1408,1.157142857142857,2.9242285714285714,3.38,1.7734857142857143
51-4111.00,Tool and Die Makers,1.8571428571428568,1.9449142857142856,1.625,1.9449142857142856,1.8571428571428568,1.7485714285714289,1.9085714285714288,2.8821428571428567,1.4691999999999998,1.837942857142857,1.6487714285714286,1.822857142857143,1.8914285714285717,1.3392000000000002,2.1750857142857143,1.837942857142857,1.9657142857142855,1.7385714285714284,2.524285714285714,1.1339285714285714,2.0664,1.0549142857142857,1.7200000000000002,2.5383142857142857,4.42,1.8057142857142856
51-4121.00,"Welders, Cutters, Solderers, and Brazers",1.5357142857142858,1.6391999999999998,1.3125,1.8571428571428568,1.7734857142857143,1.28,1.7036571428571428,1.8232,1.24,1.12,1.4001714285714286,1.4542857142857144,1.3125,1.2857142857142856,1.8914285714285717,1.4542857142857144,1.4691999999999998,1.4179428571428572,1.9077714285714285,1.0885714285714283,1.2573142857142858,1.0,1.0535714285714286,1.6147428571428573,3.38,1.1607142857142858
51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",1.822857142857143,1.8571428571428568,1.24,1.8571428571428568,1.8571428571428568,1.197142857142857,1.6875,2.5138,1.3392000000000002,1.1408,1.841,1.4017857142857142,1.4628571428571429,1.268571428571429,1.8057142857142856,1.8571428571428568,1.7734857142857143,1.32,2.044642857142857,1.0942857142857143,1.5137714285714288,1.0020571428571428,1.0549142857142857,2.5128,3.19,1.4542857142857144
51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",1.655,1.8571428571428568,1.3392000000000002,1.9085714285714288,1.7734857142857143,1.5,1.7485714285714289,2.0226571428571427,1.3008,1.2036571428571428,1.5181428571428572,1.6875,1.655,1.6364285714285711,1.9285714285714288,1.8057142857142856,1.8571428571428568,1.268571428571429,1.9449142857142856,1.16,2.028428571428571,1.0942857142857143,1.0,1.873557142857143,3.58,1.7036571428571428
51-4192.00,"Layout Workers, Metal and Plastic",1.822857142857143,1.8914285714285717,1.3008,2.0028571428571427,1.8571428571428568,1.872228571428572,1.7857142857142856,2.6188,1.3008,1.3571428571428572,2.0881,1.32,1.655,1.32,2.0,1.822857142857143,1.9085714285714288,1.6875,2.524285714285714,1.0135714285714286,1.3219714285714286,1.0020571428571428,1.0549142857142857,2.591928571428572,3.33,1.6714285714285717
51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",1.5207142857142857,1.7857142857142856,1.231428571428571,1.8571428571428568,1.8571428571428568,1.197142857142857,1.5693714285714286,2.748571428571428,1.231428571428571,1.2036571428571428,1.6964285714285716,1.4435714285714285,1.3392000000000002,1.3785714285714286,2.205357142857143,1.872228571428572,1.8057142857142856,1.4435714285714285,1.5357142857142858,1.268571428571429,1.2045571428571429,1.0,1.0271428571428571,2.2288,3.21,1.7200000000000002
51-4194.00,"Tool Grinders, Filers, and Sharpeners",1.7385714285714284,1.9257142857142855,1.4821428571428572,1.8571428571428568,1.7036571428571428,1.7734857142857143,1.7385714285714284,2.2341571428571427,1.4017857142857142,1.1734857142857142,1.5692285714285714,1.822857142857143,1.655,1.51,1.837942857142857,1.8057142857142856,1.9085714285714288,1.4435714285714285,2.1492,1.0020571428571428,1.8128285714285712,1.0357142857142856,1.1408,1.8657142857142857,3.76,1.51
51-5111.00,Prepress Technicians and Workers,1.822857142857143,1.9085714285714288,1.4435714285714285,1.8571428571428568,1.9642857142857144,1.3571428571428572,1.822857142857143,2.900514285714286,1.4435714285714285,1.2142857142857144,1.7158857142857142,1.3392000000000002,1.8057142857142856,1.4435714285714285,1.9449142857142856,1.8571428571428568,1.9085714285714288,1.6665142857142858,2.044642857142857,1.077942857142857,3.196,1.0942857142857143,1.1071428571428572,3.3609714285714287,3.84,1.8057142857142856
51-5112.00,Printing Press Operators,1.822857142857143,1.9449142857142856,1.3785714285714286,1.9449142857142856,1.8571428571428568,1.2857142857142856,1.872228571428572,3.333228571428571,1.3785714285714286,1.0664285714285715,2.2030857142857143,1.9449142857142856,1.7734857142857143,1.3392000000000002,2.023657142857143,1.9449142857142856,1.9085714285714288,1.6063428571428573,1.9449142857142856,1.0,2.208571428571429,1.0442857142857145,1.0535714285714286,2.470285714285714,4.02,1.75
51-5113.00,Print Binding and Finishing Workers,1.822857142857143,1.9642857142857144,1.4542857142857144,1.9257142857142855,1.872228571428572,1.25,1.8328571428571427,2.6282428571428573,1.4691999999999998,1.0178571428571428,1.7851857142857144,1.6364285714285711,1.51,1.6171428571428572,2.19,1.872228571428572,1.872228571428572,1.5357142857142858,2.086428571428572,1.0020571428571428,1.6012857142857142,1.077942857142857,1.0885714285714283,1.8584,3.46,1.7385714285714284
51-6011.00,Laundry and Dry-Cleaning Workers,1.4435714285714285,1.625,1.231428571428571,1.6875,1.625,1.0992,1.5300000000000002,1.729,1.2142857142857144,1.077942857142857,1.1829142857142858,1.36,1.4906285714285716,1.3785714285714286,1.822857142857143,1.5300000000000002,1.5625,1.32,1.394285714285714,1.0,1.2262857142857144,1.0,1.0,1.245142857142857,3.18,1.2857142857142856
51-6021.00,"Pressers, Textile, Garment, and Related Materials",1.3125,1.4821428571428572,1.077942857142857,1.4542857142857144,1.4179428571428572,1.0549142857142857,1.3392000000000002,1.8104285714285715,1.157142857142857,1.0357142857142856,1.2833714285714286,1.3125,1.24,1.1071428571428572,1.4285714285714286,1.25,1.22,1.197142857142857,1.32,1.0,1.1726285714285714,1.0,1.0357142857142856,1.6128571428571428,3.95,1.157142857142857
51-6031.00,Sewing Machine Operators,1.5300000000000002,1.5300000000000002,1.2036571428571428,1.7857142857142856,1.5693714285714286,1.231428571428571,1.5,1.6636857142857144,1.1408,1.0549142857142857,1.2584857142857142,1.32,1.3008,1.32,1.6391999999999998,1.4906285714285716,1.5785714285714287,1.1734857142857142,1.8571428571428568,1.0,1.1695428571428572,1.0,1.0,1.6061714285714286,3.29,1.268571428571429
51-6041.00,Shoe and Leather Workers and Repairers,1.4179428571428572,1.822857142857143,1.157142857142857,1.822857142857143,1.68,1.197142857142857,1.6391999999999998,2.222785714285714,1.062857142857143,1.0664285714285715,1.5645142857142855,1.268571428571429,1.4435714285714285,1.077942857142857,1.8571428571428568,1.604285714285714,1.6875,1.2678571428571428,1.8571428571428568,1.0,1.3205714285714285,1.0,1.0206285714285714,1.5061714285714287,4.29,1.3785714285714286
51-6042.00,Shoe Machine Operators and Tenders,1.5785714285714287,1.7142857142857144,1.3008,1.6875,1.6875,1.268571428571429,1.5207142857142857,1.6384,1.32,1.0942857142857143,1.3895285714285714,1.6875,1.3008,1.2208,1.7734857142857143,1.872228571428572,1.7200000000000002,1.3571428571428572,1.7734857142857143,1.0020571428571428,1.523457142857143,1.0135714285714286,1.0206285714285714,1.8561142857142856,3.82,1.2857142857142856
51-6051.00,"Sewers, Hand",1.4906285714285716,1.4542857142857144,1.268571428571429,1.5625,1.4435714285714285,1.25,1.604285714285714,2.4652857142857143,1.1339285714285714,1.1885714285714286,1.424642857142857,1.197142857142857,1.394285714285714,1.2857142857142856,1.5508,1.4821428571428572,1.2857142857142856,1.4542857142857144,1.9842857142857144,1.0,1.1573714285714285,1.0020571428571428,1.0206285714285714,2.0671142857142857,4.19,1.268571428571429
51-6052.00,"Tailors, Dressmakers, and Custom Sewers",1.6063428571428573,1.8571428571428568,1.1785714285714286,1.6665142857142858,1.6364285714285711,1.2036571428571428,1.6875,2.2815000000000003,1.1785714285714286,1.4179428571428572,1.4074285714285717,1.2208,1.6063428571428573,1.25,2.354914285714286,1.6063428571428573,1.7734857142857143,1.8057142857142856,2.3906285714285715,1.0,1.024,1.0,1.1257142857142857,2.2192,3.9,1.655
51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,1.4906285714285716,1.7385714285714284,1.32,1.872228571428572,1.7485714285714289,1.4179428571428572,1.604285714285714,2.7187142857142854,1.32,1.0992,2.037057142857143,1.5207142857142857,1.3392000000000002,1.2857142857142856,1.9085714285714288,1.7385714285714284,1.6875,1.4285714285714286,1.8571428571428568,1.0549142857142857,1.801685714285714,1.0271428571428571,1.0549142857142857,2.539657142857143,3.29,1.4285714285714286
51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",1.655,1.7385714285714284,1.4435714285714285,1.8571428571428568,1.7036571428571428,1.268571428571429,1.7036571428571428,1.856985714285714,1.3392000000000002,1.1339285714285714,1.5296285714285711,1.8571428571428568,1.4285714285714286,1.2857142857142856,1.8571428571428568,1.655,1.6875,1.2857142857142856,2.0,1.0,1.6940714285714285,1.0803571428571428,1.0803571428571428,1.5925714285714283,2.34,1.32
