O*NET-SOC Code,Title,Thinking Creatively ,Originality ,Category Flexibility ,Flexibility of Closure ,Dynamic Flexibility ,Extent Flexibility 
47-2152.00,"Plumbers, Pipefitters, and Steamfitters",2.103142857142857,1.5614285714285714,1.8839285714285712,1.9285714285714288,1.1408,2.023657142857143
47-2152.04,Solar Thermal Installers and Technicians,2.7607857142857144,1.8057142857142856,1.8914285714285717,2.044642857142857,1.0336571428571428,2.1492
47-2161.00,Plasterers and Stucco Masons,2.2177,1.5300000000000002,1.7734857142857143,1.5207142857142857,1.0442857142857145,2.2928571428571427
47-2171.00,Reinforcing Iron and Rebar Workers,1.6826285714285716,1.32,1.7485714285714289,1.6714285714285717,1.1257142857142857,2.2928571428571427
47-2181.00,Roofers,2.2837,1.4017857142857142,1.7200000000000002,1.5508,1.1408,2.4732142857142856
47-2211.00,Sheet Metal Workers,1.9528571428571428,1.4821428571428572,1.9449142857142856,1.9085714285714288,1.0535714285714286,1.8914285714285717
47-2221.00,Structural Iron and Steel Workers,1.8848000000000005,1.625,1.7857142857142856,1.7385714285714284,1.0178571428571428,2.524285714285714
47-2231.00,Solar Photovoltaic Installers,2.055357142857143,1.4691999999999998,1.8571428571428568,1.6875,1.0042857142857142,1.9842857142857144
47-3011.00,"Helpers--Brickmasons, Blockmasons, Stonemasons, and Tile and Marble Setters",2.2096,1.25,1.6391999999999998,1.625,1.197142857142857,2.1635714285714283
47-3012.00,Helpers--Carpenters,2.1438571428571427,1.51,1.7857142857142856,1.394285714285714,1.0135714285714286,2.023657142857143
47-3013.00,Helpers--Electricians,2.7381857142857142,1.3785714285714286,1.7734857142857143,1.51,1.0206285714285714,2.2308
47-3014.00,"Helpers--Painters, Paperhangers, Plasterers, and Stucco Masons",1.3839285714285714,1.3034857142857144,1.595,1.3571428571428572,1.0271428571428571,2.275
47-3015.00,"Helpers--Pipelayers, Plumbers, Pipefitters, and Steamfitters",3.0332,1.32,1.7385714285714284,1.32,1.0664285714285715,2.205357142857143
47-3016.00,Helpers--Roofers,2.7576285714285715,1.3125,1.6714285714285717,1.8571428571428568,1.1339285714285714,2.1750857142857143
47-4011.00,Construction and Building Inspectors,1.9270857142857143,1.75,1.9449142857142856,1.9449142857142856,1.0,1.2857142857142856
47-4011.01,Energy Auditors,2.0610285714285714,1.8571428571428568,2.044642857142857,2.125,1.0,1.5892857142857142
47-4021.00,Elevator and Escalator Installers and Repairers,1.4637857142857142,1.6875,1.9449142857142856,1.9085714285714288,1.0089285714285714,2.275
47-4031.00,Fence Erectors,1.5306857142857142,1.22,1.4906285714285716,1.4179428571428572,1.0442857142857145,1.9657142857142855
47-4041.00,Hazardous Materials Removal Workers,1.8787,1.6875,2.25,1.8914285714285717,1.0042857142857142,1.9842857142857144
47-4051.00,Highway Maintenance Workers,2.112042857142857,1.32,1.822857142857143,1.9085714285714288,1.0,1.9842857142857144
47-4061.00,Rail-Track Laying and Maintenance Equipment Operators,2.2420857142857145,1.3785714285714286,1.7036571428571428,2.1492,1.0089285714285714,1.9842857142857144
47-4071.00,Septic Tank Servicers and Sewer Pipe Cleaners,1.8365714285714283,1.3571428571428572,1.655,2.0285714285714285,1.0664285714285715,1.9449142857142856
47-4091.00,Segmental Pavers,2.1253714285714285,1.6364285714285711,1.822857142857143,1.4821428571428572,1.0,1.3571428571428572
47-4099.03,Weatherization Installers and Technicians,2.118785714285714,1.5165142857142857,1.8571428571428568,1.9449142857142856,1.0271428571428571,1.9842857142857144
47-5011.00,"Derrick Operators, Oil and Gas",1.5636571428571429,1.3571428571428572,1.7142857142857144,2.19,1.0135714285714286,2.5517
47-5012.00,"Rotary Drill Operators, Oil and Gas",2.3794142857142857,1.5635714285714286,1.9524142857142857,1.822857142857143,1.0,1.6706285714285714
47-5013.00,"Service Unit Operators, Oil and Gas",2.395428571428572,1.5508,1.8571428571428568,1.872228571428572,1.0,1.8571428571428568
47-5022.00,"Excavating and Loading Machine and Dragline Operators, Surface Mining",2.2393857142857145,1.302857142857143,1.7734857142857143,1.8571428571428568,1.0042857142857142,1.6171428571428572
47-5023.00,"Earth Drillers, Except Oil and Gas",2.226285714285714,1.4179428571428572,1.837942857142857,1.8571428571428568,1.0042857142857142,1.4691999999999998
47-5032.00,"Explosives Workers, Ordnance Handling Experts, and Blasters",2.475,1.8057142857142856,2.086428571428572,2.086428571428572,1.0178571428571428,1.9285714285714288
47-5041.00,Continuous Mining Machine Operators,1.8722285714285716,1.36,1.8571428571428568,1.9449142857142856,1.0535714285714286,1.9842857142857144
47-5043.00,"Roof Bolters, Mining",1.4286142857142856,1.3392000000000002,1.6714285714285717,1.6714285714285717,1.1408,2.645714285714285
47-5044.00,"Loading and Moving Machine Operators, Underground Mining",1.5370285714285714,1.197142857142857,1.8571428571428568,1.595,1.0020571428571428,1.8571428571428568
47-5051.00,"Rock Splitters, Quarry",1.5807142857142855,1.268571428571429,1.7734857142857143,1.625,1.0042857142857142,2.096342857142857
47-5071.00,"Roustabouts, Oil and Gas",2.277342857142857,1.302857142857143,1.7385714285714284,1.7857142857142856,1.0442857142857145,2.1635714285714283
47-5081.00,Helpers--Extraction Workers,2.2566571428571427,1.4435714285714285,1.7734857142857143,1.822857142857143,1.0357142857142856,2.096342857142857
49-1011.00,"First-Line Supervisors of Mechanics, Installers, and Repairers",2.722785714285714,1.845,2.1357142857142857,2.1635714285714283,1.0,1.3392000000000002
49-2011.00,"Computer, Automated Teller, and Office Machine Repairers",2.113771428571429,1.7200000000000002,1.8571428571428568,1.7200000000000002,1.0,1.51
49-2021.00,"Radio, Cellular, and Tower Equipment Installers and Repairers",2.9228428571428573,1.5677714285714286,1.9085714285714288,1.75,1.0942857142857143,1.9842857142857144
49-2022.00,"Telecommunications Equipment Installers and Repairers, Except Line Installers",2.294014285714286,1.7200000000000002,1.9085714285714288,2.0608,1.0042857142857142,2.1357142857142857
49-2091.00,Avionics Technicians,2.2155,1.7385714285714284,1.8571428571428568,1.8728571428571428,1.0,1.4249999999999998
49-2092.00,"Electric Motor, Power Tool, and Related Repairers",2.351,1.7200000000000002,1.9285714285714288,1.9449142857142856,1.0042857142857142,1.9657142857142855
49-2093.00,"Electrical and Electronics Installers and Repairers, Transportation Equipment",2.4522142857142857,1.4435714285714285,1.8914285714285717,1.8057142857142856,1.0,2.086428571428572
49-2094.00,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",2.3761428571428573,1.8571428571428568,2.1357142857142857,2.205357142857143,1.0,1.837942857142857
49-2095.00,"Electrical and Electronics Repairers, Powerhouse, Substation, and Relay",2.1397285714285714,1.75,1.8571428571428568,1.9449142857142856,1.0,1.6875
49-2096.00,"Electronic Equipment Installers and Repairers, Motor Vehicles",2.9091571428571426,1.7734857142857143,1.9842857142857144,1.822857142857143,1.0020571428571428,2.4035714285714285
49-2097.00,Audiovisual Equipment Installers and Repairers,2.5238,1.7200000000000002,1.9085714285714288,1.8914285714285717,1.0,1.7200000000000002
49-2098.00,Security and Fire Alarm Systems Installers,1.9395142857142853,1.6364285714285711,1.872228571428572,1.7734857142857143,1.0089285714285714,1.9449142857142856
49-3011.00,Aircraft Mechanics and Service Technicians,2.386,1.7734857142857143,2.125,2.4732142857142856,1.0535714285714286,2.06
49-3021.00,Automotive Body and Related Repairers,2.6475428571428576,1.6391999999999998,1.9085714285714288,1.8571428571428568,1.1257142857142857,2.1085714285714285
49-3022.00,Automotive Glass Installers and Repairers,2.0962,1.2857142857142856,1.5207142857142857,1.32,1.0206285714285714,1.8571428571428568
49-3023.00,Automotive Service Technicians and Mechanics,2.0143,1.6364285714285711,1.8571428571428568,2.125,1.1408,2.36
49-3031.00,Bus and Truck Mechanics and Diesel Engine Specialists,1.9767142857142856,1.6364285714285711,1.8057142857142856,1.9449142857142856,1.0135714285714286,2.3857142857142857
49-3041.00,Farm Equipment Mechanics and Service Technicians,2.257257142857142,1.3392000000000002,1.8571428571428568,2.1492,1.0020571428571428,2.6393714285714287
49-3042.00,"Mobile Heavy Equipment Mechanics, Except Engines",2.5309714285714286,1.7200000000000002,1.9449142857142856,2.044642857142857,1.0271428571428571,2.748571428571428
49-3043.00,Rail Car Repairers,1.971142857142857,1.5300000000000002,1.8571428571428568,2.044642857142857,1.0135714285714286,2.125
49-3051.00,Motorboat Mechanics and Service Technicians,1.8216,1.394285714285714,1.822857142857143,1.8914285714285717,1.0,2.096342857142857
49-3052.00,Motorcycle Mechanics,2.6769142857142856,1.8571428571428568,1.9085714285714288,1.7734857142857143,1.0089285714285714,1.9842857142857144
49-3053.00,Outdoor Power Equipment and Other Small Engine Mechanics,1.7885428571428572,1.4906285714285716,1.8571428571428568,1.8571428571428568,1.0020571428571428,2.023657142857143
49-3091.00,Bicycle Repairers,1.7450714285714286,1.625,1.8571428571428568,1.604285714285714,1.0135714285714286,1.7857142857142856
49-3092.00,Recreational Vehicle Service Technicians,1.9534857142857145,1.6063428571428573,1.8571428571428568,1.8571428571428568,1.0,2.071428571428571
49-3093.00,Tire Repairers and Changers,1.8161714285714283,1.32,1.5625,1.4435714285714285,1.0020571428571428,2.2308
49-9011.00,Mechanical Door Repairers,1.957,1.4906285714285716,1.7734857142857143,1.7036571428571428,1.0135714285714286,2.275
49-9012.00,"Control and Valve Installers and Repairers, Except Mechanical Door",2.189757142857143,1.7385714285714284,1.9449142857142856,1.822857142857143,1.0357142857142856,2.096342857142857
49-9021.00,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",2.1386285714285718,1.655,2.086428571428572,2.096342857142857,1.0885714285714283,2.205357142857143
49-9031.00,Home Appliance Repairers,1.6726,1.5693714285714286,1.75,1.8571428571428568,1.0020571428571428,2.1635714285714283
49-9041.00,Industrial Machinery Mechanics,2.5167571428571427,1.6665142857142858,1.8914285714285717,1.8057142857142856,1.0357142857142856,2.1357142857142857
49-9043.00,"Maintenance Workers, Machinery",2.3662,1.3571428571428572,1.7734857142857143,1.8571428571428568,1.0,1.9449142857142856
49-9044.00,Millwrights,2.394357142857143,1.5785714285714287,1.8571428571428568,1.9449142857142856,1.0135714285714286,2.524285714285714
49-9045.00,"Refractory Materials Repairers, Except Brickmasons",1.6775,1.335714285714286,1.7734857142857143,1.5821428571428573,1.0070571428571429,2.2071428571428573
49-9051.00,Electrical Power-Line Installers and Repairers,1.7774,1.5892857142857142,1.8571428571428568,1.9449142857142856,1.0942857142857143,2.1357142857142857
49-9052.00,Telecommunications Line Installers and Repairers,2.246314285714286,1.51,1.7734857142857143,1.8571428571428568,1.0803571428571428,2.275
49-9061.00,Camera and Photographic Equipment Repairers,2.4406428571428576,1.655,1.8057142857142856,1.6875,1.0,1.0714285714285714
49-9062.00,Medical Equipment Repairers,1.7196285714285715,1.6171428571428572,1.8571428571428568,1.9285714285714288,1.0,1.8571428571428568
49-9063.00,Musical Instrument Repairers and Tuners,2.755,1.6364285714285711,1.9449142857142856,2.105,1.0089285714285714,1.36
49-9064.00,Watch and Clock Repairers,2.149171428571429,1.6063428571428573,1.9085714285714288,1.7200000000000002,1.0,1.0336571428571428
49-9071.00,"Maintenance and Repair Workers, General",2.9631000000000003,1.4691999999999998,1.9085714285714288,1.9449142857142856,1.1071428571428572,2.1357142857142857
49-9081.00,Wind Turbine Service Technicians,2.1385,1.7200000000000002,1.9449142857142856,2.023657142857143,1.0803571428571428,2.1750857142857143
49-9091.00,"Coin, Vending, and Amusement Machine Servicers and Repairers",1.3639428571428571,1.2857142857142856,1.7200000000000002,1.6714285714285717,1.0089285714285714,1.655
49-9092.00,Commercial Divers,2.216,1.8571428571428568,1.9449142857142856,2.205357142857143,1.062857142857143,2.4285714285714284
49-9094.00,Locksmiths and Safe Repairers,2.8437714285714284,1.3785714285714286,1.837942857142857,1.822857142857143,1.0,1.822857142857143
49-9095.00,Manufactured Building and Mobile Home Installers,2.982571428571428,1.876342857142857,2.02,2.044642857142857,1.0567,2.4577714285714283
49-9096.00,Riggers,1.988342857142857,1.4435714285714285,1.8571428571428568,1.655,1.0020571428571428,1.9449142857142856
49-9097.00,Signal and Track Switch Repairers,1.4552571428571428,1.2857142857142856,1.8057142857142856,2.354914285714286,1.0,1.7734857142857143
49-9098.00,"Helpers--Installation, Maintenance, and Repair Workers",1.914642857142857,1.2857142857142856,1.7385714285714284,1.822857142857143,1.1071428571428572,2.211428571428572
49-9099.01,Geothermal Technicians,2.1627857142857145,1.7200000000000002,1.8914285714285717,2.044642857142857,1.0271428571428571,1.9449142857142856
51-1011.00,First-Line Supervisors of Production and Operating Workers,2.4314714285714283,2.096342857142857,1.9642857142857144,1.822857142857143,1.0,1.2857142857142856
51-2011.00,"Aircraft Structure, Surfaces, Rigging, and Systems Assemblers",2.670857142857143,1.4928571428571429,1.8571428571428568,1.7734857142857143,1.0089285714285714,2.06
51-2021.00,"Coil Winders, Tapers, and Finishers",1.5539857142857143,1.0942857142857143,1.625,1.4906285714285716,1.0020571428571428,1.4017857142857142
51-2022.00,Electrical and Electronic Equipment Assemblers,1.583257142857143,1.3392000000000002,1.7734857142857143,1.5892857142857142,1.0,1.4249999999999998
51-2023.00,Electromechanical Equipment Assemblers,1.6002999999999998,1.2857142857142856,1.8571428571428568,1.7857142857142856,1.0,1.36
51-2031.00,Engine and Other Machine Assemblers,1.9418285714285712,1.3571428571428572,1.8571428571428568,1.8571428571428568,1.0020571428571428,1.9449142857142856
51-2041.00,Structural Metal Fabricators and Fitters,2.0208000000000004,1.16,1.8571428571428568,1.3392000000000002,1.1106285714285715,1.5165142857142857
51-2051.00,Fiberglass Laminators and Fabricators,1.9984857142857144,1.4628571428571429,1.8571428571428568,2.023657142857143,1.0135714285714286,2.044642857142857
51-2061.00,Timing Device Assemblers and Adjusters,2.081,1.4017857142857142,1.822857142857143,1.655,1.0,1.0
51-2092.00,Team Assemblers,1.4994,1.3785714285714286,1.8571428571428568,1.4435714285714285,1.0,1.6364285714285711
51-3011.00,Bakers,1.6308571428571428,1.655,1.8571428571428568,1.6714285714285717,1.0357142857142856,1.3008
51-3021.00,Butchers and Meat Cutters,1.7668,1.32,1.9085714285714288,1.5625,1.0271428571428571,1.5625
51-3022.00,"Meat, Poultry, and Fish Cutters and Trimmers",1.6901714285714289,1.302857142857143,1.6875,1.4435714285714285,1.0042857142857142,1.5357142857142858
51-3023.00,Slaughterers and Meat Packers,1.3089285714285714,1.1106285714285715,1.5,1.2142857142857144,1.0442857142857145,1.7385714285714284
51-3091.00,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",1.7484571428571427,1.3392000000000002,1.9449142857142856,1.822857142857143,1.0,1.7734857142857143
51-3092.00,Food Batchmakers,1.7891714285714286,1.2857142857142856,1.8571428571428568,1.655,1.0,1.7385714285714284
51-3093.00,Food Cooking Machine Operators and Tenders,1.4575142857142858,1.2142857142857144,1.7200000000000002,1.4435714285714285,1.0020571428571428,1.5357142857142858
51-4021.00,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",1.9364285714285716,1.3571428571428572,1.7734857142857143,1.872228571428572,1.0357142857142856,1.8057142857142856
51-4022.00,"Forging Machine Setters, Operators, and Tenders, Metal and Plastic",2.098271428571429,1.3785714285714286,1.75,1.6875,1.0042857142857142,1.4691999999999998
51-4023.00,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",1.96,1.3785714285714286,1.8057142857142856,1.8571428571428568,1.0042857142857142,1.6364285714285711
51-4031.00,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",1.7334285714285715,1.2857142857142856,1.7200000000000002,1.8571428571428568,1.0,1.75
51-4032.00,"Drilling and Boring Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2.419,1.32,1.8571428571428568,1.6714285714285717,1.0,1.4249999999999998
51-4033.00,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",1.421142857142857,1.25,1.8057142857142856,1.872228571428572,1.0042857142857142,1.6665142857142858
51-4034.00,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2.5074571428571426,1.2857142857142856,1.7734857142857143,1.6875,1.0135714285714286,1.6875
51-4035.00,"Milling and Planing Machine Setters, Operators, and Tenders, Metal and Plastic",2.059428571428572,1.3571428571428572,1.7200000000000002,1.7385714285714284,1.0,1.6364285714285711
51-4041.00,Machinists,2.099614285714286,1.6665142857142858,1.8914285714285717,1.8571428571428568,1.0549142857142857,1.75
51-4051.00,Metal-Refining Furnace Operators and Tenders,1.952,1.32,1.7734857142857143,1.822857142857143,1.0336571428571428,1.9449142857142856
51-4052.00,"Pourers and Casters, Metal",1.430857142857143,1.268571428571429,1.8571428571428568,1.7734857142857143,1.0,1.6875
51-4061.00,"Model Makers, Metal and Plastic",2.716,1.6665142857142858,1.822857142857143,1.7734857142857143,1.0089285714285714,1.4435714285714285
51-4062.00,"Patternmakers, Metal and Plastic",2.4203428571428574,1.5785714285714287,1.8914285714285717,1.6063428571428573,1.0135714285714286,1.4691999999999998
51-4071.00,Foundry Mold and Coremakers,1.460714285714286,1.197142857142857,1.7385714285714284,1.4542857142857144,1.0803571428571428,1.7734857142857143
51-4072.00,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",1.4908857142857144,1.36,1.9085714285714288,1.822857142857143,1.0135714285714286,1.6364285714285711
51-4081.00,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",2.8174,1.4906285714285716,1.8914285714285717,1.822857142857143,1.0,1.8571428571428568
51-4111.00,Tool and Die Makers,2.891514285714286,1.655,2.2857142857142856,1.5357142857142858,1.0357142857142856,1.36
51-4121.00,"Welders, Cutters, Solderers, and Brazers",1.5704285714285713,1.3392000000000002,1.8057142857142856,1.7385714285714284,1.0885714285714283,1.5892857142857142
51-4122.00,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",2.5503,1.3008,1.8571428571428568,1.7734857142857143,1.0271428571428571,1.8571428571428568
51-4191.00,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",1.4690285714285714,1.268571428571429,1.9657142857142855,1.9085714285714288,1.0089285714285714,1.8914285714285717
51-4192.00,"Layout Workers, Metal and Plastic",2.486542857142857,1.4821428571428572,1.9285714285714288,1.9085714285714288,1.0271428571428571,1.75
51-4193.00,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",2.153928571428571,1.4017857142857142,1.8571428571428568,1.8571428571428568,1.0020571428571428,1.6714285714285717
51-4194.00,"Tool Grinders, Filers, and Sharpeners",1.7718142857142856,1.4179428571428572,1.8571428571428568,2.0028571428571427,1.0,1.542142857142857
51-5111.00,Prepress Technicians and Workers,2.8731428571428577,1.6942857142857144,1.9449142857142856,1.822857142857143,1.0,1.0271428571428571
51-5112.00,Printing Press Operators,2.5686,1.4691999999999998,1.8571428571428568,1.822857142857143,1.0020571428571428,1.8057142857142856
51-5113.00,Print Binding and Finishing Workers,2.0015714285714283,1.4691999999999998,1.8057142857142856,1.837942857142857,1.0714285714285714,1.655
51-6011.00,Laundry and Dry-Cleaning Workers,1.2185857142857142,1.2857142857142856,1.655,1.4435714285714285,1.0135714285714286,1.4691999999999998
51-6021.00,"Pressers, Textile, Garment, and Related Materials",1.6189428571428572,1.157142857142857,1.4017857142857142,1.3808,1.0664285714285715,1.7734857142857143
51-6031.00,Sewing Machine Operators,1.4209714285714288,1.1339285714285714,1.7734857142857143,1.655,1.0020571428571428,1.4017857142857142
51-6041.00,Shoe and Leather Workers and Repairers,1.897,1.2678571428571428,1.8571428571428568,1.3785714285714286,1.0020571428571428,1.36
51-6042.00,Shoe Machine Operators and Tenders,1.6757142857142855,1.3008,1.8057142857142856,1.6364285714285711,1.0020571428571428,1.8571428571428568
51-6051.00,"Sewers, Hand",1.957642857142857,1.4435714285714285,1.9085714285714288,1.4542857142857144,1.0089285714285714,1.0535714285714286
51-6052.00,"Tailors, Dressmakers, and Custom Sewers",2.431642857142857,1.8571428571428568,1.8571428571428568,1.6364285714285711,1.0,1.302857142857143
51-6061.00,Textile Bleaching and Dyeing Machine Operators and Tenders,1.6494428571428572,1.394285714285714,1.8571428571428568,1.8571428571428568,1.0089285714285714,1.6171428571428572
51-6062.00,"Textile Cutting Machine Setters, Operators, and Tenders",1.5610142857142857,1.2857142857142856,1.8571428571428568,1.8057142857142856,1.0442857142857145,1.837942857142857
51-6063.00,"Textile Knitting and Weaving Machine Setters, Operators, and Tenders",1.779,1.24,1.6875,1.595,1.0089285714285714,1.7734857142857143
51-6064.00,"Textile Winding, Twisting, and Drawing Out Machine Setters, Operators, and Tenders",1.3854285714285712,1.2857142857142856,1.822857142857143,1.822857142857143,1.0664285714285715,1.9842857142857144
51-6091.00,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",1.8695,1.3785714285714286,1.8571428571428568,1.8571428571428568,1.0020571428571428,1.7734857142857143
51-6092.00,Fabric and Apparel Patternmakers,2.8437714285714284,2.524285714285714,2.275,1.9449142857142856,1.0,1.25
51-6093.00,Upholsterers,2.5964285714285715,1.8571428571428568,1.8571428571428568,1.822857142857143,1.0135714285714286,1.9085714285714288
51-7011.00,Cabinetmakers and Bench Carpenters,2.2474285714285718,1.7385714285714284,1.822857142857143,1.7385714285714284,1.0089285714285714,1.9285714285714288
51-7021.00,Furniture Finishers,2.278514285714286,1.7734857142857143,1.9449142857142856,1.9449142857142856,1.0135714285714286,1.8057142857142856
51-7031.00,"Model Makers, Wood",2.6837142857142857,1.9085714285714288,1.9085714285714288,1.8571428571428568,1.0,1.6364285714285711
51-7032.00,"Patternmakers, Wood",3.447742857142857,1.6714285714285717,1.9449142857142856,1.7385714285714284,1.0089285714285714,1.5142857142857142
51-7041.00,"Sawing Machine Setters, Operators, and Tenders, Wood",1.4872,1.22,1.7036571428571428,1.6875,1.0206285714285714,1.5892857142857142
51-7042.00,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",1.5821142857142856,1.2857142857142856,1.822857142857143,1.822857142857143,1.0664285714285715,1.8571428571428568
51-8011.00,Nuclear Power Reactor Operators,1.6410285714285715,1.8571428571428568,1.9842857142857144,2.105,1.0,1.0
51-8012.00,Power Distributors and Dispatchers,2.0667142857142857,1.6364285714285711,1.8571428571428568,1.8571428571428568,1.0,1.0206285714285714
51-8013.00,Power Plant Operators,2.4457142857142857,1.5892857142857142,1.8571428571428568,1.9085714285714288,1.0,1.5892857142857142
51-8013.03,Biomass Plant Technicians,1.826842857142857,1.5300000000000002,1.7734857142857143,1.7734857142857143,1.0,1.4691999999999998
51-8013.04,Hydroelectric Plant Technicians,2.6190857142857142,1.6171428571428572,1.8571428571428568,1.9449142857142856,1.0089285714285714,2.023657142857143
51-8021.00,Stationary Engineers and Boiler Operators,2.600542857142857,1.4435714285714285,1.9449142857142856,1.7734857142857143,1.0,1.6171428571428572
51-8031.00,Water and Wastewater Treatment Plant and System Operators,1.9380571428571427,1.34,1.8057142857142856,1.8571428571428568,1.0,1.7200000000000002
51-8091.00,Chemical Plant and System Operators,1.1220142857142856,1.3392000000000002,1.8571428571428568,1.9085714285714288,1.0,1.6364285714285711
51-8092.00,Gas Plant Operators,2.0828571428571427,1.4910714285714284,1.822857142857143,2.205357142857143,1.0,1.467857142857143
51-8093.00,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",1.3796285714285714,1.4691999999999998,1.9449142857142856,2.4732142857142856,1.0,1.8057142857142856
51-8099.01,Biofuels Processing Technicians,1.6953142857142858,1.5892857142857142,2.06,1.9842857142857144,1.0535714285714286,1.822857142857143
51-9011.00,Chemical Equipment Operators and Tenders,1.645085714285714,1.4017857142857142,2.071428571428571,1.9449142857142856,1.0089285714285714,1.6364285714285711
51-9012.00,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",1.7524428571428572,1.3392000000000002,1.8571428571428568,1.9449142857142856,1.0042857142857142,1.8914285714285717
51-9021.00,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",1.3286,1.22,1.8914285714285717,1.9085714285714288,1.1071428571428572,1.8914285714285717
51-9022.00,"Grinding and Polishing Workers, Hand",4.588285714285714,1.5,1.8571428571428568,1.7857142857142856,1.0,1.7385714285714284
51-9023.00,"Mixing and Blending Machine Setters, Operators, and Tenders",1.6616285714285717,1.2857142857142856,1.9842857142857144,1.7036571428571428,1.0271428571428571,1.6063428571428573
51-9031.00,"Cutters and Trimmers, Hand",1.4411285714285715,1.25,1.822857142857143,1.51,1.0020571428571428,1.4691999999999998
51-9032.00,"Cutting and Slicing Machine Setters, Operators, and Tenders",1.5667428571428572,1.2857142857142856,1.872228571428572,1.7734857142857143,1.0549142857142857,1.9449142857142856
51-9041.00,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",1.7891714285714286,1.32,1.9085714285714288,1.6875,1.1071428571428572,1.837942857142857
51-9051.00,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",1.676885714285714,1.16,1.8057142857142856,1.4464285714285716,1.0,1.8125
51-9061.00,"Inspectors, Testers, Sorters, Samplers, and Weighers",1.886914285714285,1.3571428571428572,1.9085714285714288,2.0028571428571427,1.0,1.4821428571428572
51-9071.00,Jewelers and Precious Stone and Metal Workers,3.4432571428571426,1.9842857142857144,1.9449142857142856,1.8125,1.0042857142857142,1.1735714285714285
51-9071.06,Gem and Diamond Workers,2.4745714285714286,1.5892857142857142,2.06,2.1357142857142857,1.0,1.0020571428571428
51-9081.00,Dental Laboratory Technicians,3.376171428571429,1.6364285714285711,1.9085714285714288,1.8914285714285717,1.0,1.0885714285714283
51-9082.00,Medical Appliance Technicians,2.533257142857143,1.8571428571428568,1.8571428571428568,1.8057142857142856,1.0,1.3785714285714286
51-9083.00,Ophthalmic Laboratory Technicians,1.431542857142857,1.3008,1.822857142857143,1.7857142857142856,1.0,1.268571428571429
51-9111.00,Packaging and Filling Machine Operators and Tenders,2.1797714285714287,1.36,1.8057142857142856,1.8571428571428568,1.0042857142857142,1.6665142857142858
51-9123.00,"Painting, Coating, and Decorating Workers",1.5746,1.3571428571428572,1.5357142857142858,1.3785714285714286,1.0020571428571428,1.4435714285714285
51-9124.00,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",1.569957142857143,1.2857142857142856,1.7734857142857143,1.9449142857142856,1.0357142857142856,1.8914285714285717
51-9141.00,Semiconductor Processing Technicians,1.873,1.4199142857142857,1.8057142857142856,1.6575,1.0,1.3632142857142855
51-9151.00,Photographic Process Workers and Processing Machine Operators,2.2839,1.6875,1.8914285714285717,1.9642857142857144,1.0042857142857142,1.6364285714285711
51-9161.00,Computer Numerically Controlled Tool Operators,1.8606,1.7200000000000002,1.9449142857142856,1.9449142857142856,1.0089285714285714,1.5357142857142858
51-9162.00,Computer Numerically Controlled Tool Programmers,2.538742857142857,1.75,1.9449142857142856,1.8057142857142856,1.0,1.32
51-9191.00,Adhesive Bonding Machine Operators and Tenders,1.3771428571428572,1.25,1.9085714285714288,1.7857142857142856,1.0535714285714286,2.086428571428572
51-9192.00,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",1.3997714285714289,1.1885714285714286,1.7857142857142856,1.4435714285714285,1.0020571428571428,1.8057142857142856
51-9193.00,Cooling and Freezing Equipment Operators and Tenders,1.5655857142857144,1.4691999999999998,1.822857142857143,1.6875,1.0020571428571428,1.8057142857142856
51-9194.00,Etchers and Engravers,2.368,1.5785714285714287,1.8571428571428568,1.655,1.0,1.289285714285714
51-9195.00,"Molders, Shapers, and Casters, Except Metal and Plastic",1.6185142857142858,1.394285714285714,1.7385714285714284,1.6364285714285711,1.0135714285714286,1.7857142857142856
51-9195.03,"Stone Cutters and Carvers, Manufacturing",2.586,1.6875,1.9085714285714288,1.6063428571428573,1.0549142857142857,2.044642857142857
