O*NET-SOC Code,Title,Active Learning Combined,Active Listening Combined,Assisting and Caring for Others Combined,Auditory Attention Combined,Category Flexibility Combined,Complex Problem Solving Combined,Controlling Machines and Processes Combined,Coordinating the Work and Activities of Others Combined,Coordination Combined,Critical Thinking Combined,Deductive Reasoning Combined,"Determine Tasks, Priorities and Goals",Developing Objectives and Strategies Combined,"Drafting, Laying Out, and Specifying Technical Devices, Parts, and Equipment Combined",Dynamic Flexibility Combined,Equipment Maintenance Combined,Equipment Selection Combined,Establishing and Maintaining Interpersonal Relationships Combined,Explosive Strength Combined,Extent Flexibility Combined,Flexibility of Closure Combined,Fluency of Ideas Combined,Glare Sensitivity Combined,"Guiding, Directing, and Motivating Subordinates Combined","Identifying Objects, Actions, and Events Combined",In an Open Vehicle or Operating Equipment,"Indoors, Environmentally Controlled","Indoors, Not Environmentally Controlled",Inductive Reasoning Combined,"Inspecting Equipment, Structures, or Materials Combined",Installation Combined,"Judging the Qualities of Objects, Services, or People Combined",Judgment and Decision Making Combined,Learning Strategies Combined,Level of Competition,Making Decisions and Solving Problems Combined,Management of Financial Resources Combined,Management of Material Resources Combined,Management of Personnel Resources Combined,Mathematical Reasoning Combined,Mathematics Combined,Memorization Combined,Monitoring Combined,"Monitoring Processes, Materials, or Surroundings Combined",Monitoring and Controlling Resources Combined,Night Vision Combined,Number Facility Combined,"Operating Vehicles, Mechanized Devices, or Equipment Combined",Operation and Control Combined,Operations Analysis Combined,Operations Monitoring Combined,Oral Comprehension Combined,Oral Expression Combined,"Organizing, Planning, and Prioritizing Work Combined",Performing Administrative Activities Combined,Performing General Physical Activities Combined,Physical Proximity,Problem Sensitivity Combined,Providing Consultation and Advice to Others Combined,Quality Control Analysis Combined,Rate Control Combined,Reading Comprehension Combined,Repairing Combined,Repairing and Maintaining Electronic Equipment Combined,Repairing and Maintaining Mechanical Equipment Combined,Response Orientation Combined,Scheduling Work and Activities Combined,Science Combined,Selective Attention Combined,Selling or Influencing Others Combined,Sound Localization Combined,Speaking Combined,Speech Clarity Combined,Speech Recognition Combined,Speed of Closure Combined,Speed of Limb Movement Combined,Spend Time Keeping or Regaining Balance,Staffing Organizational Units Combined,Systems Analysis Combined,Systems Evaluation Combined,Telephone Conversations,Time Management Combined,Time Sharing Combined,Troubleshooting Combined,Updating and Using Relevant Knowledge Combined,Visual Color Discrimination Combined,Work Outcomes and Results of Other Workers,Wrist-Finger Speed Combined,Written Comprehension Combined,Written Expression Combined,Written Letters and Memos
11-3031.00,Financial Managers,2.4285714285714284,2.877142857142857,1.5303857142857145,1.231428571428571,2.06,2.4522285714285714,1.1381714285714286,2.8920000000000003,2.4035714285714285,2.821428571428571,2.98,4.43,2.548857142857143,1.0212,1.0,1.0,1.0135714285714286,3.321728571428571,1.0,1.0,2.086428571428572,2.19,1.0,3.0349857142857144,2.282628571428571,1.01,4.71,1.02,2.6950857142857143,1.2201428571428572,1.0,2.682514285714286,2.4522285714285714,1.9657142857142855,3.37,3.2632,2.096342857142857,1.4179428571428572,2.4971428571428573,2.3392857142857144,2.2928571428571427,1.5614285714285714,2.6185714285714288,2.100214285714286,1.7443428571428572,1.0020571428571428,2.517857142857143,1.1131142857142855,1.0020571428571428,1.12,1.1734857142857142,3.005714285714286,3.0592,3.2163142857142857,2.3452,1.1634285714285717,2.73,2.645714285714285,2.4246,1.1885714285714286,1.0,2.877142857142857,1.0,1.0324,1.0087285714285714,1.0,2.580228571428572,1.0089285714285714,1.655,1.7208571428571429,1.0042857142857142,2.765714285714286,2.7142857142857144,2.524285714285714,1.8571428571428568,1.0,1.0,1.8495142857142857,1.9285714285714288,1.9285714285714288,4.58,2.4035714285714285,1.3571428571428572,1.0135714285714286,2.914228571428572,1.0336571428571428,4.53,1.231428571428571,3.0592,2.6950857142857143,3.53
11-3031.01,Treasurers and Controllers,2.5907142857142857,2.748571428571428,1.5632,1.12,2.3857142857142857,2.9522285714285714,1.0349714285714289,2.5695428571428574,2.2308,3.117142857142857,2.98,4.36,3.4258428571428574,1.0073142857142856,1.0,1.0,1.0,3.689200000000001,1.0,1.0,1.8571428571428568,2.1635714285714283,1.0,3.097542857142857,3.0077714285714285,1.0,4.44,1.12,2.9522285714285714,1.0832,1.0,2.661885714285714,3.0592,1.9657142857142855,3.54,4.096428571428572,3.142857142857143,1.75,2.1357142857142857,2.748571428571428,2.6696428571428568,1.6875,2.8514285714285714,2.0957714285714286,2.8989714285714285,1.0,2.7207142857142856,1.0070428571428571,1.0020571428571428,1.722057142857143,1.1408,2.765714285714286,3.091428571428572,3.508471428571429,2.337142857142857,1.0282285714285715,2.52,2.98,3.008914285714286,1.1734857142857142,1.0,2.894285714285714,1.0,1.0041142857142855,1.0,1.0,2.6552285714285717,1.0089285714285714,1.6063428571428573,2.159942857142857,1.0,2.821428571428571,2.4035714285714285,2.4035714285714285,1.837942857142857,1.0,1.16,2.4781714285714287,2.3660714285714284,2.5907142857142857,4.88,2.36,1.394285714285714,1.0,3.451428571428571,1.157142857142857,4.12,1.0135714285714286,2.9522285714285714,2.765714285714286,4.0
11-3031.03,Investment Fund Managers,2.524285714285714,2.765714285714286,1.164,1.24,2.275,2.524285714285714,1.0157142857142858,1.7425,1.9449142857142856,2.7142857142857144,2.9522285714285714,4.51,2.548857142857143,1.0010285714285714,1.0,1.0,1.0,2.9071,1.0,1.0,2.19,2.2308,1.0,1.7788,3.4963714285714285,1.0,4.64,1.12,2.6950857142857143,1.1074857142857144,1.0,2.8568571428571428,2.748571428571428,1.837942857142857,4.54,3.737157142857143,1.75,1.3785714285714286,1.9077714285714285,2.748571428571428,2.2308,1.8057142857142856,2.4285714285714284,1.9737428571428568,1.4356,1.0,2.5907142857142857,1.0054,1.0,1.231428571428571,1.1885714285714286,2.877142857142857,2.821428571428571,2.9737,1.3271142857142857,1.0091428571428571,2.64,2.6696428571428568,2.1081142857142856,1.0535714285714286,1.0,2.821428571428571,1.0,1.0010285714285714,1.0,1.0,1.8070857142857144,1.0,1.9842857142857144,2.2238,1.0,2.6950857142857143,2.4732142857142856,2.3392857142857144,1.837942857142857,1.0,1.0,1.2743714285714285,2.275,2.205357142857143,4.92,2.2471428571428573,1.7200000000000002,1.0,3.198857142857143,1.28,3.67,1.0,2.877142857142857,2.7207142857142856,3.39
11-3051.00,Industrial Production Managers,2.4971428571428573,2.645714285714285,1.5676,1.7200000000000002,2.2471428571428573,2.4522285714285714,2.769628571428571,2.653928571428572,2.7142857142857144,2.7142857142857144,2.821428571428571,4.54,2.277257142857142,1.6816,1.0,1.197142857142857,1.32,2.985657142857143,1.0336571428571428,1.2142857142857144,1.9285714285714288,2.4285714285714284,1.0135714285714286,2.811828571428572,2.6730714285714288,1.86,3.49,3.85,2.645714285714285,2.704142857142857,1.0,2.418914285714286,2.877142857142857,2.571428571428571,3.04,3.2736,2.36,2.2857142857142856,2.748571428571428,2.096342857142857,2.275,1.7734857142857143,3.091428571428572,3.1965428571428576,2.33,1.0135714285714286,1.9842857142857144,1.595814285714286,1.78,1.7734857142857143,2.06,2.821428571428571,2.765714285714286,2.9230857142857145,1.926742857142857,1.9387714285714288,3.24,2.765714285714286,2.055871428571429,2.1750857142857143,1.3392000000000002,2.645714285714285,1.2592,1.707657142857143,1.8548714285714285,1.1071428571428572,2.569728571428572,1.0992,1.8914285714285717,1.5193714285714286,1.0442857142857145,2.7142857142857144,2.4732142857142856,2.354914285714286,1.7734857142857143,1.12,1.54,1.9217285714285717,2.524285714285714,2.275,4.55,2.6950857142857143,1.7734857142857143,1.4017857142857142,2.790642857142857,1.7200000000000002,4.48,1.268571428571429,2.7142857142857144,2.4285714285714284,3.1
11-3051.01,Quality Control Systems Managers,2.542057142857143,2.6950857142857143,1.4642857142857144,1.4249999999999998,2.023657142857143,2.6185714285714288,1.9324,2.6662857142857144,2.524285714285714,2.6185714285714288,2.821428571428571,4.49,2.435528571428572,1.5112428571428569,1.0,1.1885714285714286,1.197142857142857,3.2445714285714287,1.0,1.0271428571428571,2.4285714285714284,2.205357142857143,1.0,2.7736428571428573,3.548,1.0,4.72,2.08,2.877142857142857,2.986428571428571,1.0,3.1330000000000005,2.765714285714286,2.023657142857143,3.84,3.324142857142857,1.75,1.6875,2.125,1.9842857142857144,1.9842857142857144,1.8057142857142856,2.8514285714285714,3.366228571428572,2.1834285714285717,1.0,1.9449142857142856,1.2347142857142857,1.8057142857142856,1.75,2.125,2.821428571428571,2.765714285714286,3.5459285714285707,2.106828571428572,1.5747142857142855,2.92,3.0592,3.0853714285714284,2.765714285714286,1.0549142857142857,2.765714285714286,1.12,1.3971,1.4061571428571429,1.0357142857142856,2.709557142857143,1.4017857142857142,1.8728571428571428,1.5717142857142856,1.0020571428571428,2.6950857142857143,2.422142857142857,2.205357142857143,1.9842857142857144,1.0,1.16,2.449442857142857,2.4522285714285714,2.571428571428571,4.62,2.3392857142857144,1.7200000000000002,1.6875,3.212,1.8571428571428568,4.13,1.157142857142857,2.765714285714286,2.765714285714286,3.73
11-3051.02,Geothermal Production Managers,2.1607142857142856,2.354914285714286,2.1087857142857143,1.5892857142857142,2.125,2.354914285714286,1.4794,3.450342857142857,2.422142857142857,2.662857142857143,2.7142857142857144,4.74,2.3213714285714286,2.0590571428571427,1.0065142857142857,1.5892857142857142,1.467857142857143,3.242457142857143,1.0042857142857142,1.0178571428571428,1.9449142857142856,1.9657142857142855,1.077942857142857,2.891685714285714,3.2424142857142857,1.63,4.96,4.42,2.3906285714285715,2.837414285714286,1.0,3.0664,2.422142857142857,2.086428571428572,3.47,3.423942857142857,2.205357142857143,1.9842857142857144,2.4522285714285714,2.205357142857143,2.205357142857143,1.5614285714285714,2.8020571428571426,3.4182857142857146,3.1349714285714287,1.0535714285714286,2.06,1.7948285714285714,1.7734857142857143,1.34,2.125,2.9522285714285714,2.894285714285714,3.882842857142857,2.4586,1.618428571428571,2.5,2.765714285714286,2.5126285714285714,1.872228571428572,1.2142857142857144,2.748571428571428,1.75,1.6802,2.1544714285714286,1.231428571428571,3.7846428571428574,1.4928571428571429,1.9285714285714288,1.9230857142857145,1.0992,2.645714285714285,2.2071428571428573,2.2767857142857144,1.6364285714285711,1.0992,1.37,2.2954857142857144,2.1635714285714283,2.205357142857143,5.0,2.4522285714285714,1.625,1.837942857142857,3.092428571428571,1.8057142857142856,4.73,1.0135714285714286,2.542057142857143,2.4035714285714285,4.25
11-3051.03,Biofuels Production Managers,2.1635714285714283,2.524285714285714,1.6067142857142858,1.8125,2.023657142857143,2.275,2.1342,3.0093,2.4971428571428573,2.596342857142857,2.524285714285714,4.13,1.9919714285714285,1.4846714285714286,1.0,1.0535714285714286,1.0135714285714286,2.814057142857143,1.0535714285714286,1.1885714285714286,2.044642857142857,1.9842857142857144,1.0885714285714283,3.2496,2.856142857142857,2.69,4.57,4.36,2.3857142857142857,2.4171428571428573,1.0,2.4909142857142856,2.3857142857142857,2.19,3.05,3.4000000000000004,1.8914285714285717,1.75,2.4893714285714283,2.023657142857143,1.9285714285714288,1.6364285714285711,2.524285714285714,3.352314285714286,2.5155000000000003,1.0,1.8728571428571428,1.3837428571428572,2.023657142857143,1.32,2.0,3.005714285714286,2.765714285714286,2.8000285714285718,2.025442857142857,1.7382857142857144,3.13,2.4732142857142856,2.403642857142857,1.722057142857143,1.4691999999999998,2.645714285714285,1.0020571428571428,1.3836428571428572,1.5459428571428573,1.062857142857143,2.4487,2.0,2.2928571428571427,1.6122999999999998,1.0,2.4971428571428573,2.596342857142857,2.354914285714286,1.837942857142857,1.0042857142857142,1.55,2.3424571428571426,2.125,1.9657142857142855,4.89,2.3392857142857144,1.9642857142857144,1.3571428571428572,2.666,1.8571428571428568,4.74,1.4542857142857144,2.765714285714286,2.4732142857142856,3.5
11-3051.04,Biomass Power Plant Managers,2.023657142857143,2.596342857142857,1.5808,1.78,2.125,2.4732142857142856,2.770342857142857,3.0491428571428574,2.571428571428571,2.7142857142857144,2.821428571428571,4.41,2.577,1.8551142857142853,1.0020571428571428,1.542142857142857,1.32,2.926428571428572,1.0336571428571428,1.231428571428571,2.044642857142857,1.9842857142857144,1.12,3.306714285714285,2.984571428571428,1.84,4.66,4.76,2.645714285714285,2.728,1.0,2.7381857142857142,2.524285714285714,1.8914285714285717,2.67,3.3123142857142853,2.096342857142857,2.096342857142857,2.6185714285714288,1.8914285714285717,1.9285714285714288,1.7200000000000002,2.9008000000000003,3.328457142857143,2.7324571428571427,1.0135714285714286,1.9449142857142856,1.7323428571428572,1.8571428571428568,1.3392000000000002,2.3192,2.765714285714286,2.765714285714286,3.784857142857143,1.7990285714285714,1.6712857142857145,3.58,2.98,1.9874285714285715,1.9842857142857144,1.3008,2.748571428571428,1.4910714285714284,2.471714285714285,2.7141,1.157142857142857,3.3348285714285715,1.5357142857142858,1.9449142857142856,1.4594285714285715,1.0357142857142856,2.7142857142857144,2.4035714285714285,2.265085714285714,1.8571428571428568,1.0020571428571428,1.66,2.1237142857142857,2.1357142857142857,2.1357142857142857,4.83,2.4035714285714285,1.6063428571428573,1.8571428571428568,2.700314285714286,1.7200000000000002,4.74,1.0178571428571428,2.821428571428571,2.571428571428571,3.8
11-3051.06,Hydroelectric Production Managers,2.354914285714286,2.782857142857143,1.8228,1.8057142857142856,2.1635714285714283,2.4035714285714285,2.158457142857143,3.3205714285714283,2.3392857142857144,2.571428571428571,2.596342857142857,4.48,2.553828571428572,2.167,1.0,1.655,1.3008,2.8185714285714285,1.0,1.25,2.1635714285714283,2.1492,1.25,3.022857142857143,2.9694285714285718,1.92,4.23,3.56,2.4732142857142856,3.2192857142857148,1.0135714285714286,2.534057142857143,2.596342857142857,2.4035714285714285,3.15,3.375142857142857,1.9657142857142855,1.9657142857142855,2.4732142857142856,2.086428571428572,2.125,1.6942857142857144,2.5428571428571427,3.1939,2.936,1.157142857142857,2.086428571428572,1.6592571428571428,2.044642857142857,1.32,2.2308,2.894285714285714,2.9522285714285714,3.3895,2.376614285714286,1.6065428571428573,2.99,2.6950857142857143,2.581428571428572,2.086428571428572,1.3008,2.6950857142857143,1.542142857142857,2.0329428571428574,2.6870857142857143,1.3008,3.095028571428572,2.044642857142857,2.086428571428572,1.4868571428571429,1.1734857142857142,2.8363428571428573,2.4035714285714285,2.354914285714286,1.8728571428571428,1.0,1.51,2.3635714285714284,2.1492,2.19,4.98,2.4732142857142856,1.9085714285714288,1.75,2.8209285714285715,2.06,4.62,1.51,2.9522285714285714,2.542057142857143,3.92
11-3061.00,Purchasing Managers,2.205357142857143,2.7142857142857144,1.7291285714285711,1.3571428571428572,2.06,2.1607142857142856,1.1573714285714285,3.0391428571428567,2.524285714285714,2.571428571428571,2.645714285714285,4.37,2.820571428571429,1.4807714285714284,1.0,1.0,1.0,3.5308,1.0,1.0,1.75,2.596342857142857,1.0,3.243642857142857,2.3001142857142858,1.44,4.42,1.89,2.4522285714285714,1.78,1.0,2.120114285714286,2.4732142857142856,2.071428571428571,3.39,3.5358142857142854,2.1635714285714283,2.2471428571428573,2.7142857142857144,2.096342857142857,1.9449142857142856,1.6364285714285711,2.645714285714285,2.2670285714285714,2.604742857142857,1.0,2.086428571428572,1.09,1.0,1.6364285714285711,1.268571428571429,2.7142857142857144,2.765714285714286,3.702057142857143,2.5419857142857145,1.1805428571428571,2.37,2.4522285714285714,2.8184571428571425,1.28,1.0,2.645714285714285,1.0,1.028757142857143,1.0332,1.0,2.4043428571428573,1.0,2.0028571428571427,1.5988857142857142,1.0,2.7142857142857144,2.5428571428571427,2.645714285714285,1.6875,1.0,1.21,2.4317714285714285,2.3857142857142857,2.1357142857142857,4.95,2.645714285714285,1.6063428571428573,1.16,3.2773428571428567,1.3008,4.16,1.0271428571428571,2.6950857142857143,2.571428571428571,4.21
11-3071.00,"Transportation, Storage, and Distribution Managers",2.354914285714286,2.596342857142857,1.7985714285714287,1.3785714285714286,2.327857142857143,2.354914285714286,1.3816857142857142,2.9802857142857144,2.524285714285714,2.354914285714286,2.5428571428571427,4.01,2.5022,1.3134571428571429,1.0,1.0020571428571428,1.0020571428571428,2.9912714285714284,1.0,1.0,1.9642857142857144,2.19,1.077942857142857,3.1256714285714287,2.573542857142857,2.09,4.15,3.65,2.44,2.032514285714285,1.0020571428571428,2.5562857142857145,2.25,2.105,3.37,3.344557142857143,1.837942857142857,1.8571428571428568,2.1492,1.7200000000000002,1.7200000000000002,1.5785714285714287,2.4732142857142856,2.710128571428572,2.757514285714286,1.1408,1.8057142857142856,1.6489142857142856,1.2036571428571428,1.3008,1.5785714285714287,2.607142857142857,2.6185714285714288,3.3299714285714286,2.1744000000000003,1.4940571428571428,2.89,2.5428571428571427,2.4074,1.4821428571428572,1.077942857142857,2.5428571428571427,1.0,1.1986285714285714,1.3286,1.077942857142857,2.8758857142857144,1.0,1.75,2.129371428571429,1.077942857142857,2.4035714285714285,2.25,2.2071428571428573,1.6665142857142858,1.0,1.48,2.383285714285714,2.31,2.25,4.86,2.4035714285714285,1.6364285714285711,1.1408,2.8137142857142856,1.4435714285714285,4.08,1.1735714285714285,2.662857142857143,2.607142857142857,4.0
11-3071.04,Supply Chain Managers,2.4732142857142856,2.7142857142857144,1.430457142857143,1.28,2.4732142857142856,2.645714285714285,1.2714285714285714,3.063285714285714,2.7142857142857144,2.645714285714285,2.596342857142857,4.19,3.0270714285714284,1.4994142857142858,1.0,1.0,1.0,3.6852,1.0,1.0,1.8571428571428568,1.9842857142857144,1.0,3.5209714285714284,2.567928571428572,1.53,4.25,3.05,2.596342857142857,1.7395714285714283,1.0,2.5158571428571426,2.7142857142857144,1.9285714285714288,3.55,3.5060285714285717,1.8057142857142856,2.4732142857142856,2.2471428571428573,2.06,1.8571428571428568,1.5207142857142857,2.765714285714286,2.36,3.150142857142857,1.0,1.8914285714285717,1.2388571428571429,1.0,1.51,1.335714285714286,2.765714285714286,2.765714285714286,3.387714285714286,2.061357142857143,1.2185714285714286,3.05,2.645714285714285,2.9796142857142858,1.231428571428571,1.0,2.7142857142857144,1.0,1.0928285714285717,1.1009714285714285,1.0,2.7316,1.0065142857142857,1.9085714285714288,2.3870857142857145,1.0,2.7142857142857144,2.2767857142857144,2.265085714285714,1.5785714285714287,1.0,1.1,2.807957142857143,2.4732142857142856,2.596342857142857,5.0,2.7142857142857144,1.6665142857142858,1.077942857142857,3.007142857142857,1.4542857142857144,4.2,1.0135714285714286,2.821428571428571,2.7142857142857144,3.74
11-3111.00,Compensation and Benefits Managers,2.571428571428571,2.765714285714286,1.7328571428571429,1.1257142857142857,1.9449142857142856,2.105,1.0617142857142856,2.503128571428572,2.06,2.645714285714285,2.25,4.48,2.92,1.0,1.0,1.0,1.0,3.6607,1.0,1.0,1.51,2.086428571428572,1.0,2.7812714285714284,2.1679,1.0,4.38,1.05,2.19,1.0466857142857142,1.0,1.9942857142857144,2.645714285714285,1.8914285714285717,3.29,3.2911428571428574,2.205357142857143,1.22,2.4035714285714285,2.086428571428572,1.8914285714285717,1.32,2.2308,1.8739714285714288,2.5664285714285717,1.0,2.023657142857143,1.000357142857143,1.0,1.7200000000000002,1.0357142857142856,2.765714285714286,2.765714285714286,3.349,2.7659571428571423,1.0486857142857142,2.25,2.375,2.9091428571428573,1.062857142857143,1.0,2.765714285714286,1.0,1.0007142857142857,1.0,1.0,2.571428571428572,1.0,1.5,1.8624,1.0,2.765714285714286,2.524285714285714,2.354914285714286,1.4017857142857142,1.0,1.05,1.6956,2.205357142857143,2.2471428571428573,4.95,2.4035714285714285,1.32,1.0,3.4133142857142857,1.0942857142857143,3.24,1.0442857142857145,2.821428571428571,2.765714285714286,4.06
11-3121.00,Human Resources Managers,2.765714285714286,2.989371428571429,2.3151714285714284,1.32,2.2308,2.7142857142857144,1.0785714285714283,3.099357142857143,2.782857142857143,2.821428571428571,2.821428571428571,4.27,2.9554285714285715,1.0072,1.0,1.0,1.0,4.319700000000001,1.0,1.0,1.8057142857142856,2.6185714285714288,1.0,3.547885714285714,2.5799,1.0,4.05,1.73,2.7142857142857144,1.272857142857143,1.0,2.967142857142857,2.821428571428571,2.524285714285714,3.24,3.8132,2.211428571428572,1.5165142857142857,3.205357142857143,1.9285714285714288,1.8571428571428568,1.8571428571428568,2.765714285714286,2.5942857142857143,2.7316,1.0,1.9285714285714288,1.1136714285714286,1.0089285714285714,1.4435714285714285,1.0357142857142856,3.052142857142857,3.25,3.824071428571429,2.8178571428571426,1.2475857142857143,2.73,2.645714285714285,3.826214285714285,1.0885714285714283,1.0,3.0335714285714284,1.0,1.0485714285714285,1.0059142857142858,1.0,2.788642857142857,1.0357142857142856,2.0285714285714285,2.4315,1.0,2.912857142857143,3.005714285714286,2.98,1.9449142857142856,1.0,1.14,3.7455000000000007,2.216428571428572,2.645714285714285,4.85,2.765714285714286,1.5625,1.0,3.2414285714285715,1.1071428571428572,3.64,1.16,3.1149142857142853,2.8363428571428573,3.81
11-3131.00,Training and Development Managers,2.6696428571428568,2.7142857142857144,1.6864,1.28,2.4035714285714285,2.4971428571428573,1.0260571428571428,3.192857142857143,2.5428571428571427,2.571428571428571,2.596342857142857,4.43,3.0892857142857144,1.1010285714285717,1.0,1.0,1.0,4.037557142857143,1.0,1.0,1.7200000000000002,2.645714285714285,1.0,3.617900000000001,2.669257142857143,1.04,4.39,1.32,2.524285714285714,1.2271857142857143,1.0,2.376785714285714,2.4522285714285714,3.4375,2.75,3.436828571428572,2.354914285714286,1.8057142857142856,2.4285714285714284,1.6364285714285711,1.7734857142857143,1.8057142857142856,2.645714285714285,2.632857142857143,2.2975857142857143,1.0,1.5614285714285714,1.0108,1.0,1.9285714285714288,1.0942857142857143,2.748571428571428,3.0357142857142856,3.8267428571428574,2.2350857142857143,1.162828571428571,3.11,2.571428571428571,3.572414285714286,1.268571428571429,1.0,2.7142857142857144,1.0,1.0117,1.0015,1.0,3.2496,1.0271428571428571,1.7200000000000002,2.4256,1.0,2.928571428571429,3.0077714285714285,2.596342857142857,1.7734857142857143,1.0,1.14,2.2350857142857143,2.1357142857142857,2.2471428571428573,4.71,2.3857142857142857,1.5508,1.0,3.5896000000000003,1.32,4.04,1.0357142857142856,2.645714285714285,2.954285714285714,3.14
11-9013.00,"Farmers, Ranchers, and Other Agricultural Managers",2.2308,2.645714285714285,1.697,1.5614285714285714,2.524285714285714,2.31,2.4385000000000003,2.762928571428572,2.3392857142857144,2.645714285714285,2.6950857142857143,4.53,2.633742857142857,1.3706,1.0042857142857142,1.4542857142857144,1.4691999999999998,2.7990571428571425,1.268571428571429,1.5357142857142858,2.125,2.2308,1.231428571428571,2.5074571428571426,2.631571428571428,3.88,3.49,4.18,2.6950857142857143,2.432628571428572,1.0,2.2154714285714285,2.3392857142857144,1.8728571428571428,3.09,3.4059,1.9657142857142855,1.837942857142857,2.31,2.0,1.8057142857142856,1.6665142857142858,2.275,2.799085714285714,2.950214285714286,1.1785714285714286,1.8057142857142856,2.4701714285714287,1.6942857142857144,1.3008,1.9842857142857144,2.6950857142857143,2.6950857142857143,3.406857142857143,2.113857142857143,2.416714285714286,3.23,2.6950857142857143,1.9540714285714285,1.8057142857142856,1.4017857142857142,2.6696428571428568,1.4928571428571429,1.6814857142857145,2.1722857142857146,1.5357142857142858,2.6784714285714286,1.5785714285714287,1.8571428571428568,2.1352,1.28,2.542057142857143,2.422142857142857,2.4035714285714285,1.7200000000000002,1.0271428571428571,1.79,2.0881,1.9285714285714288,1.9285714285714288,4.12,2.275,1.6364285714285711,1.5357142857142858,2.812857142857143,1.75,3.96,1.32,2.571428571428571,2.4522285714285714,2.75
11-9021.00,Construction Managers,2.645714285714285,2.765714285714286,2.2155,1.8057142857142856,2.524285714285714,2.765714285714286,1.9857142857142855,3.582857142857143,2.928571428571429,2.877142857142857,2.877142857142857,3.9,2.426285714285714,2.3428571428571425,1.0,1.0885714285714283,1.077942857142857,3.092142857142857,1.0664285714285715,1.2592,2.354914285714286,2.2308,1.197142857142857,3.347142857142857,2.6307857142857145,2.42,3.7,3.85,2.6950857142857143,3.1125000000000003,1.0,2.734342857142857,2.9522285714285714,1.9842857142857144,3.58,3.315785714285714,2.542057142857143,2.275,2.8363428571428573,2.3392857142857144,2.3857142857142857,1.6875,2.8514285714285714,3.2982142857142858,3.0439285714285718,1.0535714285714286,2.1635714285714283,1.93,1.231428571428571,1.9657142857142855,1.7200000000000002,2.821428571428571,2.928571428571429,3.6,2.4485714285714284,2.41,3.5,2.894285714285714,2.6625,2.0028571428571427,1.0664285714285715,2.748571428571428,1.1222285714285714,1.5485714285714285,1.5696428571428571,1.0442857142857145,3.321428571428572,1.32,2.0608,2.3428571428571425,1.0357142857142856,2.6950857142857143,2.5428571428571427,2.524285714285714,1.9449142857142856,1.0020571428571428,1.79,2.7742857142857145,2.4522285714285714,2.3857142857142857,4.89,2.765714285714286,1.8914285714285717,1.4249999999999998,2.992857142857143,1.8914285714285717,3.8,1.0942857142857143,2.765714285714286,2.6950857142857143,3.68
11-9031.00,"Education and Childcare Administrators, Preschool and Daycare",2.3857142857142857,2.7142857142857144,3.028914285714286,1.3571428571428572,1.9449142857142856,2.44,1.0896,2.8790285714285715,2.7142857142857144,2.7142857142857144,2.765714285714286,4.44,2.2968571428571427,1.0552,1.0,1.0,1.0,3.5022571428571427,1.0442857142857145,1.1408,1.7734857142857143,2.2308,1.0,2.9624,2.1214285714285714,1.0,4.03,1.11,2.596342857142857,1.8296,1.0,2.4960000000000004,2.596342857142857,2.4522285714285714,2.93,2.9756,1.9842857142857144,1.9449142857142856,2.571428571428571,1.7734857142857143,1.7734857142857143,1.8571428571428568,2.765714285714286,2.2067714285714284,2.698057142857144,1.0,1.7200000000000002,1.0935,1.0442857142857145,1.1257142857142857,1.1607142857142858,2.765714285714286,2.877142857142857,2.9636571428571425,2.8020571428571426,1.817485714285714,4.01,2.645714285714285,2.470285714285714,1.25,1.0,2.765714285714286,1.0,1.068142857142857,1.0159,1.0,2.715657142857143,1.0535714285714286,1.9449142857142856,2.011914285714286,1.0,2.7142857142857144,2.596342857142857,2.44,1.6875,1.0,1.44,2.4649,1.9449142857142856,2.023657142857143,4.9,2.524285714285714,1.7385714285714284,1.1106285714285715,2.6497,1.302857142857143,4.58,1.077942857142857,2.765714285714286,2.894285714285714,4.25
11-9032.00,"Education Administrators, Kindergarten through Secondary",2.765714285714286,3.475,2.769257142857142,1.4179428571428572,2.645714285714285,3.005714285714286,1.264,3.752285714285714,2.928571428571429,3.31,3.44,4.32,3.021257142857143,1.2137714285714285,1.0,1.0,1.0020571428571428,4.667000000000002,1.0357142857142856,1.0206285714285714,1.9449142857142856,2.7142857142857144,1.0,3.063542857142857,2.626428571428572,1.0,4.03,1.77,2.8363428571428573,1.808971428571429,1.0,2.6017,3.4564285714285714,3.585714285714286,2.31,4.031071428571429,2.4971428571428573,2.2471428571428573,3.117142857142857,2.06,1.9657142857142855,1.8571428571428568,3.265714285714286,3.071928571428572,2.6569714285714285,1.0,1.8728571428571428,1.1818,1.0206285714285714,1.7200000000000002,1.1785714285714286,3.6142857142857134,3.7714285714285714,3.754171428571429,3.3265,1.3974285714285712,3.9,3.0892857142857144,3.5782857142857143,1.8914285714285717,1.0,3.375,1.0,1.14,1.1490571428571428,1.0206285714285714,2.5021714285714287,1.157142857142857,1.9085714285714288,2.334,1.0020571428571428,3.632857142857143,3.3271428571428574,3.0335714285714284,1.9085714285714288,1.0,1.26,3.2163142857142857,2.571428571428571,3.005714285714286,4.47,2.748571428571428,1.7857142857142856,1.0549142857142857,3.016,1.3008,4.66,1.0803571428571428,3.544642857142857,3.3563428571428573,4.32
